"";"finessGeoDP";"trimestre";"n";"comp";"taux";"taux_glissant";"moyenne_nationale";"trimestre_date";"se";"ic_low";"ic_high"
"8574";"950000307";"2023T2";10;0;0;0,067;0,048;2023-04-01;0,079;0;0,22184
"8575";"950000307";"2023T3";8;0;0;0,042;0,052;2023-07-01;0,071;0;0,18116
"8576";"950000307";"2023T4";16;1;0,062;0,016;0,054;2023-10-01;0,031;0;0,07676
"8577";"950000307";"2024T1";20;1;0,05;0,028;0,048;2024-01-01;0,037;0;0,10052
"8578";"950000307";"2024T2";16;2;0,125;0,059;0,053;2024-04-01;0,059;0;0,17464
"8579";"950000307";"2024T3";8;1;0,125;0,09;0,046;2024-07-01;0,101;0;0,28796
"8580";"950000307";"2024T4";24;1;0,042;0,086;0,046;2024-10-01;0,057;0;0,19772
"8581";"950000323";"2020T1";9;0;0;0;0,053;2020-01-01;0;0;0
"8582";"950000323";"2020T2";7;0;0;0;0,078;2020-04-01;0;0;0
"8583";"950000323";"2020T3";4;0;0;0;0,059;2020-07-01;0;0;0
"8584";"950000323";"2020T4";8;0;0;0;0,045;2020-10-01;0;0;0
"8585";"950000323";"2021T1";14;0;0;0;0,061;2021-01-01;0;0;0
"8586";"950000323";"2021T2";10;1;0,1;0,025;0,055;2021-04-01;0,049;0;0,12104
"8587";"950000323";"2021T3";13;0;0;0,025;0,052;2021-07-01;0,043;0;0,10928
"8588";"950000323";"2021T4";19;0;0;0,025;0,053;2021-10-01;0,036;0;0,09556
"8589";"950000323";"2022T1";19;2;0,105;0,051;0,053;2022-01-01;0,05;0;0,149
"8590";"950000323";"2022T2";26;0;0;0,026;0,042;2022-04-01;0,031;0;0,08676
"8591";"950000323";"2022T3";13;1;0,077;0,046;0,046;2022-07-01;0,058;0;0,15968
"8592";"950000323";"2022T4";11;0;0;0,046;0,056;2022-10-01;0,063;0;0,16948
"8593";"950000323";"2023T1";11;0;0;0,019;0,061;2023-01-01;0,041;0;0,09936
"8594";"950000323";"2023T2";18;0;0;0,019;0,048;2023-04-01;0,032;0;0,08172
"8595";"950000323";"2023T3";5;0;0;0;0,052;2023-07-01;0;0;0
"8596";"950000323";"2023T4";17;1;0,059;0,015;0,054;2023-10-01;0,029;0;0,07184
"8597";"950000323";"2024T1";6;0;0;0,015;0,048;2024-01-01;0,05;0;0,113
"8598";"950000323";"2024T2";13;0;0;0,015;0,053;2024-04-01;0,034;0;0,08164
"8599";"950000323";"2024T3";7;0;0;0,015;0,046;2024-07-01;0,046;0;0,10516
"8600";"950000323";"2024T4";24;1;0,042;0,011;0,046;2024-10-01;0,021;0;0,05216
"8601";"950000331";"2020T1";13;0;0;0,011;0,053;2020-01-01;0,029;0;0,06784
"8602";"950000331";"2020T3";15;1;0,067;0,028;0,059;2020-07-01;0,043;0;0,11228
"8603";"950000331";"2020T4";22;1;0,045;0,039;0,045;2020-10-01;0,041;0;0,11936
"8604";"950000331";"2021T1";23;0;0;0,028;0,061;2021-01-01;0,034;0;0,09464
"8605";"950000331";"2021T2";24;0;0;0,028;0,055;2021-04-01;0,034;0;0,09464
"8606";"950000331";"2021T3";23;1;0,043;0,022;0,052;2021-07-01;0,031;0;0,08276
"8607";"950000331";"2021T4";11;1;0,091;0,034;0,053;2021-10-01;0,055;0;0,1418
"8608";"950000331";"2022T1";20;1;0,05;0,046;0,053;2022-01-01;0,047;0;0,13812
"8609";"950000331";"2022T2";17;1;0,059;0,061;0,042;2022-04-01;0,058;0;0,17468
"8610";"950000331";"2022T3";14;0;0;0,05;0,046;2022-07-01;0,058;0;0,16368
"8611";"950000331";"2022T4";13;0;0;0,027;0,056;2022-10-01;0,045;0;0,1152
"8612";"950000331";"2023T1";16;1;0,062;0,03;0,061;2023-01-01;0,043;0;0,11428
"8613";"950000331";"2023T2";23;1;0,043;0,026;0,048;2023-04-01;0,033;0;0,09068
"8614";"950000331";"2023T3";10;1;0,1;0,051;0,052;2023-07-01;0,07;0;0,1882
"8615";"950000331";"2023T4";19;0;0;0,051;0,054;2023-10-01;0,05;0;0,149
"8616";"950000331";"2024T1";17;0;0;0,036;0,048;2024-01-01;0,045;0;0,1242
"8617";"950000331";"2024T2";22;0;0;0,025;0,053;2024-04-01;0,033;0;0,08968
"8618";"950000331";"2024T3";13;0;0;0;0,046;2024-07-01;0;0;0
"8619";"950000331";"2024T4";11;0;0;0;0,046;2024-10-01;0;0;0
"8620";"950000364";"2020T1";11;0;0;0,06;0,053;2020-01-01;0,072;0;0,20112
"8621";"950000364";"2020T2";13;0;0;0,044;0,078;2020-04-01;0,057;0;0,15572
"8622";"950000364";"2020T3";25;1;0,04;0,018;0,059;2020-07-01;0,027;0;0,07092
"8623";"950000364";"2020T4";20;1;0,05;0,023;0,045;2020-10-01;0,034;0;0,08964
"8624";"950000364";"2021T1";28;2;0,071;0,04;0,061;2021-01-01;0,037;0;0,11252
"8625";"950000364";"2021T2";23;1;0,043;0,051;0,055;2021-04-01;0,046;0;0,14116
"8626";"950000364";"2021T3";25;0;0;0,041;0,052;2021-07-01;0,04;0;0,1194
"8627";"950000364";"2021T4";28;0;0;0,029;0,053;2021-10-01;0,032;0;0,09172
"8628";"950000364";"2022T1";31;1;0,032;0,019;0,053;2022-01-01;0,025;0;0,068
"8629";"950000364";"2022T2";38;4;0,105;0,034;0,042;2022-04-01;0,029;0;0,09084
"8630";"950000364";"2022T3";19;0;0;0,034;0,046;2022-07-01;0,042;0;0,11632
"8631";"950000364";"2022T4";33;3;0,091;0,057;0,056;2022-10-01;0,04;0;0,1354
"8632";"950000364";"2023T1";39;3;0,077;0,068;0,061;2023-01-01;0,04;0;0,1464
"8633";"950000364";"2023T2";27;1;0,037;0,051;0,048;2023-04-01;0,042;0;0,13332
"8634";"950000364";"2023T3";29;0;0;0,051;0,052;2023-07-01;0,041;0;0,13136
"8635";"950000364";"2023T4";25;1;0,04;0,039;0,054;2023-10-01;0,039;0;0,11544
"8636";"950000364";"2024T1";37;2;0,054;0,033;0,048;2024-01-01;0,029;0;0,08984
"8637";"950000364";"2024T2";25;0;0;0,024;0,053;2024-04-01;0,031;0;0,08476
"8638";"950000364";"2024T3";20;2;0,1;0,049;0,046;2024-07-01;0,048;0;0,14308
"8639";"950000364";"2024T4";20;0;0;0,039;0,046;2024-10-01;0,043;0;0,12328
"8640";"950032714";"2020T3";1;0;0;NA;0,059;2020-07-01;NA;NA;NA
"8641";"950300095";"2021T1";1;0;0;NA;0,061;2021-01-01;NA;NA;NA
"8642";"950300095";"2022T1";2;0;0;NA;0,053;2022-01-01;NA;NA;NA
"8643";"950300202";"2020T1";21;1;0,048;0,024;0,053;2020-01-01;0,033;0;0,08868
"8644";"950300202";"2020T2";9;0;0;0,024;0,078;2020-04-01;0,051;0;0,12396
"8645";"950300202";"2020T3";22;1;0,045;0,036;0,059;2020-07-01;0,04;0;0,1144
"8646";"950300202";"2020T4";24;1;0,042;0,034;0,045;2020-10-01;0,037;0;0,10652
"8647";"950300202";"2021T1";41;0;0;0,022;0,061;2021-01-01;0,023;0;0,06708
"8648";"950300202";"2021T2";16;0;0;0,022;0,055;2021-04-01;0,037;0;0,09452
"8649";"950300202";"2021T3";16;0;0;0,011;0,052;2021-07-01;0,026;0;0,06196
"8650";"950300202";"2021T4";29;0;0;0;0,053;2021-10-01;0;0;0
"8651";"950300202";"2022T1";28;2;0,071;0,018;0,053;2022-01-01;0,025;0;0,067
"8652";"950300202";"2022T2";34;0;0;0,018;0,042;2022-04-01;0,023;0;0,06308
"8653";"950300202";"2022T3";21;0;0;0,018;0,046;2022-07-01;0,029;0;0,07484
"8654";"950300202";"2022T4";28;1;0,036;0,027;0,056;2022-10-01;0,031;0;0,08776
"8655";"950300202";"2023T1";31;1;0,032;0,017;0,061;2023-01-01;0,023;0;0,06208
"8656";"950300202";"2023T2";21;1;0,048;0,029;0,048;2023-04-01;0,037;0;0,10152
"8657";"950300202";"2023T3";9;0;0;0,029;0,052;2023-07-01;0,056;0;0,13876
"8658";"950300202";"2023T4";22;2;0,091;0,043;0,054;2023-10-01;0,043;0;0,12728
"8659";"950300202";"2024T1";25;0;0;0,035;0,048;2024-01-01;0,037;0;0,10752
"8660";"950300202";"2024T2";11;1;0,091;0,046;0,053;2024-04-01;0,063;0;0,16948
"8661";"950300202";"2024T3";2;0;0;0,046;0,046;2024-07-01;0,148;0;0,33608
"8662";"950300244";"2020T1";56;3;0,054;0,053;0,053;2020-01-01;0,03;0;0,1118
"8663";"950300244";"2020T2";28;0;0;0,036;0,078;2020-04-01;0,035;0;0,1046
"8664";"950300244";"2020T3";62;5;0,081;0,044;0,059;2020-07-01;0,026;0;0,09496
"8665";"950300244";"2020T4";49;4;0,082;0,054;0,045;2020-10-01;0,032;0;0,11672
"8666";"950300244";"2021T1";63;5;0,079;0,06;0,061;2021-01-01;0,03;0,0012;0,1188
"8667";"950300244";"2021T2";50;3;0,06;0,076;0,055;2021-04-01;0,037;0,00348;0,14852
"8668";"950300244";"2021T3";47;2;0,043;0,066;0,052;2021-07-01;0,036;0;0,13656
"8669";"950300244";"2021T4";58;1;0,017;0,05;0,053;2021-10-01;0,029;0;0,10684
"8670";"950300244";"2022T1";60;2;0,033;0,038;0,053;2022-01-01;0,025;0;0,087
"8671";"950300244";"2022T2";64;7;0,109;0,05;0,042;2022-04-01;0,027;0;0,10292
"8672";"950300244";"2022T3";49;1;0,02;0,045;0,046;2022-07-01;0,03;0;0,1038
"8673";"950300244";"2022T4";61;4;0,066;0,057;0,056;2022-10-01;0,03;0;0,1158
"8674";"950300244";"2023T1";64;5;0,078;0,068;0,061;2023-01-01;0,031;0,00724;0,12876
"8675";"950300244";"2023T2";77;2;0,026;0,047;0,048;2023-04-01;0,024;0;0,09404
"8676";"950300244";"2023T3";45;5;0,111;0,07;0,052;2023-07-01;0,038;0;0,14448
"8677";"950300244";"2023T4";59;3;0,051;0,066;0,054;2023-10-01;0,032;0,00328000000000001;0,12872
"8678";"950300244";"2024T1";62;1;0,016;0,051;0,048;2024-01-01;0,028;0;0,10588
"8679";"950300244";"2024T2";53;2;0,038;0,054;0,053;2024-04-01;0,031;0;0,11476
"8680";"950300244";"2024T3";47;0;0;0,026;0,046;2024-07-01;0,023;0;0,07108
"8681";"950300244";"2024T4";44;2;0,045;0,025;0,046;2024-10-01;0,024;0;0,07204
"8682";"950300277";"2020T1";14;0;0;0,036;0,053;2020-01-01;0,05;0;0,134
"8683";"950300277";"2020T2";14;0;0;0,024;0,078;2020-04-01;0,041;0;0,10436
"8684";"950300277";"2020T3";20;0;0;0,014;0,059;2020-07-01;0,026;0;0,06496
"8685";"950300277";"2020T4";19;0;0;0;0,045;2020-10-01;0;0;0
"8686";"950300277";"2021T1";34;2;0,059;0,015;0,061;2021-01-01;0,021;0;0,05616
"8687";"950300277";"2021T2";28;0;0;0,015;0,055;2021-04-01;0,023;0;0,06008
"8688";"950300277";"2021T3";15;0;0;0,015;0,052;2021-07-01;0,031;0;0,07576
"8689";"950300277";"2021T4";19;2;0,105;0,041;0,053;2021-10-01;0,045;0;0,1292
"8690";"950300277";"2022T1";33;0;0;0,026;0,053;2022-01-01;0,028;0;0,08088
"8691";"950300277";"2022T2";27;1;0,037;0,035;0,042;2022-04-01;0,035;0;0,1036
"8692";"950300277";"2022T3";16;0;0;0,035;0,046;2022-07-01;0,046;0;0,12516
"8693";"950300277";"2022T4";15;1;0,067;0,026;0,056;2022-10-01;0,041;0;0,10636
"8694";"950300277";"2023T1";23;1;0,043;0,037;0,061;2023-01-01;0,039;0;0,11344
"8695";"950300277";"2023T2";13;1;0,077;0,047;0,048;2023-04-01;0,059;0;0,16264
"8696";"950300277";"2023T3";14;3;0,214;0,1;0,052;2023-07-01;0,08;0;0,2568
"8697";"950300277";"2023T4";12;1;0,083;0,104;0,054;2023-10-01;0,088;0;0,27648
"8698";"950300277";"2024T1";17;1;0,059;0,108;0,048;2024-01-01;0,075;0;0,255
"8699";"950300277";"2024T2";13;0;0;0,089;0,053;2024-04-01;0,079;0;0,24384
"8700";"950300277";"2024T3";5;0;0;0,036;0,046;2024-07-01;0,083;0;0,19868
"8701";"950300277";"2024T4";1;0;0;0,015;0,046;2024-10-01;0,122;0;0,25412
"8702";"950807982";"2020T1";29;0;0;0,046;0,053;2020-01-01;0,039;0;0,12244
"8703";"950807982";"2020T2";37;3;0,081;0,051;0,078;2020-04-01;0,036;0;0,12156
"8704";"950807982";"2020T3";40;1;0,025;0,041;0,059;2020-07-01;0,031;0;0,10176
"8705";"950807982";"2020T4";61;1;0,016;0,03;0,045;2020-10-01;0,022;0;0,07312
"8706";"950807982";"2021T1";67;2;0,03;0,038;0,061;2021-01-01;0,023;0;0,08308
"8707";"950807982";"2021T2";47;1;0,021;0,023;0,055;2021-04-01;0,022;0;0,06612
"8708";"950807982";"2021T3";43;1;0,023;0,022;0,052;2021-07-01;0,022;0;0,06512
"8709";"950807982";"2021T4";48;3;0,062;0,034;0,053;2021-10-01;0,026;0;0,08496
"8710";"950807982";"2022T1";46;0;0;0,026;0,053;2022-01-01;0,023;0;0,07108
"8711";"950807982";"2022T2";63;2;0,032;0,029;0,042;2022-04-01;0,021;0;0,07016
"8712";"950807982";"2022T3";45;3;0,067;0,04;0,046;2022-07-01;0,029;0;0,09684
"8713";"950807982";"2022T4";43;2;0,047;0,036;0,056;2022-10-01;0,028;0;0,09088
"8714";"950807982";"2023T1";48;2;0,042;0,047;0,061;2023-01-01;0,031;0;0,10776
"8715";"950807982";"2023T2";70;2;0,029;0,046;0,048;2023-04-01;0,025;0;0,095
"8716";"950807982";"2023T3";33;1;0,03;0,037;0,052;2023-07-01;0,033;0;0,10168
"8717";"950807982";"2023T4";35;0;0;0,025;0,054;2023-10-01;0,026;0;0,07596
"8718";"950807982";"2024T1";44;2;0,045;0,026;0,048;2024-01-01;0,024;0;0,07304
"8719";"950807982";"2024T2";52;0;0;0,019;0,053;2024-04-01;0,019;0;0,05624
"8720";"950807982";"2024T3";28;1;0,036;0,02;0,046;2024-07-01;0,026;0;0,07096
"8721";"950807982";"2024T4";41;0;0;0,02;0,046;2024-10-01;0,022;0;0,06312
"8722";"970100392";"2020T1";2;0;0;0;0,053;2020-01-01;0;0;0
"8723";"970100392";"2020T2";2;0;0;0;0,078;2020-04-01;0;0;0
"8724";"970100392";"2020T3";4;0;0;0;0,059;2020-07-01;0;0;0
"8725";"970100392";"2020T4";6;0;0;0;0,045;2020-10-01;0;0;0
"8726";"970100392";"2021T1";22;0;0;0;0,061;2021-01-01;0;0;0
"8727";"970100392";"2021T2";6;0;0;0;0,055;2021-04-01;0;0;0
"8728";"970100392";"2021T3";6;1;0,167;0,042;0,052;2021-07-01;0,082;0;0,20272
"8729";"970100392";"2021T4";4;1;0,25;0,104;0,053;2021-10-01;0,153;0;0,40388
"8730";"970100392";"2022T1";20;2;0,1;0,129;0,053;2022-01-01;0,075;0;0,276
"8731";"970100392";"2022T2";4;0;0;0,129;0,042;2022-04-01;0,168;0;0,45828
"8732";"970100392";"2022T3";11;3;0,273;0,156;0,046;2022-07-01;0,109;0;0,36964
"8733";"970100392";"2022T4";6;0;0;0,093;0,056;2022-10-01;0,119;0;0,32624
"8734";"970100392";"2023T1";10;0;0;0,068;0,061;2023-01-01;0,08;0;0,2248
"8735";"970100392";"2023T2";1;0;0;0,068;0,048;2023-04-01;0,252;0;0,56192
"8736";"970100392";"2023T3";8;0;0;0;0,052;2023-07-01;0;0;0
"8737";"970100392";"2023T4";3;0;0;0;0,054;2023-10-01;0;0;0
"8738";"970100392";"2024T1";5;0;0;0;0,048;2024-01-01;0;0;0
"8739";"970100392";"2024T2";6;0;0;0;0,053;2024-04-01;0;0;0
"8740";"970100392";"2024T3";9;0;0;0;0,046;2024-07-01;0;0;0
"8741";"970100392";"2024T4";5;0;0;0;0,046;2024-10-01;0;0;0
"8742";"970100400";"2023T4";1;0;0;NA;0,054;2023-10-01;NA;NA;NA
"8743";"970100442";"2020T3";1;0;0;0;0,059;2020-07-01;0;0;0
"8744";"970100442";"2021T1";1;0;0;0;0,061;2021-01-01;0;0;0
"8745";"970100442";"2021T2";2;0;0;0;0,055;2021-04-01;0;0;0
"8746";"970100442";"2022T1";1;0;0;0;0,053;2022-01-01;0;0;0
"8747";"970100442";"2022T2";4;1;0,25;0,062;0,042;2022-04-01;0,121;0;0,29916
"8748";"970100442";"2022T3";2;0;0;0,062;0,046;2022-07-01;0,171;0;0,39716
"8749";"970100442";"2022T4";7;0;0;0,062;0,056;2022-10-01;0,091;0;0,24036
"8750";"970100442";"2023T1";9;2;0,222;0,118;0,061;2023-01-01;0,108;0;0,32968
"8751";"970100442";"2023T2";4;0;0;0,056;0,048;2023-04-01;0,115;0;0,2814
"8752";"970100442";"2023T3";10;2;0,2;0,106;0,052;2023-07-01;0,097;0;0,29612
"8753";"970100442";"2023T4";3;0;0;0,106;0,054;2023-10-01;0,178;0;0,45488
"8754";"970100442";"2024T1";6;1;0,167;0,092;0,048;2024-01-01;0,118;0;0,32328
"8755";"970100442";"2024T2";2;0;0;0,092;0,053;2024-04-01;0,204;0;0,49184
"8756";"970100442";"2024T3";5;0;0;0,042;0,046;2024-07-01;0,09;0;0,2184
"8757";"970100442";"2024T4";5;0;0;0,042;0,046;2024-10-01;0,09;0;0,2184
"8758";"970107249";"2020T1";27;0;0;0,042;0,053;2020-01-01;0,039;0;0,11844
"8759";"970107249";"2020T2";41;1;0,024;0,042;0,078;2020-04-01;0,031;0;0,10276
"8760";"970107249";"2020T3";42;2;0,048;0,032;0,059;2020-07-01;0,027;0;0,08492
"8761";"970107249";"2020T4";44;0;0;0,018;0,045;2020-10-01;0,02;0;0,0572
"8762";"970107249";"2021T1";54;2;0,037;0,027;0,061;2021-01-01;0,022;0;0,07012
"8763";"970107249";"2021T2";64;2;0,031;0,029;0,055;2021-04-01;0,021;0;0,07016
"8764";"970107249";"2021T3";17;0;0;0,017;0,052;2021-07-01;0,031;0;0,07776
"8765";"970107249";"2021T4";34;1;0,029;0,024;0,053;2021-10-01;0,026;0;0,07496
"8766";"970107249";"2022T1";77;4;0,052;0,028;0,053;2022-01-01;0,019;0;0,06524
"8767";"970107249";"2022T2";55;0;0;0,02;0,042;2022-04-01;0,019;0;0,05724
"8768";"970107249";"2022T3";26;1;0,038;0,03;0,046;2022-07-01;0,033;0;0,09468
"8769";"970107249";"2022T4";52;0;0;0,022;0,056;2022-10-01;0,02;0;0,0612
"8770";"970107249";"2023T1";66;2;0,03;0,017;0,061;2023-01-01;0,016;0;0,04836
"8771";"970107249";"2023T2";78;3;0,038;0,026;0,048;2023-04-01;0,018;0;0,06128
"8772";"970107249";"2023T3";30;1;0,033;0,025;0,052;2023-07-01;0,029;0;0,08184
"8773";"970107249";"2023T4";49;0;0;0,025;0,054;2023-10-01;0,022;0;0,06812
"8774";"970107249";"2024T1";45;1;0,022;0,023;0,048;2024-01-01;0,022;0;0,06612
"8775";"970107249";"2024T2";44;4;0,091;0,036;0,053;2024-04-01;0,028;0;0,09088
"8776";"970107249";"2024T3";33;2;0,061;0,044;0,046;2024-07-01;0,036;0;0,11456
"8777";"970107249";"2024T4";37;2;0,054;0,057;0,046;2024-10-01;0,038;0;0,13148
"8778";"970202313";"2020T1";20;1;0,05;0,013;0,053;2020-01-01;0,025;0;0,062
"8779";"970202313";"2020T2";17;0;0;0,013;0,078;2020-04-01;0,027;0;0,06592
"8780";"970202313";"2020T3";32;1;0,031;0,02;0,059;2020-07-01;0,025;0;0,069
"8781";"970202313";"2020T4";26;0;0;0,02;0,045;2020-10-01;0,027;0;0,07292
"8782";"970202313";"2021T1";39;1;0,026;0,014;0,061;2021-01-01;0,019;0;0,05124
"8783";"970202313";"2021T2";40;1;0,025;0,02;0,055;2021-04-01;0,022;0;0,06312
"8784";"970202313";"2021T3";12;1;0,083;0,034;0,052;2021-07-01;0,052;0;0,13592
"8785";"970202313";"2021T4";24;0;0;0,034;0,053;2021-10-01;0,037;0;0,10652
"8786";"970202313";"2022T1";33;1;0,03;0,034;0,053;2022-01-01;0,032;0;0,09672
"8787";"970202313";"2022T2";26;1;0,038;0,038;0,042;2022-04-01;0,037;0;0,11052
"8788";"970202313";"2022T3";21;0;0;0,017;0,046;2022-07-01;0,028;0;0,07188
"8789";"970202313";"2022T4";24;0;0;0,017;0,056;2022-10-01;0,026;0;0,06796
"8790";"970202313";"2023T1";36;2;0,056;0,024;0,061;2023-01-01;0,026;0;0,07496
"8791";"970202313";"2023T2";18;0;0;0,014;0,048;2023-04-01;0,028;0;0,06888
"8792";"970202313";"2023T3";28;0;0;0,014;0,052;2023-07-01;0,022;0;0,05712
"8793";"970202313";"2023T4";23;1;0,043;0,025;0,054;2023-10-01;0,033;0;0,08968
"8794";"970202313";"2024T1";32;0;0;0,011;0,048;2024-01-01;0,018;0;0,04628
"8795";"970202313";"2024T2";27;1;0,037;0,02;0,053;2024-04-01;0,027;0;0,07292
"8796";"970202313";"2024T3";21;0;0;0,02;0,046;2024-07-01;0,031;0;0,08076
"8797";"970202313";"2024T4";23;0;0;0,009;0,046;2024-10-01;0,02;0;0,0482
"8798";"970211215";"2020T1";4;0;0;0,028;0,053;2020-01-01;0,082;0;0,18872
"8799";"970211215";"2020T2";8;1;0,125;0,059;0,078;2020-04-01;0,083;0;0,22168
"8800";"970211215";"2020T3";11;0;0;0,059;0,059;2020-07-01;0,071;0;0,19816
"8801";"970211215";"2020T4";3;0;0;0,031;0,045;2020-10-01;0,1;0;0,227
"8802";"970211215";"2021T1";11;0;0;0,031;0,061;2021-01-01;0,052;0;0,13292
"8803";"970211215";"2021T2";1;0;0;0;0,055;2021-04-01;0;0;0
"8804";"970211215";"2021T4";2;1;0,5;0,125;0,053;2021-10-01;0,234;0;0,58364
"8805";"970211215";"2022T1";3;0;0;0,125;0,053;2022-01-01;0,191;0;0,49936
"8806";"970211215";"2022T2";16;0;0;0,125;0,042;2022-04-01;0,083;0;0,28768
"8807";"970211215";"2022T3";8;0;0;0,125;0,046;2022-07-01;0,117;0;0,35432
"8808";"970211215";"2022T4";9;0;0;0;0,056;2022-10-01;0;0;0
"8809";"970211215";"2023T1";12;1;0,083;0,021;0,061;2023-01-01;0,041;0;0,10136
"8810";"970211215";"2023T2";11;0;0;0,021;0,048;2023-04-01;0,043;0;0,10528
"8811";"970211215";"2023T3";10;0;0;0,021;0,052;2023-07-01;0,045;0;0,1092
"8812";"970211215";"2023T4";10;1;0,1;0,046;0,054;2023-10-01;0,066;0;0,17536
"8813";"970211215";"2024T1";9;0;0;0,025;0,048;2024-01-01;0,052;0;0,12692
"8814";"970211215";"2024T2";6;0;0;0,025;0,053;2024-04-01;0,064;0;0,15044
"8815";"970211215";"2024T3";3;0;0;0,025;0,046;2024-07-01;0,09;0;0,2014
"8816";"970211215";"2024T4";9;0;0;0;0,046;2024-10-01;0;0;0
"8817";"970300026";"2020T1";1;0;0;0;0,053;2020-01-01;0;0;0
"8818";"970300026";"2020T3";1;0;0;0;0,059;2020-07-01;0;0;0
"8819";"970300026";"2021T1";1;1;1;0,25;0,061;2021-01-01;0,433;0;1
"8820";"970300026";"2021T2";2;0;0;0,25;0,055;2021-04-01;0,306;0;0,84976
"8821";"970300026";"2022T2";2;0;0;0,25;0,042;2022-04-01;0,306;0;0,84976
"8822";"970300026";"2023T4";1;0;0;0,25;0,054;2023-10-01;0,433;0;1
"8823";"970300026";"2024T1";1;0;0;0;0,048;2024-01-01;0;0;0
"8824";"970300026";"2024T2";6;0;0;0;0,053;2024-04-01;0;0;0
"8825";"970302055";"2020T1";3;0;0;0;0,053;2020-01-01;0;0;0
"8826";"970302055";"2020T3";1;0;0;0;0,059;2020-07-01;0;0;0
"8827";"970302055";"2020T4";2;0;0;0;0,045;2020-10-01;0;0;0
"8828";"970302055";"2021T1";1;0;0;0;0,061;2021-01-01;0;0;0
"8829";"970302055";"2021T2";1;0;0;0;0,055;2021-04-01;0;0;0
"8830";"970302055";"2021T3";1;0;0;0;0,052;2021-07-01;0;0;0
"8831";"970305637";"2021T1";1;1;1;NA;0,061;2021-01-01;NA;NA;NA
"8832";"970400024";"2020T1";3;0;0;0;0,053;2020-01-01;0;0;0
"8833";"970400024";"2020T2";9;1;0,111;0,028;0,078;2020-04-01;0,055;0;0,1358
"8834";"970400024";"2020T3";8;0;0;0,028;0,059;2020-07-01;0,058;0;0,14168
"8835";"970400024";"2020T4";13;1;0,077;0,047;0,045;2020-10-01;0,059;0;0,16264
"8836";"970400024";"2021T1";4;0;0;0,047;0,061;2021-01-01;0,106;0;0,25476
"8837";"970400024";"2021T2";16;1;0,062;0,035;0,055;2021-04-01;0,046;0;0,12516
"8838";"970400024";"2021T3";16;1;0,062;0,05;0,052;2021-07-01;0,054;0;0,15584
"8839";"970400024";"2021T4";18;2;0,111;0,059;0,053;2021-10-01;0,056;0;0,16876
"8840";"970400024";"2022T1";20;1;0,05;0,071;0,053;2022-01-01;0,057;0;0,18272
"8841";"970400024";"2022T2";33;3;0,091;0,078;0,042;2022-04-01;0,047;0;0,17012
"8842";"970400024";"2022T3";30;1;0,033;0,071;0,046;2022-07-01;0,047;0;0,16312
"8843";"970400024";"2022T4";24;0;0;0,044;0,056;2022-10-01;0,042;0;0,12632
"8844";"970400024";"2023T1";37;1;0,027;0,038;0,061;2023-01-01;0,031;0;0,09876
"8845";"970400024";"2023T2";38;3;0,079;0,035;0,048;2023-04-01;0,03;0;0,0938
"8846";"970400024";"2023T3";22;2;0,091;0,049;0,052;2023-07-01;0,046;0;0,13916
"8847";"970400024";"2023T4";36;0;0;0,049;0,054;2023-10-01;0,036;0;0,11956
"8848";"970400024";"2024T1";24;3;0,125;0,074;0,048;2024-01-01;0,053;0;0,17788
"8849";"970400024";"2024T2";26;2;0,077;0,073;0,053;2024-04-01;0,051;0;0,17296
"8850";"970400024";"2024T3";21;1;0,048;0,062;0,046;2024-07-01;0,053;0;0,16588
"8851";"970400024";"2024T4";17;1;0,059;0,077;0,046;2024-10-01;0,065;0;0,2044
"8852";"970400057";"2020T1";13;2;0,154;0,052;0,053;2020-01-01;0,062;0;0,17352
"8853";"970400057";"2020T2";2;0;0;0,052;0,078;2020-04-01;0,157;0;0,35972
"8854";"970400057";"2020T3";12;0;0;0,038;0,059;2020-07-01;0,055;0;0,1458
"8855";"970400057";"2020T4";11;0;0;0,038;0,045;2020-10-01;0,058;0;0,15168
"8856";"970400057";"2021T1";22;0;0;0;0,061;2021-01-01;0;0;0
"8857";"970400057";"2021T2";15;2;0,133;0,033;0,055;2021-04-01;0,046;0;0,12316
"8858";"970400057";"2021T3";7;1;0,143;0,069;0,052;2021-07-01;0,096;0;0,25716
"8859";"970400057";"2022T4";1;0;0;0,069;0,056;2022-10-01;0,253;0;0,56488
"8860";"970400057";"2023T2";1;0;0;0,069;0,048;2023-04-01;0,253;0;0,56488
"8861";"970400057";"2023T3";1;0;0;0,036;0,052;2023-07-01;0,186;0;0,40056
"8862";"970400065";"2020T1";8;0;0;0,021;0,053;2020-01-01;0,051;0;0,12096
"8863";"970400065";"2020T2";7;0;0;0,021;0,078;2020-04-01;0,054;0;0,12684
"8864";"970400065";"2020T3";20;1;0,05;0,033;0,059;2020-07-01;0,04;0;0,1114
"8865";"970400065";"2020T4";9;0;0;0,012;0,045;2020-10-01;0,036;0;0,08256
"8866";"970400065";"2021T1";11;2;0,182;0,058;0,061;2021-01-01;0,07;0;0,1952
"8867";"970400065";"2021T2";11;0;0;0,058;0,055;2021-04-01;0,07;0;0,1952
"8868";"970400065";"2021T3";3;0;0;0,046;0,052;2021-07-01;0,121;0;0,28316
"8869";"970400065";"2021T4";8;2;0,25;0,108;0,053;2021-10-01;0,11;0;0,3236
