"";"finessGeoDP";"codeGeo";"nb";"TOT";"PCT";"PCT_CUM"
"587";"260000260";"26100";95;530;17,9;17,9
"588";"260000260";"26300";69;530;13;30,9
"589";"260000260";"26750";31;530;5,8;36,7
"590";"260000260";"26000";29;530;5,5;42,2
"591";"260000260";"26260";22;530;4,2;46,4
"592";"260000260";"38160";19;530;3,6;50
"593";"260000260";"26600";18;530;3,4;53,4
"594";"260000260";"26240";16;530;3;56,4
"595";"260000260";"38840";14;530;2,6;59
"596";"260000260";"26540";12;530;2,3;61,3
"597";"260000260";"26190";11;530;2,1;63,4
"598";"260000260";"26800";11;530;2,1;65,5
"599";"260000260";"38470";11;530;2,1;67,6
"600";"260003017";"26200";60;288;20,8;20,8
"601";"260003017";"26740";27;288;9,4;30,2
"602";"260003017";"07400";24;288;8,3;38,5
"603";"260003017";"26700";15;288;5,2;43,7
"604";"260003017";"26290";14;288;4,9;48,6
"605";"260003017";"26780";14;288;4,9;53,5
"606";"260003017";"07210";11;288;3,8;57,3
"607";"260003017";"26130";11;288;3,8;61,1
"608";"270000359";"27000";18;123;14,6;14,6
"609";"270000359";"27240";12;123;9,8;24,4
"610";"270000359";"27C14";12;123;9,8;34,2
"611";"280000084";"28100";39;147;26,5;26,5
"612";"280000084";"28500";16;147;10,9;37,4
"613";"280000084";"28170";12;147;8,2;45,6
"614";"280504267";"28000";34;253;13,4;13,4
"615";"280504267";"28110";20;253;7,9;21,3
"616";"280504267";"28300";19;253;7,5;28,8
"617";"280504267";"28630";17;253;6,7;35,5
"618";"280504267";"28700";17;253;6,7;42,2
"619";"280504267";"28120";12;253;4,7;46,9
"620";"280504267";"28150";12;253;4,7;51,6
"621";"290000025";"29000";33;155;21,3;21,3
"622";"290000025";"29C04";11;155;7,1;28,4
"623";"290000215";"29000";22;191;11,5;11,5
"624";"290000215";"29140";21;191;11;22,5
"625";"290000215";"29C04";20;191;10,5;33
"626";"290000215";"29170";11;191;5,8;38,8
"627";"290000215";"29900";11;191;5,8;44,6
"628";"290004324";"29200";98;378;25,9;25,9
"629";"290004324";"29800";20;378;5,3;31,2
"630";"290004324";"29290";17;378;4,5;35,7
"631";"290004324";"29260";15;378;4;39,7
"632";"290004324";"29280";14;378;3,7;43,4
"633";"290004324";"29400";14;378;3,7;47,1
"634";"290004324";"29600";13;378;3,4;50,5
"635";"290004324";"29490";12;378;3,2;53,7
"636";"290019777";"29200";108;387;27,9;27,9
"637";"290019777";"29860";26;387;6,7;34,6
"638";"290019777";"29260";23;387;5,9;40,5
"639";"290019777";"29800";19;387;4,9;45,4
"640";"290019777";"29400";18;387;4,7;50,1
"641";"290019777";"29830";15;387;3,9;54
"642";"290019777";"29470";14;387;3,6;57,6
"643";"290019777";"29290";13;387;3,4;61
"644";"290019777";"29490";13;387;3,4;64,4
"645";"290019777";"29430";11;387;2,8;67,2
"646";"290023431";"29600";14;81;17,3;17,3
"647";"290036540";"29000";18;125;14,4;14,4
"648";"2A0000139";"2AC14";104;133;78,2;78,2
"649";"2A0000154";"2AC19";18;25;72;72
"650";"2B0000145";"2BC02";140;401;34,9;34,9
"651";"2B0000145";"2AC14";57;401;14,2;49,1
"652";"2B0000145";"2AC19";39;401;9,7;58,8
"653";"2B0000145";"2BC06";31;401;7,7;66,5
"654";"2B0000145";"2BC11";31;401;7,7;74,2
"655";"2B0000145";"2BC10";22;401;5,5;79,7
"656";"300000023";"30100";36;144;25;25
"657";"300000023";"30340";28;144;19,4;44,4
"658";"300000023";"30110";13;144;9;53,4
"659";"300780137";"30100";70;390;17,9;17,9
"660";"300780137";"30110";24;390;6,2;24,1
"661";"300780137";"30140";23;390;5,9;30
"662";"300780137";"30500";22;390;5,6;35,6
"663";"300780137";"30340";19;390;4,9;40,5
"664";"300780137";"30560";15;390;3,8;44,3
"665";"300780137";"30190";13;390;3,3;47,6
"666";"300780137";"30380";13;390;3,3;50,9
"667";"300780137";"30360";12;390;3,1;54
"668";"300780137";"30430";12;390;3,1;57,1
"669";"300780137";"30960";11;390;2,8;59,9
"670";"300782117";"30000";202;1224;16,5;16,5
"671";"300782117";"13200";47;1224;3,8;20,3
"672";"300782117";"30100";39;1224;3,2;23,5
"673";"300782117";"30190";39;1224;3,2;26,7
"674";"300782117";"30300";38;1224;3,1;29,8
"675";"300782117";"30200";32;1224;2,6;32,4
"676";"300782117";"30320";32;1224;2,6;35
"677";"300782117";"30210";27;1224;2,2;37,2
"678";"300782117";"30540";25;1224;2;39,2
"679";"300782117";"30620";24;1224;2;41,2
"680";"300782117";"30129";22;1224;1,8;43
"681";"300782117";"30700";21;1224;1,7;44,7
"682";"300782117";"30127";20;1224;1,6;46,3
"683";"300782117";"30600";20;1224;1,6;47,9
"684";"300782117";"30800";20;1224;1,6;49,5
"685";"300782117";"13150";19;1224;1,6;51,1
"686";"300782117";"30350";17;1224;1,4;52,5
"687";"300782117";"30730";17;1224;1,4;53,9
"688";"300782117";"30340";16;1224;1,3;55,2
"689";"300782117";"30C02";16;1224;1,3;56,5
"690";"300782117";"30230";15;1224;1,2;57,7
"691";"300782117";"84000";14;1224;1,1;58,8
"692";"300782117";"13310";13;1224;1,1;59,9
"693";"300782117";"30128";12;1224;1;60,9
"694";"300782117";"30290";12;1224;1;61,9
"695";"300782117";"30870";12;1224;1;62,9
"696";"300782117";"07200";11;1224;0,9;63,8
"697";"300782117";"30130";11;1224;0,9;64,7
"698";"300782117";"30360";11;1224;0,9;65,6
"699";"300788502";"30000";211;1056;20;20
"700";"300788502";"13200";77;1056;7,3;27,3
"701";"300788502";"30800";46;1056;4,4;31,7
"702";"300788502";"30300";42;1056;4;35,7
"703";"300788502";"30190";39;1056;3,7;39,4
"704";"300788502";"30210";34;1056;3,2;42,6
"705";"300788502";"30320";31;1056;2,9;45,5
"706";"300788502";"30600";22;1056;2,1;47,6
"707";"300788502";"30700";21;1056;2;49,6
"708";"300788502";"30200";20;1056;1,9;51,5
"709";"300788502";"30620";20;1056;1,9;53,4
"710";"300788502";"13150";19;1056;1,8;55,2
"711";"300788502";"30540";17;1056;1,6;56,8
"712";"300788502";"30127";16;1056;1,5;58,3
"713";"300788502";"30129";15;1056;1,4;59,7
"714";"300788502";"13310";14;1056;1,3;61
"715";"300788502";"30100";13;1056;1,2;62,2
"716";"300788502";"30640";12;1056;1,1;63,3
"717";"300788502";"30C02";12;1056;1,1;64,4
"718";"310026927";"31000";64;259;24,7;24,7
"719";"310026927";"31450";20;259;7,7;32,4
"720";"310026927";"31130";12;259;4,6;37
"721";"310026927";"31320";12;259;4,6;41,6
"722";"310026927";"31650";11;259;4,2;45,8
"723";"310780259";"31000";28;83;33,7;33,7
"724";"310780283";"31000";108;611;17,7;17,7
"725";"310780283";"31140";48;611;7,9;25,6
"726";"310780283";"31150";22;611;3,6;29,2
"727";"310780283";"31780";19;611;3,1;32,3
"728";"310780283";"31240";18;611;2,9;35,2
"729";"310780283";"81500";16;611;2,6;37,8
"730";"310780283";"31620";15;611;2,5;40,3
"731";"310780283";"31380";12;611;2;42,3
"732";"310780283";"82370";12;611;2;44,3
"733";"310780283";"31270";11;611;1,8;46,1
"734";"310780283";"31340";11;611;1,8;47,9
"735";"310780382";"31000";126;316;39,9;39,9
"736";"310780382";"31270";15;316;4,7;44,6
"737";"310781000";"31000";358;3087;11,6;11,6
"738";"310781000";"31700";114;3087;3,7;15,3
"739";"310781000";"31770";91;3087;2,9;18,2
"740";"310781000";"82000";71;3087;2,3;20,5
"741";"310781000";"31330";63;3087;2;22,5
"742";"310781000";"31470";62;3087;2;24,5
"743";"310781000";"31140";60;3087;1,9;26,4
"744";"310781000";"31620";54;3087;1,7;28,1
"745";"310781000";"31270";53;3087;1,7;29,8
"746";"310781000";"31600";51;3087;1,7;31,5
"747";"310781000";"82100";45;3087;1,5;33
"748";"310781000";"31150";40;3087;1,3;34,3
"749";"310781000";"09100";38;3087;1,2;35,5
"750";"310781000";"31790";36;3087;1,2;36,7
"751";"310781000";"31170";34;3087;1,1;37,8
"752";"310781000";"82700";33;3087;1,1;38,9
"753";"310781000";"82200";32;3087;1;39,9
"754";"310781000";"82370";30;3087;1;40,9
"755";"310781000";"31530";29;3087;0,9;41,8
"756";"310781000";"32000";29;3087;0,9;42,7
"757";"310781000";"12C05";27;3087;0,9;43,6
"758";"310781000";"31800";27;3087;0,9;44,5
"759";"310781000";"31490";26;3087;0,8;45,3
"760";"310781000";"31340";24;3087;0,8;46,1
"761";"310781000";"31830";23;3087;0,7;46,8
"762";"310781000";"32500";23;3087;0,7;47,5
"763";"310781000";"81500";23;3087;0,7;48,2
"764";"310781000";"11300";22;3087;0,7;48,9
"765";"310781000";"31290";22;3087;0,7;49,6
"766";"310781000";"82170";22;3087;0,7;50,3
"767";"310781000";"82600";22;3087;0,7;51
"768";"310781000";"31880";21;3087;0,7;51,7
"769";"310781000";"11000";20;3087;0,6;52,3
"770";"310781000";"11400";20;3087;0,6;52,9
"771";"310781000";"31320";20;3087;0,6;53,5
"772";"310781000";"31840";20;3087;0,6;54,1
"773";"310781000";"31120";19;3087;0,6;54,7
"774";"310781000";"81600";19;3087;0,6;55,3
"775";"310781000";"09000";18;3087;0,6;55,9
"776";"310781000";"31210";18;3087;0,6;56,5
"777";"310781000";"31240";18;3087;0,6;57,1
"778";"310781000";"31370";18;3087;0,6;57,7
"779";"310781000";"31410";18;3087;0,6;58,3
"780";"310781000";"82290";18;3087;0,6;58,9
"781";"310781000";"82300";18;3087;0,6;59,5
"782";"310781000";"31190";17;3087;0,6;60,1
"783";"310781000";"32220";17;3087;0,6;60,7
"784";"310781000";"32600";17;3087;0,6;61,3
"785";"310781000";"09120";15;3087;0,5;61,8
"786";"310781000";"09300";15;3087;0,5;62,3
"787";"310781000";"31450";15;3087;0,5;62,8
"788";"310781000";"82400";15;3087;0,5;63,3
"789";"310781000";"31590";14;3087;0,5;63,8
"790";"310781000";"31820";14;3087;0,5;64,3
"791";"310781000";"12200";13;3087;0,4;64,7
"792";"310781000";"31380";13;3087;0,4;65,1
"793";"310781000";"31860";13;3087;0,4;65,5
"794";"310781000";"81300";13;3087;0,4;65,9
"795";"310781000";"82800";13;3087;0,4;66,3
"796";"310781000";"31130";12;3087;0,4;66,7
"797";"310781000";"31650";12;3087;0,4;67,1
"798";"310781000";"82340";12;3087;0,4;67,5
"799";"310781000";"82500";12;3087;0,4;67,9
"800";"310781000";"09270";11;3087;0,4;68,3
"801";"310781000";"31480";11;3087;0,4;68,7
"802";"310781000";"31780";11;3087;0,4;69,1
"803";"310781000";"32300";11;3087;0,4;69,5
"804";"310781000";"46230";11;3087;0,4;69,9
"805";"310781000";"65000";11;3087;0,4;70,3
"806";"310781067";"31000";13;24;54,2;54,2
"807";"310781505";"31600";133;754;17,6;17,6
"808";"310781505";"31470";39;754;5,2;22,8
"809";"310781505";"31270";37;754;4,9;27,7
"810";"310781505";"09100";36;754;4,8;32,5
"811";"310781505";"31410";34;754;4,5;37
"812";"310781505";"31190";33;754;4,4;41,4
"813";"310781505";"31000";30;754;4;45,4
"814";"310781505";"31390";28;754;3,7;49,1
"815";"310781505";"31120";27;754;3,6;52,7
"816";"310781505";"31800";23;754;3,1;55,8
"817";"310781505";"31310";22;754;2,9;58,7
"818";"310781505";"31220";21;754;2,8;61,5
"819";"310781505";"09700";14;754;1,9;63,4
"820";"310781505";"31260";14;754;1,9;65,3
"821";"310781505";"31370";14;754;1,9;67,2
"822";"310781505";"31810";13;754;1,7;68,9
"823";"310781505";"31860";13;754;1,7;70,6
"824";"310783055";"31000";122;709;17,2;17,2
"825";"310783055";"31600";21;709;3;20,2
"826";"310783055";"31270";20;709;2,8;23
"827";"310783055";"31320";18;709;2,5;25,5
"828";"310783055";"31700";17;709;2,4;27,9
"829";"310783055";"09100";15;709;2,1;30
"830";"310783055";"31450";11;709;1,6;31,6
"831";"310783055";"82000";11;709;1,6;33,2
"832";"330000340";"33000";35;383;9,1;9,1
"833";"330000340";"33140";30;383;7,8;16,9
"834";"330000340";"33400";18;383;4,7;21,6
"835";"330000340";"33130";13;383;3,4;25
"836";"330000340";"33380";12;383;3,1;28,1
"837";"330000340";"33650";12;383;3,1;31,2
"838";"330000340";"33410";11;383;2,9;34,1
"839";"330000340";"33470";11;383;2,9;37
"840";"330000340";"33720";11;383;2,9;39,9
"841";"330000605";"33230";15;75;20;20
"842";"330780115";"33000";38;280;13,6;13,6
"843";"330780115";"33290";20;280;7,1;20,7
"844";"330780115";"33440";12;280;4,3;25
"845";"330780115";"33320";11;280;3,9;28,9
"846";"330780206";"40160";11;65;16,9;16,9
"847";"330780263";"33240";42;608;6,9;6,9
"848";"330780263";"33310";39;608;6,4;13,3
"849";"330780263";"33440";39;608;6,4;19,7
"850";"330780263";"33390";28;608;4,6;24,3
"851";"330780263";"33230";25;608;4,1;28,4
"852";"330780263";"33450";22;608;3,6;32
"853";"330780263";"33000";21;608;3,5;35,5
"854";"330780263";"33500";18;608;3;38,5
"855";"330780263";"33150";17;608;2,8;41,3
"856";"330780263";"33420";15;608;2,5;43,8
"857";"330780263";"33620";15;608;2,5;46,3
"858";"330780263";"33710";15;608;2,5;48,8
"859";"330780263";"33270";14;608;2,3;51,1
"860";"330780263";"33350";14;608;2,3;53,4
"861";"330780263";"33560";13;608;2,1;55,5
"862";"330780263";"33920";13;608;2,1;57,6
"863";"330780263";"33370";12;608;2;59,6
"864";"330780263";"33670";11;608;1,8;61,4
"865";"330780263";"33820";11;608;1,8;63,2
"866";"330780479";"33000";67;308;21,8;21,8
"867";"330780479";"33700";14;308;4,5;26,3
"868";"330780479";"33240";11;308;3,6;29,9
"869";"330780511";"33210";34;155;21,9;21,9
"870";"330780511";"33190";19;155;12,3;34,2
"871";"330780511";"33430";12;155;7,7;41,9
"872";"330780511";"33720";11;155;7,1;49
"873";"330780529";"33600";51;1012;5;5
"874";"330780529";"33000";50;1012;4,9;9,9
"875";"330780529";"33140";48;1012;4,7;14,6
"876";"330780529";"33700";42;1012;4,2;18,8
"877";"330780529";"33240";29;1012;2,9;21,7
"878";"330780529";"33460";29;1012;2,9;24,6
"879";"330780529";"33290";27;1012;2,7;27,3
"880";"330780529";"33340";26;1012;2,6;29,9
"881";"330780529";"33160";24;1012;2,4;32,3
"882";"330780529";"33610";24;1012;2,4;34,7
"883";"330780529";"33380";20;1012;2;36,7
"884";"330780529";"33480";20;1012;2;38,7
"885";"330780529";"33400";19;1012;1,9;40,6
"886";"330780529";"33170";18;1012;1,8;42,4
"887";"330780529";"33320";18;1012;1,8;44,2
"888";"330780529";"33210";16;1012;1,6;45,8
"889";"330780529";"33620";16;1012;1,6;47,4
"890";"330780529";"33650";15;1012;1,5;48,9
"891";"330780529";"33920";15;1012;1,5;50,4
"892";"330780529";"33127";14;1012;1,4;51,8
"893";"330780529";"33130";14;1012;1,4;53,2
"894";"330780529";"33310";14;1012;1,4;54,6
"895";"330780529";"33190";13;1012;1,3;55,9
"896";"330780529";"33230";13;1012;1,3;57,2
"897";"330780529";"33410";13;1012;1,3;58,5
"898";"330780529";"33440";13;1012;1,3;59,8
"899";"330780529";"33450";13;1012;1,3;61,1
"900";"330780529";"33250";12;1012;1,2;62,3
"901";"330780529";"33720";11;1012;1,1;63,4
"902";"330781402";"33000";72;1114;6,5;6,5
"903";"330781402";"33230";38;1114;3,4;9,9
"904";"330781402";"33140";33;1114;3;12,9
"905";"330781402";"33210";33;1114;3;15,9
"906";"330781402";"33270";30;1114;2,7;18,6
"907";"330781402";"33370";29;1114;2,6;21,2
"908";"330781402";"33150";27;1114;2,4;23,6
"909";"330781402";"33240";27;1114;2,4;26
"910";"330781402";"33700";25;1114;2,2;28,2
"911";"330781402";"33440";23;1114;2,1;30,3
"912";"330781402";"33130";19;1114;1,7;32
"913";"330781402";"33600";19;1114;1,7;33,7
"914";"330781402";"33670";19;1114;1,7;35,4
"915";"330781402";"24100";16;1114;1,4;36,8
"916";"330781402";"33310";16;1114;1,4;38,2
"917";"330781402";"33500";16;1114;1,4;39,6
"918";"330781402";"33320";14;1114;1,3;40,9
"919";"330781402";"33720";14;1114;1,3;42,2
"920";"330781402";"33910";14;1114;1,3;43,5
"921";"330781402";"33430";13;1114;1,2;44,7
"922";"330781402";"33450";13;1114;1,2;45,9
"923";"330781402";"33360";12;1114;1,1;47
"924";"330781402";"33390";12;1114;1,1;48,1
"925";"330781402";"33530";12;1114;1,1;49,2
"926";"330781402";"33620";12;1114;1,1;50,3
"927";"330781402";"24130";11;1114;1;51,3
"928";"330781402";"24700";11;1114;1;52,3
"929";"330781402";"33400";11;1114;1;53,3
"930";"330781402";"33410";11;1114;1;54,3
"931";"330781402";"33750";11;1114;1;55,3
"932";"330781402";"33760";11;1114;1;56,3
"933";"330782582";"33000";23;297;7,7;7,7
"934";"330782582";"33290";20;297;6,7;14,4
"935";"330782582";"33160";19;297;6,4;20,8
"936";"330782582";"33460";18;297;6,1;26,9
"937";"330782582";"33320";15;297;5,1;32
"938";"330782582";"33480";14;297;4,7;36,7
"939";"330782582";"33230";12;297;4;40,7
"940";"330783648";"33000";30;469;6,4;6,4
"941";"330783648";"33700";16;469;3,4;9,8
"942";"330783648";"33140";14;469;3;12,8
"943";"330783648";"33600";11;469;2,3;15,1
"944";"340000033";"34C03";117;322;36,3;36,3
"945";"340000033";"34480";19;322;5,9;42,2
"946";"340000033";"34290";18;322;5,6;47,8
"947";"340000033";"34370";18;322;5,6;53,4
"948";"340000033";"34490";18;322;5,6;59
"949";"340000033";"34310";13;322;4;63
"950";"340000033";"34410";13;322;4;67
"951";"340000033";"34300";12;322;3,7;70,7
"952";"340000223";"34200";27;101;26,7;26,7
"953";"340000223";"34110";14;101;13,9;40,6
"954";"340000223";"34140";12;101;11,9;52,5
"955";"340009885";"34C03";75;193;38,9;38,9
"956";"340015502";"34000";203;1332;15,2;15,2
"957";"340015502";"34400";63;1332;4,7;19,9
"958";"340015502";"34130";57;1332;4,3;24,2
"959";"340015502";"34160";40;1332;3;27,2
"960";"340015502";"30000";28;1332;2,1;29,3
"961";"340015502";"34990";24;1332;1,8;31,1
"962";"340015502";"34570";23;1332;1,7;32,8
"963";"340015502";"34170";22;1332;1,7;34,5
"964";"340015502";"30220";19;1332;1,4;35,9
"965";"340015502";"30250";18;1332;1,4;37,3
"966";"340015502";"34110";17;1332;1,3;38,6
"967";"340015502";"34920";17;1332;1,3;39,9
"968";"340015502";"34800";16;1332;1,2;41,1
"969";"340015502";"34970";16;1332;1,2;42,3
"970";"340015502";"34470";15;1332;1,1;43,4
"971";"340015502";"34560";15;1332;1,1;44,5
"972";"340015502";"34750";14;1332;1,1;45,6
"973";"340015502";"12100";13;1332;1;46,6
"974";"340015502";"34200";13;1332;1;47,6
"975";"340015502";"34590";13;1332;1;48,6
"976";"340015502";"34830";13;1332;1;49,6
"977";"340015502";"34980";13;1332;1;50,6
"978";"340015502";"34C03";13;1332;1;51,6
"979";"340015502";"34270";11;1332;0,8;52,4
"980";"340015502";"34660";11;1332;0,8;53,2
"981";"340015502";"34670";11;1332;0,8;54
"982";"340015502";"84000";11;1332;0,8;54,8
"983";"340015965";"34C03";230;909;25,3;25,3
"984";"340015965";"34300";80;909;8,8;34,1
"985";"340015965";"34290";46;909;5,1;39,2
"986";"340015965";"34370";40;909;4,4;43,6
"987";"340015965";"34410";36;909;4;47,6
"988";"340015965";"34480";32;909;3,5;51,1
"989";"340015965";"34350";28;909;3,1;54,2
"990";"340015965";"34490";27;909;3;57,2
"991";"340015965";"34120";26;909;2,9;60,1
"992";"340015965";"34230";26;909;2,9;63
"993";"340015965";"11100";25;909;2,8;65,8
"994";"340015965";"34310";24;909;2,6;68,4
"995";"340015965";"34600";19;909;2,1;70,5
"996";"340015965";"34450";16;909;1,8;72,3
"997";"340015965";"34800";16;909;1,8;74,1
"998";"340015965";"34360";13;909;1,4;75,5
"999";"340015965";"34550";13;909;1,4;76,9
"1000";"340015965";"34460";12;909;1,3;78,2
"1001";"340015965";"34320";11;909;1,2;79,4
"1002";"340024314";"34000";36;214;16,8;16,8
"1003";"340780667";"34000";38;339;11,2;11,2
"1004";"340780667";"34400";34;339;10;21,2
"1005";"340780667";"34170";12;339;3,5;24,7
"1006";"340780675";"34000";176;594;29,6;29,6
"1007";"340780675";"34400";34;594;5,7;35,3
"1008";"340780675";"34130";18;594;3;38,3
"1009";"340780675";"34160";14;594;2,4;40,7
"1010";"340780675";"34570";12;594;2;42,7
"1011";"340780675";"34990";12;594;2;44,7
"1012";"340780675";"34150";11;594;1,9;46,6
"1013";"340780717";"30C04";18;79;22,8;22,8
"1014";"340780741";"34200";59;242;24,4;24,4
"1015";"340780741";"34110";40;242;16,5;40,9
"1016";"340780741";"34140";27;242;11,2;52,1
"1017";"340780741";"34560";16;242;6,6;58,7
"1018";"340780741";"34340";14;242;5,8;64,5
"1019";"340782036";"34000";198;1389;14,3;14,3
"1020";"340782036";"34400";59;1389;4,2;18,5
"1021";"340782036";"34C03";57;1389;4,1;22,6
"1022";"340782036";"12100";43;1389;3,1;25,7
"1023";"340782036";"34800";38;1389;2,7;28,4
"1024";"340782036";"34200";34;1389;2,4;30,8
"1025";"340782036";"2AC14";25;1389;1,8;32,6
"1026";"340782036";"34110";25;1389;1,8;34,4
"1027";"340782036";"34170";25;1389;1,8;36,2
"1028";"340782036";"34570";24;1389;1,7;37,9
"1029";"340782036";"34130";23;1389;1,7;39,6
"1030";"340782036";"34150";22;1389;1,6;41,2
"1031";"340782036";"34230";21;1389;1,5;42,7
"1032";"340782036";"34160";19;1389;1,4;44,1
"1033";"340782036";"34300";19;1389;1,4;45,5
"1034";"340782036";"34C02";18;1389;1,3;46,8
"1035";"340782036";"66000";18;1389;1,3;48,1
"1036";"340782036";"34140";16;1389;1,2;49,3
"1037";"340782036";"34560";16;1389;1,2;50,5
"1038";"340782036";"34990";16;1389;1,2;51,7
"1039";"340782036";"34980";14;1389;1;52,7
"1040";"340782036";"11100";13;1389;0,9;53,6
"1041";"340782036";"30220";13;1389;0,9;54,5
"1042";"340782036";"34660";13;1389;0,9;55,4
"1043";"340782036";"34290";12;1389;0,9;56,3
"1044";"340782036";"34430";12;1389;0,9;57,2
"1045";"350000121";"35000";199;1860;10,7;10,7
"1046";"350000121";"35500";43;1860;2,3;13
"1047";"350000121";"35150";40;1860;2,2;15,2
"1048";"350000121";"53000";36;1860;1,9;17,1
"1049";"350000121";"35190";34;1860;1,8;18,9
"1050";"350000121";"35C02";33;1860;1,8;20,7
"1051";"350000121";"35230";32;1860;1,7;22,4
"1052";"350000121";"35580";32;1860;1,7;24,1
"1053";"350000121";"35133";29;1860;1,6;25,7
"1054";"350000121";"35340";28;1860;1,5;27,2
"1055";"350000121";"35290";25;1860;1,3;28,5
"1056";"350000121";"35310";25;1860;1,3;29,8
"1057";"350000121";"35360";25;1860;1,3;31,1
"1058";"350000121";"35410";24;1860;1,3;32,4
"1059";"350000121";"35250";23;1860;1,2;33,6
"1060";"350000121";"35320";22;1860;1,2;34,8
"1061";"350000121";"35270";21;1860;1,1;35,9
"1062";"350000121";"35470";21;1860;1,1;37
"1063";"350000121";"35590";21;1860;1,1;38,1
"1064";"350000121";"35140";20;1860;1,1;39,2
"1065";"350000121";"35220";20;1860;1,1;40,3
"1066";"350000121";"35300";20;1860;1,1;41,4
"1067";"350000121";"35550";20;1860;1,1;42,5
"1068";"350000121";"35680";20;1860;1,1;43,6
"1069";"350000121";"35760";20;1860;1,1;44,7
"1070";"350000121";"35830";20;1860;1,1;45,8
"1071";"350000121";"35160";19;1860;1;46,8
"1072";"350000121";"35740";19;1860;1;47,8
"1073";"350000121";"35210";18;1860;1;48,8
"1074";"350000121";"35850";18;1860;1;49,8
"1075";"350000121";"53410";18;1860;1;50,8
"1076";"350000121";"35131";17;1860;0,9;51,7
"1077";"350000121";"35490";17;1860;0,9;52,6
"1078";"350000121";"35136";16;1860;0,9;53,5
"1079";"350000121";"56380";16;1860;0,9;54,4
"1080";"350000121";"35130";15;1860;0,8;55,2
"1081";"350000121";"35450";15;1860;0,8;56
"1082";"350000121";"35600";15;1860;0,8;56,8
"1083";"350000121";"44110";15;1860;0,8;57,6
"1084";"350000121";"56200";15;1860;0,8;58,4
"1085";"350000121";"35370";14;1860;0,8;59,2
"1086";"350000121";"35390";14;1860;0,8;60
"1087";"350000121";"35440";14;1860;0,8;60,8
"1088";"350000121";"35520";14;1860;0,8;61,6
"1089";"350000121";"53300";14;1860;0,8;62,4
"1090";"350000121";"53500";14;1860;0,8;63,2
"1091";"350000121";"53940";14;1860;0,8;64
"1092";"350000121";"22230";13;1860;0,7;64,7
"1093";"350000121";"35170";13;1860;0,7;65,4
"1094";"350000121";"35330";13;1860;0,7;66,1
"1095";"350000121";"35380";13;1860;0,7;66,8
"1096";"350000121";"53100";13;1860;0,7;67,5
"1097";"350000121";"35480";12;1860;0,6;68,1
"1098";"350000121";"35890";12;1860;0,6;68,7
"1099";"350000121";"35640";11;1860;0,6;69,3
"1100";"350000121";"56350";11;1860;0,6;69,9
"1101";"350000139";"35000";24;192;12,5;12,5
"1102";"350000147";"35400";71;246;28,9;28,9
"1103";"350000147";"35120";34;246;13,8;42,7
"1104";"350000147";"35350";22;246;8,9;51,6
"1105";"350000147";"35540";15;246;6,1;57,7
"1106";"350000147";"35800";12;246;4,9;62,6
"1107";"350000741";"35000";15;166;9;9
"1108";"360000129";"36000";61;236;25,8;25,8
"1109";"360000129";"36120";21;236;8,9;34,7
"1110";"360000129";"36100";19;236;8,1;42,8
"1111";"360000129";"36130";15;236;6,4;49,2
"1112";"360000129";"36500";15;236;6,4;55,6
"1113";"370000093";"37000";123;745;16,5;16,5
"1114";"370000093";"37110";32;745;4,3;20,8
"1115";"370000093";"37390";27;745;3,6;24,4
"1116";"370000093";"37210";24;745;3,2;27,6
"1117";"370000093";"37380";23;745;3,1;30,7
"1118";"370000093";"37700";23;745;3,1;33,8
"1119";"370000093";"37230";22;745;3;36,8
"1120";"370000093";"37300";22;745;3;39,8
"1121";"370000093";"37360";20;745;2,7;42,5
"1122";"370000093";"41100";19;745;2,6;45,1
"1123";"370000093";"37130";18;745;2,4;47,5
"1124";"370000093";"41800";18;745;2,4;49,9
"1125";"370000093";"37530";17;745;2,3;52,2
"1126";"370000093";"37330";16;745;2,1;54,3
"1127";"370000093";"37540";15;745;2;56,3
"1128";"370000093";"37270";14;745;1,9;58,2
"1129";"370000093";"37400";14;745;1,9;60,1
"1130";"370000093";"37250";13;745;1,7;61,8
"1131";"370000093";"37370";12;745;1,6;63,4
"1132";"370000093";"41000";12;745;1,6;65
"1133";"370000093";"37150";11;745;1,5;66,5
"1134";"370004467";"37000";41;237;17,3;17,3
"1135";"370004467";"37300";12;237;5,1;22,4
"1136";"370007569";"37000";27;251;10,8;10,8
"1137";"370007569";"37300";23;251;9,2;20
"1138";"370007569";"37260";15;251;6;26
"1139";"370007569";"37130";11;251;4,4;30,4
"1140";"370007569";"37270";11;251;4,4;34,8
"1141";"380000067";"38000";91;588;15,5;15,5
"1142";"380000067";"38130";35;588;6;21,5
"1143";"380000067";"38400";28;588;4,8;26,3
"1144";"380000067";"38500";24;588;4,1;30,4
"1145";"380000067";"38260";19;588;3,2;33,6
"1146";"380000067";"38120";15;588;2,6;36,2
"1147";"380000067";"38530";15;588;2,6;38,8
"1148";"380000067";"38140";14;588;2,4;41,2
"1149";"380000067";"38600";14;588;2,4;43,6
"1150";"380000067";"38350";12;588;2;45,6
"1151";"380000067";"38800";12;588;2;47,6
"1152";"380000067";"38190";11;588;1,9;49,5
"1153";"380000174";"38200";47;227;20,7;20,7
"1154";"380000174";"38780";28;227;12,3;33
"1155";"380000174";"38150";26;227;11,5;44,5
"1156";"380000174";"38550";25;227;11;55,5
