"";"finessGeoDP";"annee";"vda";"baria_t";"redo";"n";"TOT";"PCT"
"3163";"340015502";2021;"LAP";"BPG";1;26;29;89,7
"3164";"340015502";2021;"LAP";"REV";1;10;10;100
"3165";"340015502";2021;"LAP";"SLE";1;2;2;100
"3166";"340015502";2021;"ROB";"BPG";0;13;16;81,2
"3167";"340015502";2021;"ROB";"BPG";1;3;16;18,8
"3168";"340015502";2021;"ROB";"SLE";0;3;4;75
"3169";"340015502";2021;"ROB";"SLE";1;1;4;25
"3170";"340015502";2022;"COE";"ABL";1;1;1;100
"3171";"340015502";2022;"COE";"BPG";0;139;144;96,5
"3172";"340015502";2022;"COE";"BPG";1;5;144;3,5
"3173";"340015502";2022;"COE";"REV";1;2;2;100
"3174";"340015502";2022;"COE";"SLE";0;92;93;98,9
"3175";"340015502";2022;"COE";"SLE";1;1;93;1,1
"3176";"340015502";2022;"LAP";"BPG";0;5;18;27,8
"3177";"340015502";2022;"LAP";"BPG";1;13;18;72,2
"3178";"340015502";2022;"LAP";"REV";1;4;4;100
"3179";"340015502";2022;"ROB";"BPG";0;14;14;100
"3180";"340015502";2023;"COE";"ABL";1;3;3;100
"3181";"340015502";2023;"COE";"ANN";1;2;2;100
"3182";"340015502";2023;"COE";"BPG";0;162;167;97
"3183";"340015502";2023;"COE";"BPG";1;5;167;3
"3184";"340015502";2023;"COE";"SLE";0;40;40;100
"3185";"340015502";2023;"LAP";"BPG";0;3;27;11,1
"3186";"340015502";2023;"LAP";"BPG";1;24;27;88,9
"3187";"340015502";2023;"LAP";"REV";1;3;3;100
"3188";"340015502";2023;"LAP";"SLE";1;3;3;100
"3189";"340015502";2024;"COE";"ABL";1;3;3;100
"3190";"340015502";2024;"COE";"BPG";0;105;110;95,5
"3191";"340015502";2024;"COE";"BPG";1;5;110;4,5
"3192";"340015502";2024;"COE";"REV";1;3;3;100
"3193";"340015502";2024;"COE";"SLE";0;46;48;95,8
"3194";"340015502";2024;"COE";"SLE";1;2;48;4,2
"3195";"340015502";2024;"LAP";"BPG";0;8;33;24,2
"3196";"340015502";2024;"LAP";"BPG";1;25;33;75,8
"3197";"340015502";2024;"LAP";"REV";1;4;4;100
"3198";"340015965";2020;"COE";"ABL";1;22;22;100
"3199";"340015965";2020;"COE";"ANN";0;5;8;62,5
"3200";"340015965";2020;"COE";"ANN";1;3;8;37,5
"3201";"340015965";2020;"COE";"BPG";1;5;5;100
"3202";"340015965";2020;"COE";"REV";1;6;6;100
"3203";"340015965";2020;"COE";"SLE";0;110;123;89,4
"3204";"340015965";2020;"COE";"SLE";1;13;123;10,6
"3205";"340015965";2020;"LAP";"ABL";1;1;1;100
"3206";"340015965";2020;"LAP";"REV";1;4;4;100
"3207";"340015965";2021;"COE";"ABL";1;14;14;100
"3208";"340015965";2021;"COE";"ANN";0;6;7;85,7
"3209";"340015965";2021;"COE";"ANN";1;1;7;14,3
"3210";"340015965";2021;"COE";"BPG";0;2;7;28,6
"3211";"340015965";2021;"COE";"BPG";1;5;7;71,4
"3212";"340015965";2021;"COE";"REV";1;5;5;100
"3213";"340015965";2021;"COE";"SLE";0;154;169;91,1
"3214";"340015965";2021;"COE";"SLE";1;15;169;8,9
"3215";"340015965";2021;"LAP";"REV";1;7;7;100
"3216";"340015965";2021;"ROB";"SLE";0;1;1;100
"3217";"340015965";2022;"COE";"ABL";1;13;13;100
"3218";"340015965";2022;"COE";"ANN";0;4;5;80
"3219";"340015965";2022;"COE";"ANN";1;1;5;20
"3220";"340015965";2022;"COE";"BPG";1;3;3;100
"3221";"340015965";2022;"COE";"REV";1;3;3;100
"3222";"340015965";2022;"COE";"SLE";0;122;139;87,8
"3223";"340015965";2022;"COE";"SLE";1;17;139;12,2
"3224";"340015965";2022;"LAP";"REV";1;10;10;100
"3225";"340015965";2022;"ROB";"SLE";1;1;1;100
"3226";"340015965";2023;"COE";"ABL";1;20;20;100
"3227";"340015965";2023;"COE";"ANN";0;1;3;33,3
"3228";"340015965";2023;"COE";"ANN";1;2;3;66,7
"3229";"340015965";2023;"COE";"BPG";1;6;6;100
"3230";"340015965";2023;"COE";"REV";1;4;4;100
"3231";"340015965";2023;"COE";"SLE";0;139;148;93,9
"3232";"340015965";2023;"COE";"SLE";1;9;148;6,1
"3233";"340015965";2023;"LAP";"REV";1;7;7;100
"3234";"340015965";2024;"COE";"ABL";1;12;12;100
"3235";"340015965";2024;"COE";"ANN";1;4;4;100
"3236";"340015965";2024;"COE";"BPG";0;3;7;42,9
"3237";"340015965";2024;"COE";"BPG";1;4;7;57,1
"3238";"340015965";2024;"COE";"SLE";0;128;138;92,8
"3239";"340015965";2024;"COE";"SLE";1;10;138;7,2
"3240";"340015965";2024;"LAP";"REV";1;7;7;100
"3241";"340024314";2021;"COE";"ABL";1;2;2;100
"3242";"340024314";2021;"COE";"ANN";0;1;1;100
"3243";"340024314";2021;"COE";"BPG";0;2;7;28,6
"3244";"340024314";2021;"COE";"BPG";1;5;7;71,4
"3245";"340024314";2021;"COE";"SLE";0;34;36;94,4
"3246";"340024314";2021;"COE";"SLE";1;2;36;5,6
"3247";"340024314";2021;"LAP";"REV";1;1;1;100
"3248";"340024314";2022;"COE";"ABL";1;9;9;100
"3249";"340024314";2022;"COE";"ANN";0;2;2;100
"3250";"340024314";2022;"COE";"BPG";0;2;8;25
"3251";"340024314";2022;"COE";"BPG";1;6;8;75
"3252";"340024314";2022;"COE";"SLE";0;48;53;90,6
"3253";"340024314";2022;"COE";"SLE";1;5;53;9,4
"3254";"340024314";2023;"COE";"ABL";1;6;6;100
"3255";"340024314";2023;"COE";"ANN";0;1;1;100
"3256";"340024314";2023;"COE";"BPG";0;4;8;50
"3257";"340024314";2023;"COE";"BPG";1;4;8;50
"3258";"340024314";2023;"COE";"REV";1;1;1;100
"3259";"340024314";2023;"COE";"SLE";0;38;40;95
"3260";"340024314";2023;"COE";"SLE";1;2;40;5
"3261";"340024314";2023;"LAP";"BPG";1;1;1;100
"3262";"340024314";2023;"LAP";"REV";1;1;1;100
"3263";"340024314";2024;"COE";"ABL";1;3;3;100
"3264";"340024314";2024;"COE";"BPG";0;5;7;71,4
"3265";"340024314";2024;"COE";"BPG";1;2;7;28,6
"3266";"340024314";2024;"COE";"REV";1;2;2;100
"3267";"340024314";2024;"COE";"SLE";0;23;24;95,8
"3268";"340024314";2024;"COE";"SLE";1;1;24;4,2
"3269";"340024314";2024;"LAP";"REV";1;1;1;100
"3270";"340780634";2020;"COE";"ABL";1;3;3;100
"3271";"340780634";2020;"COE";"ANN";0;1;1;100
"3272";"340780634";2020;"COE";"BPG";0;2;5;40
"3273";"340780634";2020;"COE";"BPG";1;3;5;60
"3274";"340780634";2020;"COE";"SLE";0;16;17;94,1
"3275";"340780634";2020;"COE";"SLE";1;1;17;5,9
"3276";"340780667";2020;"COE";"ABL";1;2;2;100
"3277";"340780667";2020;"COE";"BPG";0;1;1;100
"3278";"340780667";2020;"COE";"SLE";0;22;23;95,7
"3279";"340780667";2020;"COE";"SLE";1;1;23;4,3
"3280";"340780667";2020;"ROB";"BPG";1;1;1;100
"3281";"340780667";2020;"ROB";"SLE";0;1;1;100
"3282";"340780667";2021;"COE";"ABL";1;8;8;100
"3283";"340780667";2021;"COE";"BPG";0;1;3;33,3
"3284";"340780667";2021;"COE";"BPG";1;2;3;66,7
"3285";"340780667";2021;"COE";"SLE";0;65;65;100
"3286";"340780667";2021;"ROB";"BPG";1;1;1;100
"3287";"340780667";2021;"ROB";"SLE";0;3;3;100
"3288";"340780667";2022;"COE";"ABL";1;4;4;100
"3289";"340780667";2022;"COE";"BPG";1;5;5;100
"3290";"340780667";2022;"COE";"REV";1;2;2;100
"3291";"340780667";2022;"COE";"SLE";0;68;72;94,4
"3292";"340780667";2022;"COE";"SLE";1;4;72;5,6
"3293";"340780667";2022;"LAP";"REV";1;1;1;100
"3294";"340780667";2023;"COE";"ABL";1;1;1;100
"3295";"340780667";2023;"COE";"BPG";1;5;5;100
"3296";"340780667";2023;"COE";"SLE";0;66;68;97,1
"3297";"340780667";2023;"COE";"SLE";1;2;68;2,9
"3298";"340780667";2024;"COE";"ABL";1;1;1;100
"3299";"340780667";2024;"COE";"BPG";0;3;7;42,9
"3300";"340780667";2024;"COE";"BPG";1;4;7;57,1
"3301";"340780667";2024;"COE";"REV";1;1;1;100
"3302";"340780667";2024;"COE";"SLE";0;62;62;100
"3303";"340780667";2024;"LAP";"ABL";1;1;1;100
"3304";"340780667";2024;"LAP";"REV";1;1;1;100
"3305";"340780675";2020;"COE";"ABL";1;5;5;100
"3306";"340780675";2020;"COE";"ANN";0;1;1;100
"3307";"340780675";2020;"COE";"BPG";0;7;14;50
"3308";"340780675";2020;"COE";"BPG";1;7;14;50
"3309";"340780675";2020;"COE";"SLE";0;58;60;96,7
"3310";"340780675";2020;"COE";"SLE";1;2;60;3,3
"3311";"340780675";2020;"ROB";"BPG";0;2;2;100
"3312";"340780675";2021;"COE";"ABL";1;10;10;100
"3313";"340780675";2021;"COE";"ANN";0;3;3;100
"3314";"340780675";2021;"COE";"BPG";0;6;16;37,5
"3315";"340780675";2021;"COE";"BPG";1;10;16;62,5
"3316";"340780675";2021;"COE";"SLE";0;77;79;97,5
"3317";"340780675";2021;"COE";"SLE";1;2;79;2,5
"3318";"340780675";2021;"LAP";"REV";1;1;1;100
"3319";"340780675";2021;"LAP";"SLE";0;1;1;100
"3320";"340780675";2021;"ROB";"BPG";1;2;2;100
"3321";"340780675";2021;"ROB";"SLE";0;1;1;100
"3322";"340780675";2022;"COE";"ABL";1;3;3;100
"3323";"340780675";2022;"COE";"ANN";0;1;1;100
"3324";"340780675";2022;"COE";"BPG";0;1;7;14,3
"3325";"340780675";2022;"COE";"BPG";1;6;7;85,7
"3326";"340780675";2022;"COE";"REV";1;3;3;100
"3327";"340780675";2022;"COE";"SLE";0;84;85;98,8
"3328";"340780675";2022;"COE";"SLE";1;1;85;1,2
"3329";"340780675";2022;"ROB";"BPG";1;1;1;100
"3330";"340780675";2022;"ROB";"SLE";0;17;17;100
"3331";"340780675";2023;"COE";"ABL";1;4;4;100
"3332";"340780675";2023;"COE";"BPG";0;5;10;50
"3333";"340780675";2023;"COE";"BPG";1;5;10;50
"3334";"340780675";2023;"COE";"REV";1;7;7;100
"3335";"340780675";2023;"COE";"SLE";0;87;89;97,8
"3336";"340780675";2023;"COE";"SLE";1;2;89;2,2
"3337";"340780675";2023;"LAP";"REV";1;1;1;100
"3338";"340780675";2023;"ROB";"SLE";0;23;25;92
"3339";"340780675";2023;"ROB";"SLE";1;2;25;8
"3340";"340780675";2024;"COE";"ABL";1;7;7;100
"3341";"340780675";2024;"COE";"BPG";0;5;15;33,3
"3342";"340780675";2024;"COE";"BPG";1;10;15;66,7
"3343";"340780675";2024;"COE";"REV";1;3;3;100
"3344";"340780675";2024;"COE";"SLE";0;109;114;95,6
"3345";"340780675";2024;"COE";"SLE";1;5;114;4,4
"3346";"340780675";2024;"LAP";"REV";1;5;5;100
"3347";"340780675";2024;"ROB";"SLE";0;2;2;100
"3348";"340780741";2020;"COE";"ABL";1;2;2;100
"3349";"340780741";2020;"COE";"ANN";1;1;1;100
"3350";"340780741";2020;"COE";"BPG";0;3;6;50
"3351";"340780741";2020;"COE";"BPG";1;3;6;50
"3352";"340780741";2020;"COE";"REV";1;1;1;100
"3353";"340780741";2020;"COE";"SLE";0;14;16;87,5
"3354";"340780741";2020;"COE";"SLE";1;2;16;12,5
"3355";"340780741";2021;"COE";"ABL";1;5;5;100
"3356";"340780741";2021;"COE";"ANN";0;1;2;50
"3357";"340780741";2021;"COE";"ANN";1;1;2;50
"3358";"340780741";2021;"COE";"BPG";0;5;12;41,7
"3359";"340780741";2021;"COE";"BPG";1;7;12;58,3
"3360";"340780741";2021;"COE";"REV";1;2;2;100
"3361";"340780741";2021;"COE";"SLE";0;36;36;100
"3362";"340780741";2021;"ROB";"SLE";0;1;1;100
"3363";"340780741";2022;"COE";"ABL";1;3;3;100
"3364";"340780741";2022;"COE";"ANN";1;1;1;100
"3365";"340780741";2022;"COE";"BPG";0;7;12;58,3
"3366";"340780741";2022;"COE";"BPG";1;5;12;41,7
"3367";"340780741";2022;"COE";"REV";1;1;1;100
"3368";"340780741";2022;"COE";"SLE";0;25;28;89,3
"3369";"340780741";2022;"COE";"SLE";1;3;28;10,7
"3370";"340780741";2022;"LAP";"REV";1;1;1;100
"3371";"340780741";2023;"COE";"ABL";1;5;5;100
"3372";"340780741";2023;"COE";"BPG";0;7;12;58,3
"3373";"340780741";2023;"COE";"BPG";1;5;12;41,7
"3374";"340780741";2023;"COE";"SLE";0;28;29;96,6
"3375";"340780741";2023;"COE";"SLE";1;1;29;3,4
"3376";"340780741";2023;"LAP";"REV";1;2;2;100
"3377";"340780741";2024;"COE";"ABL";1;3;3;100
"3378";"340780741";2024;"COE";"BPG";0;11;21;52,4
"3379";"340780741";2024;"COE";"BPG";1;10;21;47,6
"3380";"340780741";2024;"COE";"REV";1;1;1;100
"3381";"340780741";2024;"COE";"SLE";0;36;37;97,3
"3382";"340780741";2024;"COE";"SLE";1;1;37;2,7
"3383";"340780741";2024;"LAP";"REV";1;2;2;100
"3384";"340782036";2020;"COE";"ABL";1;22;22;100
"3385";"340782036";2020;"COE";"ANN";0;1;1;100
"3386";"340782036";2020;"COE";"BPG";0;9;42;21,4
"3387";"340782036";2020;"COE";"BPG";1;33;42;78,6
"3388";"340782036";2020;"COE";"REV";0;1;5;20
"3389";"340782036";2020;"COE";"REV";1;4;5;80
"3390";"340782036";2020;"COE";"SLE";0;131;151;86,8
"3391";"340782036";2020;"COE";"SLE";1;20;151;13,2
"3392";"340782036";2020;"LAP";"ABL";1;1;1;100
"3393";"340782036";2020;"LAP";"BPG";1;3;3;100
"3394";"340782036";2020;"LAP";"REV";1;1;1;100
"3395";"340782036";2020;"LAP";"SLE";0;2;2;100
"3396";"340782036";2020;"ROB";"SLE";0;1;1;100
"3397";"340782036";2021;"COE";"ABL";1;26;26;100
"3398";"340782036";2021;"COE";"BPG";0;6;43;14
"3399";"340782036";2021;"COE";"BPG";1;37;43;86
"3400";"340782036";2021;"COE";"DBP";0;1;1;100
"3401";"340782036";2021;"COE";"GVC";0;2;3;66,7
"3402";"340782036";2021;"COE";"GVC";1;1;3;33,3
"3403";"340782036";2021;"COE";"REV";1;1;1;100
"3404";"340782036";2021;"COE";"SLE";0;170;191;89
"3405";"340782036";2021;"COE";"SLE";1;21;191;11
"3406";"340782036";2021;"LAP";"BPG";1;4;4;100
"3407";"340782036";2021;"LAP";"REV";1;2;2;100
"3408";"340782036";2021;"LAP";"SLE";0;1;1;100
"3409";"340782036";2021;"ROB";"SLE";0;2;2;100
"3410";"340782036";2022;"COE";"ABL";1;25;25;100
"3411";"340782036";2022;"COE";"ANN";1;1;1;100
"3412";"340782036";2022;"COE";"BPG";0;4;36;11,1
"3413";"340782036";2022;"COE";"BPG";1;32;36;88,9
"3414";"340782036";2022;"COE";"REV";1;12;12;100
"3415";"340782036";2022;"COE";"SLE";0;202;237;85,2
"3416";"340782036";2022;"COE";"SLE";1;35;237;14,8
"3417";"340782036";2022;"LAP";"BPG";1;3;3;100
"3418";"340782036";2022;"LAP";"REV";1;4;4;100
"3419";"340782036";2022;"ROB";"SLE";0;1;1;100
"3420";"340782036";2023;"COE";"ABL";1;30;30;100
"3421";"340782036";2023;"COE";"BPG";0;5;51;9,8
"3422";"340782036";2023;"COE";"BPG";1;46;51;90,2
"3423";"340782036";2023;"COE";"REV";1;11;11;100
"3424";"340782036";2023;"COE";"SLE";0;164;205;80
"3425";"340782036";2023;"COE";"SLE";1;41;205;20
"3426";"340782036";2023;"LAP";"BPG";1;1;1;100
"3427";"340782036";2023;"LAP";"REV";1;5;5;100
"3428";"340782036";2023;"LAP";"SLE";0;1;1;100
"3429";"340782036";2024;"COE";"ABL";1;19;19;100
"3430";"340782036";2024;"COE";"ANN";1;2;2;100
"3431";"340782036";2024;"COE";"BPG";0;8;50;16
"3432";"340782036";2024;"COE";"BPG";1;42;50;84
"3433";"340782036";2024;"COE";"REV";1;11;11;100
"3434";"340782036";2024;"COE";"SLE";0;142;168;84,5
"3435";"340782036";2024;"COE";"SLE";1;26;168;15,5
"3436";"340782036";2024;"LAP";"BPG";0;2;3;66,7
"3437";"340782036";2024;"LAP";"BPG";1;1;3;33,3
"3438";"340782036";2024;"LAP";"REV";1;2;2;100
"3439";"340782036";2024;"LAP";"SLE";0;1;1;100
"3440";"340782036";2024;"ROB";"SLE";0;7;7;100
"3441";"350000121";2020;"COE";"ABL";1;4;4;100
"3442";"350000121";2020;"COE";"BPG";0;120;123;97,6
"3443";"350000121";2020;"COE";"BPG";1;3;123;2,4
"3444";"350000121";2020;"COE";"DBP";0;12;12;100
"3445";"350000121";2020;"COE";"REV";1;7;7;100
"3446";"350000121";2020;"COE";"SLE";0;123;125;98,4
"3447";"350000121";2020;"COE";"SLE";1;2;125;1,6
"3448";"350000121";2020;"LAP";"BPG";0;2;17;11,8
"3449";"350000121";2020;"LAP";"BPG";1;15;17;88,2
"3450";"350000121";2020;"LAP";"REV";1;22;22;100
"3451";"350000121";2020;"LAP";"SLE";1;3;3;100
"3452";"350000121";2020;"ROB";"BPG";0;2;2;100
"3453";"350000121";2021;"COE";"ABL";1;4;4;100
"3454";"350000121";2021;"COE";"ANN";0;1;3;33,3
"3455";"350000121";2021;"COE";"ANN";1;2;3;66,7
"3456";"350000121";2021;"COE";"BPG";0;168;169;99,4
"3457";"350000121";2021;"COE";"BPG";1;1;169;0,6
"3458";"350000121";2021;"COE";"DBP";0;3;5;60
"3459";"350000121";2021;"COE";"DBP";1;2;5;40
"3460";"350000121";2021;"COE";"REV";1;16;16;100
"3461";"350000121";2021;"COE";"SLE";0;181;183;98,9
"3462";"350000121";2021;"COE";"SLE";1;2;183;1,1
"3463";"350000121";2021;"LAP";"ANN";1;2;2;100
"3464";"350000121";2021;"LAP";"BPG";1;32;32;100
"3465";"350000121";2021;"LAP";"DBP";1;1;1;100
"3466";"350000121";2021;"LAP";"REV";1;19;19;100
"3467";"350000121";2021;"LAP";"SLE";0;1;2;50
"3468";"350000121";2021;"LAP";"SLE";1;1;2;50
"3469";"350000121";2022;"COE";"ABL";1;1;1;100
"3470";"350000121";2022;"COE";"ANN";0;1;2;50
"3471";"350000121";2022;"COE";"ANN";1;1;2;50
"3472";"350000121";2022;"COE";"BPG";0;135;145;93,1
"3473";"350000121";2022;"COE";"BPG";1;10;145;6,9
"3474";"350000121";2022;"COE";"DBP";0;6;6;100
"3475";"350000121";2022;"COE";"REV";1;17;17;100
"3476";"350000121";2022;"COE";"SLE";0;152;154;98,7
"3477";"350000121";2022;"COE";"SLE";1;2;154;1,3
"3478";"350000121";2022;"LAP";"ANN";1;1;1;100
"3479";"350000121";2022;"LAP";"BPG";0;2;11;18,2
"3480";"350000121";2022;"LAP";"BPG";1;9;11;81,8
"3481";"350000121";2022;"LAP";"REV";1;23;23;100
"3482";"350000121";2022;"ROB";"BPG";0;3;3;100
"3483";"350000121";2023;"COE";"ABL";1;3;3;100
"3484";"350000121";2023;"COE";"ANN";1;2;2;100
"3485";"350000121";2023;"COE";"BPG";0;125;132;94,7
"3486";"350000121";2023;"COE";"BPG";1;7;132;5,3
"3487";"350000121";2023;"COE";"DBP";0;3;4;75
"3488";"350000121";2023;"COE";"DBP";1;1;4;25
"3489";"350000121";2023;"COE";"REV";1;17;17;100
"3490";"350000121";2023;"COE";"SLE";0;164;165;99,4
"3491";"350000121";2023;"COE";"SLE";1;1;165;0,6
"3492";"350000121";2023;"LAP";"ANN";1;1;1;100
"3493";"350000121";2023;"LAP";"BPG";0;1;15;6,7
"3494";"350000121";2023;"LAP";"BPG";1;14;15;93,3
"3495";"350000121";2023;"LAP";"REV";1;22;22;100
"3496";"350000121";2023;"LAP";"SLE";0;1;1;100
"3497";"350000121";2023;"ROB";"BPG";0;16;16;100
"3498";"350000121";2024;"COE";"ABL";1;4;4;100
"3499";"350000121";2024;"COE";"ANN";0;2;3;66,7
"3500";"350000121";2024;"COE";"ANN";1;1;3;33,3
"3501";"350000121";2024;"COE";"BPG";0;121;123;98,4
"3502";"350000121";2024;"COE";"BPG";1;2;123;1,6
"3503";"350000121";2024;"COE";"DBP";0;2;3;66,7
"3504";"350000121";2024;"COE";"DBP";1;1;3;33,3
"3505";"350000121";2024;"COE";"NDD";0;1;1;100
"3506";"350000121";2024;"COE";"REV";1;26;26;100
"3507";"350000121";2024;"COE";"SLE";0;139;140;99,3
"3508";"350000121";2024;"COE";"SLE";1;1;140;0,7
"3509";"350000121";2024;"LAP";"BPG";0;3;30;10
"3510";"350000121";2024;"LAP";"BPG";1;27;30;90
"3511";"350000121";2024;"LAP";"REV";1;17;17;100
"3512";"350000121";2024;"ROB";"BPG";0;20;20;100
"3513";"350000121";2024;"ROB";"SLE";0;1;1;100
"3514";"350000139";2020;"COE";"ABL";1;1;1;100
"3515";"350000139";2020;"COE";"BPG";0;14;15;93,3
"3516";"350000139";2020;"COE";"BPG";1;1;15;6,7
"3517";"350000139";2020;"COE";"SLE";0;13;13;100
"3518";"350000139";2021;"COE";"BPG";0;11;12;91,7
"3519";"350000139";2021;"COE";"BPG";1;1;12;8,3
"3520";"350000139";2021;"COE";"SLE";0;6;6;100
"3521";"350000139";2021;"LAP";"REV";1;1;1;100
"3522";"350000139";2022;"COE";"ABL";1;1;1;100
"3523";"350000139";2022;"COE";"BPG";0;18;20;90
"3524";"350000139";2022;"COE";"BPG";1;2;20;10
"3525";"350000139";2022;"COE";"SLE";0;10;10;100
"3526";"350000139";2022;"LAP";"REV";1;2;2;100
"3527";"350000139";2023;"COE";"ABL";1;1;1;100
"3528";"350000139";2023;"COE";"BPG";0;23;24;95,8
"3529";"350000139";2023;"COE";"BPG";1;1;24;4,2
"3530";"350000139";2023;"COE";"SLE";0;11;11;100
"3531";"350000139";2024;"COE";"BPG";0;43;47;91,5
"3532";"350000139";2024;"COE";"BPG";1;4;47;8,5
"3533";"350000139";2024;"COE";"SLE";0;22;23;95,7
"3534";"350000139";2024;"COE";"SLE";1;1;23;4,3
"3535";"350000139";2024;"LAP";"REV";1;4;4;100
"3536";"350000139";2024;"ROB";"BPG";0;1;1;100
"3537";"350000147";2020;"COE";"ABL";1;2;2;100
"3538";"350000147";2020;"COE";"ANN";0;1;1;100
"3539";"350000147";2020;"COE";"BPG";0;2;2;100
"3540";"350000147";2020;"COE";"SLE";0;25;25;100
"3541";"350000147";2020;"LAP";"BPG";1;1;1;100
"3542";"350000147";2020;"LAP";"REV";1;5;5;100
"3543";"350000147";2021;"COE";"ABL";1;2;2;100
"3544";"350000147";2021;"COE";"ANN";0;1;1;100
"3545";"350000147";2021;"COE";"BPG";1;1;1;100
"3546";"350000147";2021;"COE";"SLE";0;45;46;97,8
"3547";"350000147";2021;"COE";"SLE";1;1;46;2,2
"3548";"350000147";2021;"LAP";"BPG";0;1;2;50
"3549";"350000147";2021;"LAP";"BPG";1;1;2;50
"3550";"350000147";2022;"COE";"ABL";1;1;1;100
"3551";"350000147";2022;"COE";"BPG";0;1;1;100
"3552";"350000147";2022;"COE";"SLE";0;47;50;94
"3553";"350000147";2022;"COE";"SLE";1;3;50;6
"3554";"350000147";2022;"LAP";"REV";1;1;1;100
"3555";"350000147";2022;"ROB";"SLE";0;1;1;100
"3556";"350000147";2023;"COE";"ABL";1;2;2;100
"3557";"350000147";2023;"COE";"BPG";0;1;1;100
"3558";"350000147";2023;"COE";"SLE";0;38;38;100
"3559";"350000147";2023;"LAP";"BPG";1;2;2;100
"3560";"350000147";2023;"LAP";"REV";1;4;4;100
"3561";"350000147";2023;"LAP";"SLE";0;1;1;100
"3562";"350000147";2024;"COE";"ABL";1;3;3;100
"3563";"350000147";2024;"COE";"ANN";1;1;1;100
"3564";"350000147";2024;"COE";"BPG";0;2;3;66,7
"3565";"350000147";2024;"COE";"BPG";1;1;3;33,3
"3566";"350000147";2024;"COE";"REV";1;1;1;100
"3567";"350000147";2024;"COE";"SLE";0;40;40;100
"3568";"350000147";2024;"LAP";"ABL";1;1;1;100
"3569";"350000147";2024;"LAP";"BPG";0;1;6;16,7
"3570";"350000147";2024;"LAP";"BPG";1;5;6;83,3
"3571";"350000147";2024;"LAP";"SLE";0;1;1;100
"3572";"350000741";2020;"COE";"BPG";0;9;10;90
"3573";"350000741";2020;"COE";"BPG";1;1;10;10
"3574";"350000741";2020;"COE";"SLE";0;4;4;100
"3575";"350000741";2020;"LAP";"BPG";0;1;2;50
"3576";"350000741";2020;"LAP";"BPG";1;1;2;50
"3577";"350000741";2020;"LAP";"REV";1;3;3;100
"3578";"350000741";2021;"COE";"BPG";0;25;28;89,3
"3579";"350000741";2021;"COE";"BPG";1;3;28;10,7
"3580";"350000741";2021;"COE";"SLE";0;20;20;100
"3581";"350000741";2021;"LAP";"ABL";1;1;1;100
"3582";"350000741";2021;"LAP";"BPG";0;1;1;100
"3583";"350000741";2022;"COE";"ABL";1;1;1;100
"3584";"350000741";2022;"COE";"BPG";0;33;35;94,3
"3585";"350000741";2022;"COE";"BPG";1;2;35;5,7
"3586";"350000741";2022;"COE";"SLE";0;11;11;100
"3587";"350000741";2022;"LAP";"REV";0;1;5;20
"3588";"350000741";2022;"LAP";"REV";1;4;5;80
"3589";"350000741";2023;"COE";"ABL";1;2;2;100
"3590";"350000741";2023;"COE";"BPG";0;32;33;97
"3591";"350000741";2023;"COE";"BPG";1;1;33;3
"3592";"350000741";2023;"COE";"SLE";0;9;9;100
"3593";"350000741";2023;"LAP";"REV";1;1;1;100
"3594";"360000129";2020;"COE";"ABL";1;2;2;100
"3595";"360000129";2020;"COE";"ANN";0;2;2;100
"3596";"360000129";2020;"COE";"SLE";0;40;44;90,9
"3597";"360000129";2020;"COE";"SLE";1;4;44;9,1
"3598";"360000129";2020;"LAP";"SLE";0;1;1;100
"3599";"360000129";2021;"COE";"ABL";1;10;10;100
"3600";"360000129";2021;"COE";"SLE";0;22;24;91,7
"3601";"360000129";2021;"COE";"SLE";1;2;24;8,3
"3602";"360000129";2022;"COE";"ABL";1;8;8;100
"3603";"360000129";2022;"COE";"SLE";0;42;45;93,3
"3604";"360000129";2022;"COE";"SLE";1;3;45;6,7
"3605";"360000129";2023;"COE";"ABL";1;5;5;100
"3606";"360000129";2023;"COE";"SLE";0;31;33;93,9
"3607";"360000129";2023;"COE";"SLE";1;2;33;6,1
"3608";"360000129";2024;"COE";"ABL";1;5;5;100
"3609";"360000129";2024;"COE";"ANN";1;1;1;100
"3610";"360000129";2024;"COE";"SLE";0;54;56;96,4
"3611";"360000129";2024;"COE";"SLE";1;2;56;3,6
"3612";"370000093";2020;"COE";"ABL";1;3;3;100
"3613";"370000093";2020;"COE";"BPG";0;23;28;82,1
"3614";"370000093";2020;"COE";"BPG";1;5;28;17,9
"3615";"370000093";2020;"COE";"REV";1;2;2;100
"3616";"370000093";2020;"COE";"SLE";0;79;87;90,8
"3617";"370000093";2020;"COE";"SLE";1;8;87;9,2
"3618";"370000093";2020;"ROB";"BPG";0;1;2;50
"3619";"370000093";2020;"ROB";"BPG";1;1;2;50
"3620";"370000093";2020;"ROB";"SLE";0;1;1;100
"3621";"370000093";2021;"COE";"ABL";1;3;3;100
"3622";"370000093";2021;"COE";"ANN";0;1;1;100
"3623";"370000093";2021;"COE";"BPG";0;48;56;85,7
"3624";"370000093";2021;"COE";"BPG";1;8;56;14,3
"3625";"370000093";2021;"COE";"REV";1;8;8;100
"3626";"370000093";2021;"COE";"SLE";0;108;109;99,1
"3627";"370000093";2021;"COE";"SLE";1;1;109;0,9
"3628";"370000093";2021;"LAP";"REV";1;1;1;100
"3629";"370000093";2022;"COE";"ABL";1;5;5;100
