"";"finessGeoDP";"annee";"baria_t";"n";"TOT_y";"TOT";"AVER"
"4585";"910300177";2020;"REV";7;237;1247;249
"4586";"910300177";2020;"SLE";174;237;1247;249
"4587";"910300177";2021;"ABL";50;308;1247;249
"4588";"910300177";2021;"ANN";14;308;1247;249
"4589";"910300177";2021;"BPG";22;308;1247;249
"4590";"910300177";2021;"DBP";1;308;1247;249
"4591";"910300177";2021;"REV";12;308;1247;249
"4592";"910300177";2021;"SLE";209;308;1247;249
"4593";"910300177";2022;"ABL";36;282;1247;249
"4594";"910300177";2022;"ANN";17;282;1247;249
"4595";"910300177";2022;"BPG";19;282;1247;249
"4596";"910300177";2022;"REV";10;282;1247;249
"4597";"910300177";2022;"SLE";200;282;1247;249
"4598";"910300177";2023;"ABL";44;254;1247;249
"4599";"910300177";2023;"ANN";7;254;1247;249
"4600";"910300177";2023;"BPG";29;254;1247;249
"4601";"910300177";2023;"REV";8;254;1247;249
"4602";"910300177";2023;"SLE";166;254;1247;249
"4603";"910300177";2024;"ABL";32;166;1247;249
"4604";"910300177";2024;"ANN";3;166;1247;249
"4605";"910300177";2024;"BPG";11;166;1247;249
"4606";"910300177";2024;"REV";4;166;1247;249
"4607";"910300177";2024;"SLE";116;166;1247;249
"4608";"910803543";2020;"ABL";8;141;878;176
"4609";"910803543";2020;"BPG";82;141;878;176
"4610";"910803543";2020;"REV";12;141;878;176
"4611";"910803543";2020;"SLE";39;141;878;176
"4612";"910803543";2021;"ABL";11;167;878;176
"4613";"910803543";2021;"BPG";91;167;878;176
"4614";"910803543";2021;"REV";15;167;878;176
"4615";"910803543";2021;"SLE";50;167;878;176
"4616";"910803543";2022;"ABL";7;207;878;176
"4617";"910803543";2022;"BPG";117;207;878;176
"4618";"910803543";2022;"REV";6;207;878;176
"4619";"910803543";2022;"SLE";77;207;878;176
"4620";"910803543";2023;"ABL";10;170;878;176
"4621";"910803543";2023;"BPG";98;170;878;176
"4622";"910803543";2023;"REV";8;170;878;176
"4623";"910803543";2023;"SLE";54;170;878;176
"4624";"910803543";2024;"ABL";14;193;878;176
"4625";"910803543";2024;"BPG";97;193;878;176
"4626";"910803543";2024;"DBP";2;193;878;176
"4627";"910803543";2024;"REV";22;193;878;176
"4628";"910803543";2024;"SLE";58;193;878;176
"4629";"920029550";2022;"ABL";3;89;510;170
"4630";"920029550";2022;"ANN";2;89;510;170
"4631";"920029550";2022;"BPG";12;89;510;170
"4632";"920029550";2022;"REV";12;89;510;170
"4633";"920029550";2022;"SLE";60;89;510;170
"4634";"920029550";2023;"ABL";15;218;510;170
"4635";"920029550";2023;"ANN";2;218;510;170
"4636";"920029550";2023;"BPG";20;218;510;170
"4637";"920029550";2023;"DBP";1;218;510;170
"4638";"920029550";2023;"REV";19;218;510;170
"4639";"920029550";2023;"SLE";161;218;510;170
"4640";"920029550";2024;"ABL";13;203;510;170
"4641";"920029550";2024;"ANN";3;203;510;170
"4642";"920029550";2024;"BPG";20;203;510;170
"4643";"920029550";2024;"DBP";1;203;510;170
"4644";"920029550";2024;"REV";13;203;510;170
"4645";"920029550";2024;"SLE";153;203;510;170
"4646";"920100013";2020;"ABL";2;65;416;83
"4647";"920100013";2020;"BPG";33;65;416;83
"4648";"920100013";2020;"GVC";1;65;416;83
"4649";"920100013";2020;"SLE";29;65;416;83
"4650";"920100013";2021;"BPG";61;107;416;83
"4651";"920100013";2021;"REV";2;107;416;83
"4652";"920100013";2021;"SLE";44;107;416;83
"4653";"920100013";2022;"ABL";1;96;416;83
"4654";"920100013";2022;"BPG";55;96;416;83
"4655";"920100013";2022;"REV";1;96;416;83
"4656";"920100013";2022;"SLE";39;96;416;83
"4657";"920100013";2023;"ABL";3;75;416;83
"4658";"920100013";2023;"BPG";45;75;416;83
"4659";"920100013";2023;"REV";1;75;416;83
"4660";"920100013";2023;"SLE";26;75;416;83
"4661";"920100013";2024;"ABL";2;73;416;83
"4662";"920100013";2024;"BPG";51;73;416;83
"4663";"920100013";2024;"REV";3;73;416;83
"4664";"920100013";2024;"SLE";17;73;416;83
"4665";"920100021";2020;"ABL";2;276;1688;338
"4666";"920100021";2020;"BPG";23;276;1688;338
"4667";"920100021";2020;"REV";1;276;1688;338
"4668";"920100021";2020;"SLE";250;276;1688;338
"4669";"920100021";2021;"ABL";11;390;1688;338
"4670";"920100021";2021;"BPG";59;390;1688;338
"4671";"920100021";2021;"REV";3;390;1688;338
"4672";"920100021";2021;"SLE";317;390;1688;338
"4673";"920100021";2022;"ABL";5;392;1688;338
"4674";"920100021";2022;"BPG";67;392;1688;338
"4675";"920100021";2022;"REV";2;392;1688;338
"4676";"920100021";2022;"SLE";318;392;1688;338
"4677";"920100021";2023;"ABL";11;332;1688;338
"4678";"920100021";2023;"BPG";73;332;1688;338
"4679";"920100021";2023;"GVC";3;332;1688;338
"4680";"920100021";2023;"REV";2;332;1688;338
"4681";"920100021";2023;"SLE";243;332;1688;338
"4682";"920100021";2024;"ABL";7;298;1688;338
"4683";"920100021";2024;"BPG";86;298;1688;338
"4684";"920100021";2024;"GVC";4;298;1688;338
"4685";"920100021";2024;"REV";2;298;1688;338
"4686";"920100021";2024;"SLE";199;298;1688;338
"4687";"920100047";2020;"ABL";8;46;329;66
"4688";"920100047";2020;"BPG";12;46;329;66
"4689";"920100047";2020;"REV";3;46;329;66
"4690";"920100047";2020;"SLE";23;46;329;66
"4691";"920100047";2021;"ABL";3;75;329;66
"4692";"920100047";2021;"BPG";22;75;329;66
"4693";"920100047";2021;"REV";7;75;329;66
"4694";"920100047";2021;"SLE";43;75;329;66
"4695";"920100047";2022;"ABL";5;82;329;66
"4696";"920100047";2022;"BPG";26;82;329;66
"4697";"920100047";2022;"REV";4;82;329;66
"4698";"920100047";2022;"SLE";47;82;329;66
"4699";"920100047";2023;"ABL";7;77;329;66
"4700";"920100047";2023;"BPG";24;77;329;66
"4701";"920100047";2023;"REV";5;77;329;66
"4702";"920100047";2023;"SLE";41;77;329;66
"4703";"920100047";2024;"ABL";3;49;329;66
"4704";"920100047";2024;"BPG";17;49;329;66
"4705";"920100047";2024;"REV";2;49;329;66
"4706";"920100047";2024;"SLE";27;49;329;66
"4707";"920300753";2020;"ABL";4;69;321;107
"4708";"920300753";2020;"BPG";10;69;321;107
"4709";"920300753";2020;"REV";8;69;321;107
"4710";"920300753";2020;"SLE";47;69;321;107
"4711";"920300753";2021;"ABL";13;115;321;107
"4712";"920300753";2021;"BPG";8;115;321;107
"4713";"920300753";2021;"DBP";1;115;321;107
"4714";"920300753";2021;"REV";3;115;321;107
"4715";"920300753";2021;"SLE";90;115;321;107
"4716";"920300753";2022;"ABL";5;137;321;107
"4717";"920300753";2022;"ANN";1;137;321;107
"4718";"920300753";2022;"BPG";9;137;321;107
"4719";"920300753";2022;"DBP";1;137;321;107
"4720";"920300753";2022;"REV";24;137;321;107
"4721";"920300753";2022;"SLE";97;137;321;107
"4722";"930000286";2020;"ABL";4;35;278;56
"4723";"930000286";2020;"BPG";6;35;278;56
"4724";"930000286";2020;"SLE";25;35;278;56
"4725";"930000286";2021;"ABL";3;67;278;56
"4726";"930000286";2021;"BPG";9;67;278;56
"4727";"930000286";2021;"SLE";55;67;278;56
"4728";"930000286";2022;"ABL";7;66;278;56
"4729";"930000286";2022;"BPG";13;66;278;56
"4730";"930000286";2022;"SLE";46;66;278;56
"4731";"930000286";2023;"ABL";4;64;278;56
"4732";"930000286";2023;"BPG";14;64;278;56
"4733";"930000286";2023;"SLE";46;64;278;56
"4734";"930000286";2024;"BPG";11;46;278;56
"4735";"930000286";2024;"SLE";35;46;278;56
"4736";"930000328";2020;"ABL";7;109;596;119
"4737";"930000328";2020;"ANN";1;109;596;119
"4738";"930000328";2020;"BPG";3;109;596;119
"4739";"930000328";2020;"REV";2;109;596;119
"4740";"930000328";2020;"SLE";96;109;596;119
"4741";"930000328";2021;"ABL";7;117;596;119
"4742";"930000328";2021;"ANN";2;117;596;119
"4743";"930000328";2021;"BPG";10;117;596;119
"4744";"930000328";2021;"REV";2;117;596;119
"4745";"930000328";2021;"SLE";96;117;596;119
"4746";"930000328";2022;"ABL";6;109;596;119
"4747";"930000328";2022;"ANN";3;109;596;119
"4748";"930000328";2022;"BPG";10;109;596;119
"4749";"930000328";2022;"REV";3;109;596;119
"4750";"930000328";2022;"SLE";87;109;596;119
"4751";"930000328";2023;"ABL";8;142;596;119
"4752";"930000328";2023;"ANN";1;142;596;119
"4753";"930000328";2023;"BPG";8;142;596;119
"4754";"930000328";2023;"REV";2;142;596;119
"4755";"930000328";2023;"SLE";123;142;596;119
"4756";"930000328";2024;"ABL";7;119;596;119
"4757";"930000328";2024;"BPG";7;119;596;119
"4758";"930000328";2024;"REV";2;119;596;119
"4759";"930000328";2024;"SLE";103;119;596;119
"4760";"930100037";2020;"ABL";9;49;588;118
"4761";"930100037";2020;"BPG";7;49;588;118
"4762";"930100037";2020;"REV";6;49;588;118
"4763";"930100037";2020;"SLE";27;49;588;118
"4764";"930100037";2021;"ABL";8;89;588;118
"4765";"930100037";2021;"BPG";11;89;588;118
"4766";"930100037";2021;"REV";3;89;588;118
"4767";"930100037";2021;"SLE";67;89;588;118
"4768";"930100037";2022;"ABL";9;167;588;118
"4769";"930100037";2022;"BPG";27;167;588;118
"4770";"930100037";2022;"REV";4;167;588;118
"4771";"930100037";2022;"SLE";127;167;588;118
"4772";"930100037";2023;"ABL";7;129;588;118
"4773";"930100037";2023;"BPG";25;129;588;118
"4774";"930100037";2023;"REV";1;129;588;118
"4775";"930100037";2023;"SLE";96;129;588;118
"4776";"930100037";2024;"ABL";4;154;588;118
"4777";"930100037";2024;"BPG";51;154;588;118
"4778";"930100037";2024;"DBP";1;154;588;118
"4779";"930100037";2024;"REV";9;154;588;118
"4780";"930100037";2024;"SLE";89;154;588;118
"4781";"930300025";2020;"ABL";7;87;661;132
"4782";"930300025";2020;"ANN";2;87;661;132
"4783";"930300025";2020;"BPG";5;87;661;132
"4784";"930300025";2020;"SLE";73;87;661;132
"4785";"930300025";2021;"ABL";7;176;661;132
"4786";"930300025";2021;"ANN";2;176;661;132
"4787";"930300025";2021;"BPG";11;176;661;132
"4788";"930300025";2021;"SLE";156;176;661;132
"4789";"930300025";2022;"ABL";13;154;661;132
"4790";"930300025";2022;"ANN";1;154;661;132
"4791";"930300025";2022;"BPG";14;154;661;132
"4792";"930300025";2022;"REV";1;154;661;132
"4793";"930300025";2022;"SLE";125;154;661;132
"4794";"930300025";2023;"ABL";7;126;661;132
"4795";"930300025";2023;"ANN";1;126;661;132
"4796";"930300025";2023;"BPG";3;126;661;132
"4797";"930300025";2023;"SLE";115;126;661;132
"4798";"930300025";2024;"ABL";11;118;661;132
"4799";"930300025";2024;"BPG";2;118;661;132
"4800";"930300025";2024;"SLE";105;118;661;132
"4801";"930300082";2020;"ABL";14;59;318;64
"4802";"930300082";2020;"BPG";2;59;318;64
"4803";"930300082";2020;"SLE";43;59;318;64
"4804";"930300082";2021;"ABL";19;84;318;64
"4805";"930300082";2021;"ANN";1;84;318;64
"4806";"930300082";2021;"BPG";14;84;318;64
"4807";"930300082";2021;"SLE";50;84;318;64
"4808";"930300082";2022;"ABL";8;69;318;64
"4809";"930300082";2022;"BPG";5;69;318;64
"4810";"930300082";2022;"SLE";56;69;318;64
"4811";"930300082";2023;"ABL";9;47;318;64
"4812";"930300082";2023;"BPG";3;47;318;64
"4813";"930300082";2023;"SLE";35;47;318;64
"4814";"930300082";2024;"ABL";8;59;318;64
"4815";"930300082";2024;"BPG";4;59;318;64
"4816";"930300082";2024;"REV";3;59;318;64
"4817";"930300082";2024;"SLE";44;59;318;64
"4818";"930300116";2020;"ABL";6;64;458;92
"4819";"930300116";2020;"ANN";2;64;458;92
"4820";"930300116";2020;"BPG";16;64;458;92
"4821";"930300116";2020;"REV";10;64;458;92
"4822";"930300116";2020;"SLE";30;64;458;92
"4823";"930300116";2021;"ABL";7;120;458;92
"4824";"930300116";2021;"ANN";8;120;458;92
"4825";"930300116";2021;"BPG";43;120;458;92
"4826";"930300116";2021;"REV";1;120;458;92
"4827";"930300116";2021;"SLE";61;120;458;92
"4828";"930300116";2022;"ABL";5;112;458;92
"4829";"930300116";2022;"ANN";5;112;458;92
"4830";"930300116";2022;"BPG";37;112;458;92
"4831";"930300116";2022;"REV";3;112;458;92
"4832";"930300116";2022;"SLE";62;112;458;92
"4833";"930300116";2023;"ABL";10;94;458;92
"4834";"930300116";2023;"ANN";2;94;458;92
"4835";"930300116";2023;"BPG";22;94;458;92
"4836";"930300116";2023;"REV";2;94;458;92
"4837";"930300116";2023;"SLE";58;94;458;92
"4838";"930300116";2024;"ABL";5;68;458;92
"4839";"930300116";2024;"BPG";10;68;458;92
"4840";"930300116";2024;"REV";1;68;458;92
"4841";"930300116";2024;"SLE";52;68;458;92
"4842";"930300298";2020;"ABL";20;71;300;75
"4843";"930300298";2020;"SLE";51;71;300;75
"4844";"930300298";2021;"ABL";11;92;300;75
"4845";"930300298";2021;"ANN";1;92;300;75
"4846";"930300298";2021;"SLE";80;92;300;75
"4847";"930300298";2022;"ABL";12;96;300;75
"4848";"930300298";2022;"ANN";2;96;300;75
"4849";"930300298";2022;"BPG";1;96;300;75
"4850";"930300298";2022;"SLE";81;96;300;75
"4851";"930300298";2023;"ABL";2;41;300;75
"4852";"930300298";2023;"BPG";4;41;300;75
"4853";"930300298";2023;"SLE";35;41;300;75
"4854";"930300553";2020;"ABL";17;103;621;124
"4855";"930300553";2020;"BPG";18;103;621;124
"4856";"930300553";2020;"REV";1;103;621;124
"4857";"930300553";2020;"SLE";67;103;621;124
"4858";"930300553";2021;"ABL";17;166;621;124
"4859";"930300553";2021;"ANN";2;166;621;124
"4860";"930300553";2021;"BPG";21;166;621;124
"4861";"930300553";2021;"REV";2;166;621;124
"4862";"930300553";2021;"SLE";124;166;621;124
"4863";"930300553";2022;"ABL";11;130;621;124
"4864";"930300553";2022;"ANN";1;130;621;124
"4865";"930300553";2022;"BPG";11;130;621;124
"4866";"930300553";2022;"REV";2;130;621;124
"4867";"930300553";2022;"SLE";105;130;621;124
"4868";"930300553";2023;"ABL";14;131;621;124
"4869";"930300553";2023;"ANN";1;131;621;124
"4870";"930300553";2023;"BPG";12;131;621;124
"4871";"930300553";2023;"REV";8;131;621;124
"4872";"930300553";2023;"SLE";96;131;621;124
"4873";"930300553";2024;"ABL";12;91;621;124
"4874";"930300553";2024;"ANN";2;91;621;124
"4875";"930300553";2024;"BPG";8;91;621;124
"4876";"930300553";2024;"REV";5;91;621;124
"4877";"930300553";2024;"SLE";64;91;621;124
"4878";"930300595";2020;"ABL";16;131;625;125
"4879";"930300595";2020;"ANN";1;131;625;125
"4880";"930300595";2020;"BPG";20;131;625;125
"4881";"930300595";2020;"REV";2;131;625;125
"4882";"930300595";2020;"SLE";92;131;625;125
"4883";"930300595";2021;"ABL";11;133;625;125
"4884";"930300595";2021;"ANN";1;133;625;125
"4885";"930300595";2021;"BPG";14;133;625;125
"4886";"930300595";2021;"REV";5;133;625;125
"4887";"930300595";2021;"SLE";102;133;625;125
"4888";"930300595";2022;"ABL";10;137;625;125
"4889";"930300595";2022;"ANN";6;137;625;125
"4890";"930300595";2022;"BPG";18;137;625;125
"4891";"930300595";2022;"REV";3;137;625;125
"4892";"930300595";2022;"SLE";100;137;625;125
"4893";"930300595";2023;"ABL";12;126;625;125
"4894";"930300595";2023;"ANN";2;126;625;125
"4895";"930300595";2023;"BPG";26;126;625;125
"4896";"930300595";2023;"REV";3;126;625;125
"4897";"930300595";2023;"SLE";83;126;625;125
"4898";"930300595";2024;"ABL";9;98;625;125
"4899";"930300595";2024;"ANN";2;98;625;125
"4900";"930300595";2024;"BPG";19;98;625;125
"4901";"930300595";2024;"REV";2;98;625;125
"4902";"930300595";2024;"SLE";66;98;625;125
"4903";"940000573";2020;"ABL";8;146;950;190
"4904";"940000573";2020;"BPG";62;146;950;190
"4905";"940000573";2020;"DBP";9;146;950;190
"4906";"940000573";2020;"REV";1;146;950;190
"4907";"940000573";2020;"SLE";66;146;950;190
"4908";"940000573";2021;"ABL";7;245;950;190
"4909";"940000573";2021;"BPG";111;245;950;190
"4910";"940000573";2021;"DBP";6;245;950;190
"4911";"940000573";2021;"REV";11;245;950;190
"4912";"940000573";2021;"SLE";110;245;950;190
"4913";"940000573";2022;"ABL";12;200;950;190
"4914";"940000573";2022;"BPG";101;200;950;190
"4915";"940000573";2022;"DBP";7;200;950;190
"4916";"940000573";2022;"REV";1;200;950;190
"4917";"940000573";2022;"SLE";79;200;950;190
"4918";"940000573";2023;"ABL";10;176;950;190
"4919";"940000573";2023;"BPG";78;176;950;190
"4920";"940000573";2023;"DBP";2;176;950;190
"4921";"940000573";2023;"REV";7;176;950;190
"4922";"940000573";2023;"SLE";79;176;950;190
"4923";"940000573";2024;"ABL";9;183;950;190
"4924";"940000573";2024;"BPG";85;183;950;190
"4925";"940000573";2024;"DBP";2;183;950;190
"4926";"940000573";2024;"REV";4;183;950;190
"4927";"940000573";2024;"SLE";83;183;950;190
"4928";"940006679";2020;"ABL";22;111;745;149
"4929";"940006679";2020;"ANN";1;111;745;149
"4930";"940006679";2020;"BPG";10;111;745;149
"4931";"940006679";2020;"REV";12;111;745;149
"4932";"940006679";2020;"SLE";66;111;745;149
"4933";"940006679";2021;"ABL";12;112;745;149
"4934";"940006679";2021;"ANN";2;112;745;149
"4935";"940006679";2021;"BPG";9;112;745;149
"4936";"940006679";2021;"REV";3;112;745;149
"4937";"940006679";2021;"SLE";86;112;745;149
"4938";"940006679";2022;"ABL";17;157;745;149
"4939";"940006679";2022;"BPG";9;157;745;149
"4940";"940006679";2022;"REV";5;157;745;149
"4941";"940006679";2022;"SLE";126;157;745;149
"4942";"940006679";2023;"ABL";9;172;745;149
"4943";"940006679";2023;"BPG";12;172;745;149
"4944";"940006679";2023;"REV";13;172;745;149
"4945";"940006679";2023;"SLE";138;172;745;149
"4946";"940006679";2024;"ABL";6;193;745;149
"4947";"940006679";2024;"BPG";21;193;745;149
"4948";"940006679";2024;"REV";9;193;745;149
"4949";"940006679";2024;"SLE";157;193;745;149
"4950";"940300494";2020;"ABL";4;75;414;83
"4951";"940300494";2020;"ANN";1;75;414;83
"4952";"940300494";2020;"BPG";1;75;414;83
"4953";"940300494";2020;"SLE";69;75;414;83
"4954";"940300494";2021;"ABL";3;113;414;83
"4955";"940300494";2021;"BPG";14;113;414;83
"4956";"940300494";2021;"REV";8;113;414;83
"4957";"940300494";2021;"SLE";88;113;414;83
"4958";"940300494";2022;"ABL";6;84;414;83
"4959";"940300494";2022;"ANN";1;84;414;83
"4960";"940300494";2022;"BPG";15;84;414;83
"4961";"940300494";2022;"REV";3;84;414;83
"4962";"940300494";2022;"SLE";59;84;414;83
"4963";"940300494";2023;"ABL";2;73;414;83
"4964";"940300494";2023;"BPG";6;73;414;83
"4965";"940300494";2023;"REV";2;73;414;83
"4966";"940300494";2023;"SLE";63;73;414;83
"4967";"940300494";2024;"ABL";2;69;414;83
"4968";"940300494";2024;"BPG";16;69;414;83
"4969";"940300494";2024;"SLE";51;69;414;83
"4970";"940813033";2020;"ABL";4;176;1018;204
"4971";"940813033";2020;"ANN";5;176;1018;204
"4972";"940813033";2020;"BPG";49;176;1018;204
"4973";"940813033";2020;"REV";6;176;1018;204
"4974";"940813033";2020;"SLE";112;176;1018;204
"4975";"940813033";2021;"ABL";9;246;1018;204
"4976";"940813033";2021;"ANN";5;246;1018;204
"4977";"940813033";2021;"BPG";57;246;1018;204
"4978";"940813033";2021;"REV";13;246;1018;204
"4979";"940813033";2021;"SLE";162;246;1018;204
"4980";"940813033";2022;"ABL";4;196;1018;204
"4981";"940813033";2022;"ANN";4;196;1018;204
"4982";"940813033";2022;"BPG";30;196;1018;204
"4983";"940813033";2022;"REV";19;196;1018;204
"4984";"940813033";2022;"SLE";139;196;1018;204
"4985";"940813033";2023;"ABL";11;210;1018;204
"4986";"940813033";2023;"ANN";4;210;1018;204
"4987";"940813033";2023;"BPG";42;210;1018;204
"4988";"940813033";2023;"REV";10;210;1018;204
"4989";"940813033";2023;"SLE";143;210;1018;204
"4990";"940813033";2024;"ABL";8;190;1018;204
"4991";"940813033";2024;"ANN";9;190;1018;204
"4992";"940813033";2024;"BPG";37;190;1018;204
"4993";"940813033";2024;"REV";19;190;1018;204
"4994";"940813033";2024;"SLE";117;190;1018;204
"4995";"950000307";2020;"ABL";2;93;285;57
"4996";"950000307";2020;"BPG";6;93;285;57
"4997";"950000307";2020;"SLE";85;93;285;57
"4998";"950000307";2021;"ABL";1;41;285;57
"4999";"950000307";2021;"BPG";4;41;285;57
"5000";"950000307";2021;"SLE";36;41;285;57
"5001";"950000307";2022;"ABL";2;45;285;57
"5002";"950000307";2022;"BPG";5;45;285;57
"5003";"950000307";2022;"REV";2;45;285;57
"5004";"950000307";2022;"SLE";36;45;285;57
"5005";"950000307";2023;"ABL";1;37;285;57
"5006";"950000307";2023;"BPG";2;37;285;57
"5007";"950000307";2023;"SLE";34;37;285;57
"5008";"950000307";2024;"ABL";1;69;285;57
"5009";"950000307";2024;"BPG";9;69;285;57
"5010";"950000307";2024;"REV";1;69;285;57
"5011";"950000307";2024;"SLE";58;69;285;57
"5012";"950000323";2020;"ABL";2;28;254;51
"5013";"950000323";2020;"BPG";4;28;254;51
"5014";"950000323";2020;"SLE";22;28;254;51
"5015";"950000323";2021;"ABL";2;56;254;51
"5016";"950000323";2021;"BPG";7;56;254;51
"5017";"950000323";2021;"REV";1;56;254;51
"5018";"950000323";2021;"SLE";46;56;254;51
"5019";"950000323";2022;"ABL";7;69;254;51
"5020";"950000323";2022;"BPG";9;69;254;51
"5021";"950000323";2022;"REV";1;69;254;51
"5022";"950000323";2022;"SLE";52;69;254;51
"5023";"950000323";2023;"ABL";2;50;254;51
"5024";"950000323";2023;"BPG";5;50;254;51
