"finessGeoDP","annee","mois","n"
"340015502",2021,3,34
"340015502",2021,4,20
"340015502",2021,5,36
"340015502",2021,6,27
"340015502",2021,7,20
"340015502",2021,8,28
"340015502",2021,9,29
"340015502",2021,10,34
"340015502",2021,11,24
"340015502",2021,12,19
"340015502",2022,1,21
"340015502",2022,2,22
"340015502",2022,3,28
"340015502",2022,4,21
"340015502",2022,5,26
"340015502",2022,6,32
"340015502",2022,7,23
"340015502",2022,8,13
"340015502",2022,9,22
"340015502",2022,10,19
"340015502",2022,11,28
"340015502",2022,12,13
"340015502",2023,1,27
"340015502",2023,2,24
"340015502",2023,3,23
"340015502",2023,4,25
"340015502",2023,5,22
"340015502",2023,6,19
"340015502",2023,7,11
"340015502",2023,8,25
"340015502",2023,9,18
"340015502",2023,10,15
"340015502",2023,11,18
"340015502",2023,12,12
"340015502",2024,1,18
"340015502",2024,2,16
"340015502",2024,3,19
"340015502",2024,4,19
"340015502",2024,5,19
"340015502",2024,6,19
"340015502",2024,7,4
"340015502",2024,8,10
"340015502",2024,9,19
"340015502",2024,10,18
"340015502",2024,11,18
"340015502",2024,12,12
"340015502",2025,1,15
"340015502",2025,2,11
"340015502",2025,3,17
"340015502",2025,4,21
"340015502",2025,5,19
"340015502",2025,6,16
"340015965",2021,1,19
"340015965",2021,2,12
"340015965",2021,3,14
"340015965",2021,4,16
"340015965",2021,5,20
"340015965",2021,6,16
"340015965",2021,7,13
"340015965",2021,8,9
"340015965",2021,9,20
"340015965",2021,10,25
"340015965",2021,11,6
"340015965",2021,12,12
"340015965",2022,1,9
"340015965",2022,2,16
"340015965",2022,3,13
"340015965",2022,4,13
"340015965",2022,5,4
"340015965",2022,6,17
"340015965",2022,7,13
"340015965",2022,8,7
"340015965",2022,9,16
"340015965",2022,10,20
"340015965",2022,11,5
"340015965",2022,12,15
"340015965",2023,1,16
"340015965",2023,2,8
"340015965",2023,3,12
"340015965",2023,4,6
"340015965",2023,5,20
"340015965",2023,6,18
"340015965",2023,7,4
"340015965",2023,8,7
"340015965",2023,9,17
"340015965",2023,10,28
"340015965",2023,11,5
"340015965",2023,12,15
"340015965",2024,1,22
"340015965",2024,2,8
"340015965",2024,3,19
"340015965",2024,4,11
"340015965",2024,5,7
"340015965",2024,6,21
"340015965",2024,7,1
"340015965",2024,8,11
"340015965",2024,9,8
"340015965",2024,10,15
"340015965",2024,11,14
"340015965",2024,12,11
"340015965",2025,1,7
"340015965",2025,2,12
"340015965",2025,3,14
"340015965",2025,4,10
"340015965",2025,5,10
"340015965",2025,6,15
"340024314",2021,1,1
"340024314",2021,2,4
"340024314",2021,3,3
"340024314",2021,4,3
"340024314",2021,5,1
"340024314",2021,7,4
"340024314",2021,8,5
"340024314",2021,9,5
"340024314",2021,10,11
"340024314",2021,11,3
"340024314",2021,12,4
"340024314",2022,1,8
"340024314",2022,2,4
"340024314",2022,3,6
"340024314",2022,5,8
"340024314",2022,6,5
"340024314",2022,7,9
"340024314",2022,9,9
"340024314",2022,10,7
"340024314",2022,11,1
"340024314",2022,12,6
"340024314",2023,1,7
"340024314",2023,2,3
"340024314",2023,3,6
"340024314",2023,4,5
"340024314",2023,5,5
"340024314",2023,6,4
"340024314",2023,7,5
"340024314",2023,8,1
"340024314",2023,9,3
"340024314",2023,10,3
"340024314",2023,11,6
"340024314",2023,12,2
"340024314",2024,1,9
"340024314",2024,2,1
"340024314",2024,3,6
"340024314",2024,4,2
"340024314",2024,5,2
"340024314",2024,6,3
"340024314",2024,7,1
"340024314",2024,8,4
"340024314",2024,9,1
"340024314",2024,11,1
"340024314",2024,12,1
"340024314",2025,1,6
"340024314",2025,2,1
"340024314",2025,3,4
"340024314",2025,4,4
"340024314",2025,5,3
"340024314",2025,6,2
"340780667",2021,1,12
"340780667",2021,2,9
"340780667",2021,3,11
"340780667",2021,4,1
"340780667",2021,5,6
"340780667",2021,6,1
"340780667",2021,7,7
"340780667",2021,8,2
"340780667",2021,9,6
"340780667",2021,10,11
"340780667",2021,11,6
"340780667",2021,12,3
"340780667",2022,1,4
"340780667",2022,2,7
"340780667",2022,3,5
"340780667",2022,4,12
"340780667",2022,5,7
"340780667",2022,6,4
"340780667",2022,7,3
"340780667",2022,8,2
"340780667",2022,9,13
"340780667",2022,10,5
"340780667",2022,11,5
"340780667",2022,12,7
"340780667",2023,1,9
"340780667",2023,2,9
"340780667",2023,3,7
"340780667",2023,4,8
"340780667",2023,5,7
"340780667",2023,6,5
"340780667",2023,8,8
"340780667",2023,9,9
"340780667",2023,10,3
"340780667",2023,11,6
"340780667",2023,12,2
"340780667",2024,1,6
"340780667",2024,2,6
"340780667",2024,3,8
"340780667",2024,4,1
"340780667",2024,5,7
"340780667",2024,6,10
"340780667",2024,7,6
"340780667",2024,8,1
"340780667",2024,9,7
"340780667",2024,10,5
"340780667",2024,11,8
"340780667",2024,12,4
"340780667",2025,1,9
"340780667",2025,2,1
"340780667",2025,3,7
"340780667",2025,4,6
"340780667",2025,5,6
"340780667",2025,6,6
"340780675",2021,1,10
"340780675",2021,2,11
"340780675",2021,3,10
"340780675",2021,4,4
"340780675",2021,5,9
"340780675",2021,6,11
"340780675",2021,7,9
"340780675",2021,8,1
"340780675",2021,9,12
"340780675",2021,10,12
"340780675",2021,11,7
"340780675",2021,12,6
"340780675",2022,1,6
"340780675",2022,2,11
"340780675",2022,3,17
"340780675",2022,4,8
"340780675",2022,5,8
"340780675",2022,6,10
"340780675",2022,7,8
"340780675",2022,8,2
"340780675",2022,9,10
"340780675",2022,10,11
"340780675",2022,11,14
"340780675",2022,12,6
"340780675",2023,1,12
"340780675",2023,2,6
"340780675",2023,3,14
"340780675",2023,4,9
"340780675",2023,5,8
"340780675",2023,6,15
"340780675",2023,7,13
"340780675",2023,8,5
"340780675",2023,9,9
"340780675",2023,10,15
"340780675",2023,11,13
"340780675",2023,12,5
"340780675",2024,1,13
"340780675",2024,2,5
"340780675",2024,3,15
"340780675",2024,4,14
"340780675",2024,5,12
"340780675",2024,6,14
"340780675",2024,7,16
"340780675",2024,8,3
"340780675",2024,9,13
"340780675",2024,10,7
"340780675",2024,11,13
"340780675",2024,12,6
"340780675",2025,1,7
"340780675",2025,2,5
"340780675",2025,3,7
"340780675",2025,4,3
"340780675",2025,5,1
"340780675",2025,6,2
"340780741",2021,1,1
"340780741",2021,2,1
"340780741",2021,3,4
"340780741",2021,4,1
"340780741",2021,5,2
"340780741",2021,6,4
"340780741",2021,7,9
"340780741",2021,8,3
"340780741",2021,9,9
"340780741",2021,10,6
"340780741",2021,11,5
"340780741",2021,12,5
"340780741",2022,1,4
"340780741",2022,2,1
"340780741",2022,3,2
"340780741",2022,4,2
"340780741",2022,5,3
"340780741",2022,6,5
"340780741",2022,7,7
"340780741",2022,8,2
"340780741",2022,9,5
"340780741",2022,10,3
"340780741",2022,11,5
"340780741",2022,12,1
"340780741",2023,1,5
"340780741",2023,2,4
"340780741",2023,3,3
"340780741",2023,4,2
"340780741",2023,5,5
"340780741",2023,6,4
"340780741",2023,7,4
"340780741",2023,9,3
"340780741",2023,10,2
"340780741",2023,11,7
"340780741",2023,12,2
"340780741",2024,1,7
"340780741",2024,2,5
"340780741",2024,3,4
"340780741",2024,4,4
"340780741",2024,5,5
"340780741",2024,6,4
"340780741",2024,7,6
"340780741",2024,8,2
"340780741",2024,9,8
"340780741",2024,10,5
"340780741",2024,11,4
"340780741",2024,12,4
"340780741",2025,1,10
"340780741",2025,2,7
"340780741",2025,3,7
"340780741",2025,4,11
"340780741",2025,5,3
"340780741",2025,6,12
"340782036",2021,1,23
"340782036",2021,2,20
"340782036",2021,3,18
"340782036",2021,4,7
"340782036",2021,5,11
"340782036",2021,6,27
"340782036",2021,7,20
"340782036",2021,8,19
"340782036",2021,9,26
"340782036",2021,10,23
"340782036",2021,11,30
"340782036",2021,12,11
"340782036",2022,1,19
"340782036",2022,2,19
"340782036",2022,3,35
"340782036",2022,4,28
"340782036",2022,5,28
"340782036",2022,6,22
"340782036",2022,7,15
"340782036",2022,8,8
"340782036",2022,9,34
"340782036",2022,10,23
"340782036",2022,11,25
"340782036",2022,12,17
"340782036",2023,1,28
"340782036",2023,2,20
"340782036",2023,3,26
"340782036",2023,4,24
"340782036",2023,5,27
"340782036",2023,6,21
"340782036",2023,7,18
"340782036",2023,8,8
"340782036",2023,9,24
"340782036",2023,10,21
"340782036",2023,11,22
"340782036",2023,12,17
"340782036",2024,1,23
"340782036",2024,2,22
"340782036",2024,3,17
"340782036",2024,4,29
"340782036",2024,5,15
"340782036",2024,6,17
"340782036",2024,7,17
"340782036",2024,8,9
"340782036",2024,9,22
"340782036",2024,10,28
"340782036",2024,11,21
"340782036",2024,12,6
"340782036",2025,1,20
"340782036",2025,2,31
"340782036",2025,3,17
"340782036",2025,4,32
"340782036",2025,5,19
"340782036",2025,6,19
"350000121",2021,1,39
"350000121",2021,2,29
"350000121",2021,3,39
"350000121",2021,4,20
"350000121",2021,5,19
"350000121",2021,6,52
"350000121",2021,7,25
"350000121",2021,8,31
"350000121",2021,9,37
"350000121",2021,10,40
"350000121",2021,11,32
"350000121",2021,12,34
"350000121",2022,1,3
"350000121",2022,2,17
"350000121",2022,3,53
"350000121",2022,4,26
"350000121",2022,5,29
"350000121",2022,6,29
"350000121",2022,7,21
"350000121",2022,8,23
"350000121",2022,9,28
"350000121",2022,10,32
"350000121",2022,11,32
"350000121",2022,12,27
"350000121",2023,1,42
"350000121",2023,2,19
"350000121",2023,3,47
"350000121",2023,4,21
"350000121",2023,5,22
"350000121",2023,6,28
"350000121",2023,7,11
"350000121",2023,8,24
"350000121",2023,9,34
"350000121",2023,10,28
"350000121",2023,11,30
"350000121",2023,12,27
"350000121",2024,1,41
"350000121",2024,2,24
"350000121",2024,3,32
"350000121",2024,4,23
"350000121",2024,5,29
"350000121",2024,6,21
"350000121",2024,7,18
"350000121",2024,8,20
"350000121",2024,9,28
"350000121",2024,10,33
"350000121",2024,11,27
"350000121",2024,12,23
"350000121",2025,1,36
"350000121",2025,2,14
"350000121",2025,3,29
"350000121",2025,4,29
"350000121",2025,5,12
"350000121",2025,6,18
"350000139",2021,1,5
"350000139",2021,2,1
"350000139",2021,3,2
"350000139",2021,5,2
"350000139",2021,6,5
"350000139",2021,10,1
"350000139",2021,11,2
"350000139",2022,1,1
"350000139",2022,2,3
"350000139",2022,3,3
"350000139",2022,4,2
"350000139",2022,5,5
"350000139",2022,6,3
"350000139",2022,7,1
"350000139",2022,8,1
"350000139",2022,9,3
"350000139",2022,11,5
"350000139",2022,12,3
"350000139",2023,1,2
"350000139",2023,2,1
"350000139",2023,3,5
"350000139",2023,4,3
"350000139",2023,5,6
"350000139",2023,6,5
"350000139",2023,7,2
"350000139",2023,8,1
"350000139",2023,9,1
"350000139",2023,10,3
"350000139",2023,11,4
"350000139",2023,12,2
"350000139",2024,1,2
"350000139",2024,2,3
"350000139",2024,3,6
"350000139",2024,4,7
"350000139",2024,5,11
"350000139",2024,6,6
"350000139",2024,7,6
"350000139",2024,8,4
"350000139",2024,9,5
"350000139",2024,10,7
"350000139",2024,11,7
"350000139",2024,12,7
"350000139",2025,1,11
"350000139",2025,2,5
"350000139",2025,3,11
"350000139",2025,4,6
"350000139",2025,5,1
"350000139",2025,6,6
"350000147",2021,1,3
"350000147",2021,2,7
"350000147",2021,3,10
"350000147",2021,4,7
"350000147",2021,5,4
"350000147",2021,6,3
"350000147",2021,7,2
"350000147",2021,8,5
"350000147",2021,9,2
"350000147",2021,10,2
"350000147",2021,11,3
"350000147",2021,12,2
"350000147",2022,1,5
"350000147",2022,2,8
"350000147",2022,3,3
"350000147",2022,4,3
"350000147",2022,5,8
"350000147",2022,6,3
"350000147",2022,7,2
"350000147",2022,8,4
"350000147",2022,9,4
"350000147",2022,10,3
"350000147",2022,11,6
"350000147",2022,12,3
"350000147",2023,1,5
"350000147",2023,2,3
"350000147",2023,3,3
"350000147",2023,4,2
"350000147",2023,5,1
"350000147",2023,6,2
"350000147",2023,7,6
"350000147",2023,8,4
"350000147",2023,9,5
"350000147",2023,10,2
"350000147",2023,11,5
"350000147",2023,12,4
"350000147",2024,1,2
"350000147",2024,2,3
"350000147",2024,3,2
"350000147",2024,4,6
"350000147",2024,5,5
"350000147",2024,6,5
"350000147",2024,7,3
"350000147",2024,8,2
"350000147",2024,9,4
"350000147",2024,10,8
"350000147",2024,11,5
"350000147",2024,12,5
"350000147",2025,1,5
"350000147",2025,2,1
"350000147",2025,3,3
"350000147",2025,4,6
"350000147",2025,5,1
"350000147",2025,6,2
"350000741",2021,1,7
"350000741",2021,2,2
"350000741",2021,3,5
"350000741",2021,4,3
"350000741",2021,5,1
"350000741",2021,6,4
"350000741",2021,7,4
"350000741",2021,8,2
"350000741",2021,9,8
"350000741",2021,10,5
"350000741",2021,11,2
"350000741",2021,12,6
"350000741",2022,1,7
"350000741",2022,2,1
"350000741",2022,3,3
"350000741",2022,4,1
"350000741",2022,5,6
"350000741",2022,6,4
"350000741",2022,8,1
"350000741",2022,9,7
"350000741",2022,10,4
"350000741",2022,11,4
"350000741",2022,12,8
"350000741",2023,1,5
"350000741",2023,2,2
"350000741",2023,3,6
"350000741",2023,4,4
"350000741",2023,5,4
"350000741",2023,6,1
"350000741",2023,8,2
"350000741",2023,9,5
"350000741",2023,10,2
"350000741",2023,11,11
"350000741",2025,2,2
"350000741",2025,3,4
"350000741",2025,4,3
"350000741",2025,5,2
"350000741",2025,6,2
"360000129",2021,1,4
"360000129",2021,2,3
"360000129",2021,3,2
"360000129",2021,4,2
"360000129",2021,5,4
"360000129",2021,7,2
"360000129",2021,8,3
"360000129",2021,9,2
"360000129",2021,10,1
"360000129",2021,11,1
"360000129",2022,1,3
"360000129",2022,2,1
"360000129",2022,3,5
"360000129",2022,4,1
"360000129",2022,5,7
"360000129",2022,6,3
"360000129",2022,7,5
"360000129",2022,8,5
"360000129",2022,9,7
"360000129",2022,10,3
"360000129",2022,11,5
"360000129",2023,1,8
"360000129",2023,2,3
"360000129",2023,3,4
"360000129",2023,4,2
"360000129",2023,5,4
"360000129",2023,6,2
"360000129",2023,7,3
"360000129",2023,9,2
"360000129",2023,10,3
"360000129",2023,11,2
"360000129",2024,1,3
"360000129",2024,2,2
"360000129",2024,3,4
"360000129",2024,4,3
"360000129",2024,5,6
"360000129",2024,6,6
"360000129",2024,7,8
"360000129",2024,9,12
"360000129",2024,10,7
"360000129",2024,11,6
"360000129",2025,1,7
"360000129",2025,2,5
"360000129",2025,3,13
"360000129",2025,4,8
"360000129",2025,5,8
"360000129",2025,6,7
"370000093",2021,1,15
"370000093",2021,2,17
"370000093",2021,3,19
"370000093",2021,4,19
"370000093",2021,5,2
"370000093",2021,6,13
"370000093",2021,7,10
"370000093",2021,8,10
"370000093",2021,9,14
"370000093",2021,10,15
"370000093",2021,11,18
"370000093",2021,12,14
"370000093",2022,1,14
"370000093",2022,2,7
"370000093",2022,3,14
"370000093",2022,4,13
"370000093",2022,5,12
"370000093",2022,6,12
"370000093",2022,7,11
"370000093",2022,8,7
"370000093",2022,9,9
"370000093",2022,10,14
"370000093",2022,11,16
"370000093",2022,12,11
"370000093",2023,1,13
"370000093",2023,2,13
"370000093",2023,3,15
"370000093",2023,4,11
"370000093",2023,5,16
"370000093",2023,6,15
"370000093",2023,7,12
"370000093",2023,8,8
"370000093",2023,9,14
"370000093",2023,10,12
"370000093",2023,11,17
"370000093",2023,12,9
"370000093",2024,1,9
"370000093",2024,2,13
"370000093",2024,3,9
"370000093",2024,4,14
"370000093",2024,5,12
"370000093",2024,6,15
"370000093",2024,7,13
"370000093",2024,8,6
"370000093",2024,9,6
"370000093",2024,10,12
"370000093",2024,11,11
"370000093",2024,12,10
"370000093",2025,1,15
"370000093",2025,2,9
"370000093",2025,3,10
"370000093",2025,4,10
"370000093",2025,5,14
"370000093",2025,6,12
"370004467",2021,1,3
"370004467",2021,2,2
"370004467",2021,3,2
"370004467",2021,5,1
"370004467",2021,6,3
"370004467",2021,7,8
"370004467",2021,8,1
"370004467",2021,9,4
"370004467",2021,10,11
"370004467",2021,11,6
"370004467",2022,1,1
"370004467",2022,2,7
"370004467",2022,3,7
"370004467",2022,4,4
"370004467",2022,5,6
"370004467",2022,6,4
"370004467",2022,7,2
"370004467",2022,8,4
"370004467",2022,9,12
"370004467",2022,10,5
"370004467",2022,11,6
"370004467",2022,12,4
"370004467",2023,1,7
"370004467",2023,2,8
"370004467",2023,3,9
"370004467",2023,4,1
"370004467",2023,5,1
"370004467",2023,6,8
"370004467",2023,7,1
"370004467",2023,8,1
"370004467",2023,9,8
"370004467",2023,10,3
"370004467",2023,11,6
"370004467",2024,1,5
"370004467",2024,2,6
"370004467",2024,3,1
"370004467",2024,4,6
"370004467",2024,5,2
"370004467",2024,6,3
"370004467",2024,7,2
"370004467",2024,9,4
"370004467",2024,10,2
"370004467",2024,11,5
"370004467",2024,12,5
"370004467",2025,1,8
"370004467",2025,2,2
"370004467",2025,3,6
"370004467",2025,4,2
"370004467",2025,5,2
"370004467",2025,6,4
"370007569",2021,1,7
"370007569",2021,2,5
"370007569",2021,3,6
"370007569",2021,4,7
"370007569",2021,5,4
"370007569",2021,6,7
"370007569",2021,7,3
"370007569",2021,8,3
"370007569",2021,9,2
"370007569",2021,10,1
"370007569",2021,11,7
"370007569",2021,12,2
"370007569",2022,1,5
"370007569",2022,2,6
"370007569",2022,3,3
"370007569",2022,4,6
"370007569",2022,5,5
"370007569",2022,6,7
"370007569",2022,7,2
"370007569",2022,8,5
"370007569",2022,9,3
"370007569",2022,10,1
"370007569",2022,11,8
"370007569",2022,12,3
"370007569",2023,1,7
"370007569",2023,2,7
"370007569",2023,3,6
"370007569",2023,4,7
"370007569",2023,5,5
"370007569",2023,6,5
"370007569",2023,7,1
"370007569",2023,8,1
"370007569",2023,9,4
"370007569",2023,10,4
"370007569",2023,11,8
"370007569",2023,12,2
"370007569",2024,1,4
"370007569",2024,2,5
"370007569",2024,3,7
"370007569",2024,4,5
"370007569",2024,5,7
"370007569",2024,6,6
"370007569",2024,7,1
"370007569",2024,8,1
"370007569",2024,9,1
"370007569",2024,10,1
"370007569",2024,11,5
"370007569",2024,12,5
"370007569",2025,1,2
"370007569",2025,2,2
"370007569",2025,3,4
"380000067",2021,1,12
"380000067",2021,2,12
"380000067",2021,3,17
"380000067",2021,4,2
"380000067",2021,5,6
"380000067",2021,6,15
"380000067",2021,7,11
"380000067",2021,8,3
"380000067",2021,9,3
"380000067",2021,10,14
"380000067",2021,11,4
"380000067",2021,12,6
"380000067",2022,1,5
"380000067",2022,2,7
"380000067",2022,3,19
"380000067",2022,4,7
"380000067",2022,5,12
"380000067",2022,6,9
"380000067",2022,7,10
"380000067",2022,8,4
"380000067",2022,9,5
"380000067",2022,10,9
"380000067",2022,11,7
"380000067",2022,12,8
"380000067",2023,1,9
"380000067",2023,2,15
"380000067",2023,3,7
"380000067",2023,4,5
"380000067",2023,5,10
"380000067",2023,6,7
"380000067",2023,7,4
"380000067",2023,8,14
"380000067",2023,9,10
"380000067",2023,10,11
"380000067",2023,11,6
"380000067",2023,12,13
"380000067",2024,1,14
"380000067",2024,2,10
"380000067",2024,3,15
"380000067",2024,4,8
"380000067",2024,5,4
"380000067",2024,6,7
"380000067",2024,7,7
"380000067",2024,8,14
"380000067",2024,9,3
"380000067",2024,10,14
"380000067",2024,11,5
"380000067",2024,12,14
"380000067",2025,1,9
"380000067",2025,2,7
"380000067",2025,3,13
"380000067",2025,4,3
"380000067",2025,5,13
"380000067",2025,6,5
"380000174",2021,1,2
"380000174",2021,2,6
"380000174",2021,3,3
"380000174",2021,4,1
"380000174",2021,5,5
"380000174",2021,6,6
"380000174",2021,7,3
"380000174",2021,8,1
"380000174",2021,9,2
"380000174",2021,10,3
"380000174",2021,11,1
"380000174",2021,12,1
"380000174",2022,1,2
"380000174",2022,2,3
"380000174",2022,3,4
"380000174",2022,4,4
"380000174",2022,5,5
"380000174",2022,6,12
"380000174",2022,7,5
"380000174",2022,8,1
"380000174",2022,9,2
"380000174",2022,10,1
"380000174",2022,11,3
"380000174",2023,1,2
"380000174",2023,2,2
"380000174",2023,3,3
"380000174",2023,4,2
"380000174",2023,5,4
"380000174",2023,6,4
"380000174",2023,7,1
"380000174",2023,8,1
"380000174",2023,9,2
"380000174",2023,10,4
"380000174",2023,11,5
"380000174",2023,12,2
"380000174",2024,1,3
"380000174",2024,2,5
"380000174",2024,3,4
"380000174",2024,4,6
"380000174",2024,5,5
"380000174",2024,7,5
"380000174",2024,8,4
"380000174",2024,9,12
"380000174",2024,10,3
"380000174",2024,11,11
"380000174",2024,12,5
"380000174",2025,1,2
"380000174",2025,2,3
"380000174",2025,3,2
"380000174",2025,4,5
"380000174",2025,5,7
"380000174",2025,6,6
"380012658",2021,1,10
"380012658",2021,2,10
"380012658",2021,3,6
"380012658",2021,5,1
"380012658",2021,6,12
"380012658",2021,7,5
"380012658",2021,8,9
"380012658",2021,9,10
"380012658",2021,10,3
"380012658",2021,11,7
"380012658",2021,12,5
"380012658",2022,1,8
"380012658",2022,2,8
"380012658",2022,3,8
"380012658",2022,4,11
"380012658",2022,5,5
"380012658",2022,6,17
"380012658",2022,7,9
"380012658",2022,8,2
"380012658",2022,9,10
"380012658",2022,10,3
"380012658",2022,11,9
"380012658",2022,12,3
"380012658",2023,1,8
"380012658",2023,2,3
"380012658",2023,3,6
"380012658",2023,4,5
"380012658",2023,6,10
"380012658",2023,7,4
"380012658",2023,8,5
"380012658",2023,9,6
"380012658",2023,10,7
"380012658",2023,11,9
"380012658",2023,12,5
"380012658",2024,1,3
"380012658",2024,3,4
"380012658",2024,4,1
"380012658",2024,5,6
"380012658",2024,6,6
"380012658",2024,7,4
"380012658",2024,8,4
"380012658",2024,9,4
"380012658",2024,10,6
"380012658",2024,11,6
"380012658",2024,12,4
"380012658",2025,1,3
"380012658",2025,2,1
"380012658",2025,3,3
"380012658",2025,4,2
"380012658",2025,6,3
"380780197",2021,1,15
"380780197",2021,2,8
"380780197",2021,3,7
"380780197",2021,5,6
"380780197",2021,6,17
"380780197",2021,7,8
"380780197",2021,8,1
"380780197",2021,9,9
"380780197",2021,10,6
"380780197",2021,11,6
