"finessGeoDP","annee","duree_cat","LOS_nb","LOS_pct"
"640780946",2025,"(0,3]",58,92.1
"640780946",2025,"(3,6]",2,3.2
"640780946",2025,"(6,225]",3,4.8
"660000084",2021,"(0,3]",19,76
"660000084",2021,"(3,6]",1,4
"660000084",2021,"(6,225]",5,20
"660000084",2022,"(0,3]",30,78.9
"660000084",2022,"(3,6]",5,13.2
"660000084",2022,"(6,225]",3,7.9
"660000084",2023,"(0,3]",33,94.3
"660000084",2023,"(3,6]",1,2.9
"660000084",2023,"(6,225]",1,2.9
"660000084",2024,"(0,3]",28,87.5
"660000084",2024,"(3,6]",2,6.2
"660000084",2024,"(6,225]",2,6.2
"660000084",2025,"(0,3]",15,100
"660006305",2021,"(0,3]",44,73.3
"660006305",2021,"(3,6]",11,18.3
"660006305",2021,"(6,225]",5,8.3
"660006305",2022,"(0,3]",47,65.3
"660006305",2022,"(3,6]",17,23.6
"660006305",2022,"(6,225]",8,11.1
"660006305",2023,"(0,3]",58,86.6
"660006305",2023,"(3,6]",8,11.9
"660006305",2023,"(6,225]",1,1.5
"660006305",2024,"(0,3]",46,74.2
"660006305",2024,"(3,6]",12,19.4
"660006305",2024,"(6,225]",4,6.5
"660006305",2025,"(0,3]",19,86.4
"660006305",2025,"(3,6]",3,13.6
"660780669",2021,"(0,3]",143,96.6
"660780669",2021,"(3,6]",4,2.7
"660780669",2021,"(6,225]",1,0.7
"660780669",2022,"[-1,0]",1,0.8
"660780669",2022,"(0,3]",118,96.7
"660780669",2022,"(3,6]",1,0.8
"660780669",2022,"(6,225]",2,1.6
"660780669",2023,"[-1,0]",3,2.3
"660780669",2023,"(0,3]",129,97.7
"660780669",2024,"(0,3]",143,100
"660780669",2025,"(0,3]",40,100
"660780784",2021,"[-1,0]",3,2.1
"660780784",2021,"(0,3]",118,81.9
"660780784",2021,"(3,6]",21,14.6
"660780784",2021,"(6,225]",2,1.4
"660780784",2022,"[-1,0]",2,1.5
"660780784",2022,"(0,3]",104,78.8
"660780784",2022,"(3,6]",20,15.2
"660780784",2022,"(6,225]",6,4.5
"660780784",2023,"[-1,0]",1,1.4
"660780784",2023,"(0,3]",55,75.3
"660780784",2023,"(3,6]",14,19.2
"660780784",2023,"(6,225]",3,4.1
"660780784",2024,"(0,3]",43,71.7
"660780784",2024,"(3,6]",13,21.7
"660780784",2024,"(6,225]",4,6.7
"660780784",2025,"(0,3]",11,73.3
"660780784",2025,"(3,6]",3,20
"660780784",2025,"(6,225]",1,6.7
"670000025",2021,"[-1,0]",54,29
"670000025",2021,"(0,3]",127,68.3
"670000025",2021,"(3,6]",4,2.2
"670000025",2021,"(6,225]",1,0.5
"670000025",2022,"[-1,0]",65,38.9
"670000025",2022,"(0,3]",99,59.3
"670000025",2022,"(3,6]",3,1.8
"670000025",2023,"[-1,0]",83,39.3
"670000025",2023,"(0,3]",115,54.5
"670000025",2023,"(3,6]",10,4.7
"670000025",2023,"(6,225]",3,1.4
"670000025",2024,"[-1,0]",98,45.6
"670000025",2024,"(0,3]",112,52.1
"670000025",2024,"(3,6]",4,1.9
"670000025",2024,"(6,225]",1,0.5
"670000025",2025,"[-1,0]",38,41.8
"670000025",2025,"(0,3]",48,52.7
"670000025",2025,"(3,6]",4,4.4
"670000025",2025,"(6,225]",1,1.1
"670000165",2021,"(0,3]",49,76.6
"670000165",2021,"(3,6]",13,20.3
"670000165",2021,"(6,225]",2,3.1
"670000165",2022,"(0,3]",49,86
"670000165",2022,"(3,6]",8,14
"670000165",2023,"(0,3]",45,91.8
"670000165",2023,"(3,6]",2,4.1
"670000165",2023,"(6,225]",2,4.1
"670000165",2024,"(0,3]",40,85.1
"670000165",2024,"(3,6]",6,12.8
"670000165",2024,"(6,225]",1,2.1
"670000165",2025,"(0,3]",22,81.5
"670000165",2025,"(3,6]",4,14.8
"670000165",2025,"(6,225]",1,3.7
"670018068",2021,"(0,3]",296,99
"670018068",2021,"(3,6]",3,1
"670018068",2022,"(0,3]",280,99.6
"670018068",2022,"(3,6]",1,0.4
"670018068",2023,"(0,3]",275,98.6
"670018068",2023,"(3,6]",3,1.1
"670018068",2023,"(6,225]",1,0.4
"670018068",2024,"(0,3]",278,98.2
"670018068",2024,"(3,6]",3,1.1
"670018068",2024,"(6,225]",2,0.7
"670018068",2025,"(0,3]",145,98.6
"670018068",2025,"(3,6]",1,0.7
"670018068",2025,"(6,225]",1,0.7
"670780170",2021,"(0,3]",150,94.3
"670780170",2021,"(3,6]",7,4.4
"670780170",2021,"(6,225]",2,1.3
"670780170",2022,"(0,3]",144,96
"670780170",2022,"(3,6]",3,2
"670780170",2022,"(6,225]",3,2
"670780170",2023,"[-1,0]",2,1.2
"670780170",2023,"(0,3]",156,95.1
"670780170",2023,"(3,6]",4,2.4
"670780170",2023,"(6,225]",2,1.2
"670780170",2024,"(0,3]",134,99.3
"670780170",2024,"(3,6]",1,0.7
"670780170",2025,"(0,3]",112,96.6
"670780170",2025,"(3,6]",4,3.4
"670780212",2021,"[-1,0]",2,1.6
"670780212",2021,"(0,3]",120,96.8
"670780212",2021,"(6,225]",2,1.6
"670780212",2022,"(0,3]",113,98.3
"670780212",2022,"(3,6]",2,1.7
"670780212",2023,"(0,3]",97,95.1
"670780212",2023,"(3,6]",2,2
"670780212",2023,"(6,225]",3,2.9
"670780212",2024,"(0,3]",82,100
"670780212",2025,"(0,3]",55,96.5
"670780212",2025,"(3,6]",1,1.8
"670780212",2025,"(6,225]",1,1.8
"670780378",2021,"(0,3]",33,80.5
"670780378",2021,"(3,6]",6,14.6
"670780378",2021,"(6,225]",2,4.9
"670780378",2022,"(0,3]",50,86.2
"670780378",2022,"(3,6]",6,10.3
"670780378",2022,"(6,225]",2,3.4
"670780378",2023,"(0,3]",55,90.2
"670780378",2023,"(3,6]",5,8.2
"670780378",2023,"(6,225]",1,1.6
"670780378",2024,"(0,3]",36,87.8
"670780378",2024,"(3,6]",3,7.3
"670780378",2024,"(6,225]",2,4.9
"670780378",2025,"(0,3]",27,93.1
"670780378",2025,"(3,6]",2,6.9
"670780386",2021,"(0,3]",23,100
"670780386",2022,"(0,3]",27,93.1
"670780386",2022,"(3,6]",2,6.9
"670780386",2023,"(0,3]",27,90
"670780386",2023,"(3,6]",2,6.7
"670780386",2023,"(6,225]",1,3.3
"670780386",2024,"(0,3]",24,92.3
"670780386",2024,"(6,225]",2,7.7
"670783273",2021,"(0,3]",14,37.8
"670783273",2021,"(3,6]",16,43.2
"670783273",2021,"(6,225]",7,18.9
"670783273",2022,"(0,3]",12,48
"670783273",2022,"(3,6]",12,48
"670783273",2022,"(6,225]",1,4
"670783273",2023,"(0,3]",20,54.1
"670783273",2023,"(3,6]",15,40.5
"670783273",2023,"(6,225]",2,5.4
"670783273",2024,"(0,3]",5,45.5
"670783273",2024,"(3,6]",5,45.5
"670783273",2024,"(6,225]",1,9.1
"670783273",2025,"(3,6]",1,50
"670783273",2025,"(6,225]",1,50
"680000494",2021,"[-1,0]",91,23.2
"680000494",2021,"(0,3]",288,73.3
"680000494",2021,"(3,6]",12,3.1
"680000494",2021,"(6,225]",2,0.5
"680000494",2022,"[-1,0]",56,17.4
"680000494",2022,"(0,3]",252,78.5
"680000494",2022,"(3,6]",12,3.7
"680000494",2022,"(6,225]",1,0.3
"680000494",2023,"[-1,0]",27,9
"680000494",2023,"(0,3]",261,87
"680000494",2023,"(3,6]",11,3.7
"680000494",2023,"(6,225]",1,0.3
"680000494",2024,"[-1,0]",24,9.7
"680000494",2024,"(0,3]",217,87.9
"680000494",2024,"(3,6]",5,2
"680000494",2024,"(6,225]",1,0.4
"680000494",2025,"(0,3]",125,96.9
"680000494",2025,"(3,6]",3,2.3
"680000494",2025,"(6,225]",1,0.8
"680000684",2021,"(0,3]",121,86.4
"680000684",2021,"(3,6]",16,11.4
"680000684",2021,"(6,225]",3,2.1
"680000684",2022,"(0,3]",130,87.2
"680000684",2022,"(3,6]",15,10.1
"680000684",2022,"(6,225]",4,2.7
"680000684",2023,"(0,3]",139,92.1
"680000684",2023,"(3,6]",10,6.6
"680000684",2023,"(6,225]",2,1.3
"680000684",2024,"(0,3]",177,96.2
"680000684",2024,"(3,6]",4,2.2
"680000684",2024,"(6,225]",3,1.6
"680000684",2025,"(0,3]",95,96.9
"680000684",2025,"(3,6]",2,2
"680000684",2025,"(6,225]",1,1
"680004546",2021,"(0,3]",15,75
"680004546",2021,"(3,6]",4,20
"680004546",2021,"(6,225]",1,5
"680004546",2022,"(0,3]",36,83.7
"680004546",2022,"(3,6]",7,16.3
"680004546",2023,"(0,3]",35,72.9
"680004546",2023,"(3,6]",8,16.7
"680004546",2023,"(6,225]",5,10.4
"680004546",2024,"(0,3]",31,57.4
"680004546",2024,"(3,6]",18,33.3
"680004546",2024,"(6,225]",5,9.3
"680004546",2025,"(0,3]",13,65
"680004546",2025,"(3,6]",3,15
"680004546",2025,"(6,225]",4,20
"690000575",2021,"[-1,0]",1,0.9
"690000575",2021,"(0,3]",100,90.9
"690000575",2021,"(3,6]",4,3.6
"690000575",2021,"(6,225]",5,4.5
"690000575",2022,"[-1,0]",1,1.5
"690000575",2022,"(0,3]",61,91
"690000575",2022,"(3,6]",5,7.5
"690000575",2023,"[-1,0]",1,1.1
"690000575",2023,"(0,3]",87,92.6
"690000575",2023,"(3,6]",5,5.3
"690000575",2023,"(6,225]",1,1.1
"690000575",2024,"[-1,0]",5,7.9
"690000575",2024,"(0,3]",51,81
"690000575",2024,"(3,6]",6,9.5
"690000575",2024,"(6,225]",1,1.6
"690000575",2025,"[-1,0]",1,3.4
"690000575",2025,"(0,3]",27,93.1
"690000575",2025,"(3,6]",1,3.4
"690022959",2021,"(0,3]",27,90
"690022959",2021,"(3,6]",3,10
"690022959",2022,"[-1,0]",7,13
"690022959",2022,"(0,3]",42,77.8
"690022959",2022,"(3,6]",4,7.4
"690022959",2022,"(6,225]",1,1.9
"690022959",2023,"[-1,0]",3,5.9
"690022959",2023,"(0,3]",42,82.4
"690022959",2023,"(3,6]",6,11.8
"690022959",2024,"[-1,0]",1,2
"690022959",2024,"(0,3]",47,92.2
"690022959",2024,"(3,6]",3,5.9
"690022959",2025,"[-1,0]",1,2.7
"690022959",2025,"(0,3]",32,86.5
"690022959",2025,"(3,6]",3,8.1
"690022959",2025,"(6,225]",1,2.7
"690023239",2021,"[-1,0]",8,1.6
"690023239",2021,"(0,3]",472,93.8
"690023239",2021,"(3,6]",19,3.8
"690023239",2021,"(6,225]",4,0.8
"690023239",2022,"[-1,0]",9,2.6
"690023239",2022,"(0,3]",332,95.1
"690023239",2022,"(3,6]",6,1.7
"690023239",2022,"(6,225]",2,0.6
"690023239",2023,"[-1,0]",10,2.9
"690023239",2023,"(0,3]",319,93
"690023239",2023,"(3,6]",12,3.5
"690023239",2023,"(6,225]",2,0.6
"690023239",2024,"[-1,0]",5,1.6
"690023239",2024,"(0,3]",309,96.6
"690023239",2024,"(3,6]",5,1.6
"690023239",2024,"(6,225]",1,0.3
"690023239",2025,"[-1,0]",2,1.2
"690023239",2025,"(0,3]",165,97.6
"690023239",2025,"(3,6]",2,1.2
"690023411",2021,"[-1,0]",4,2.7
"690023411",2021,"(0,3]",114,76.5
"690023411",2021,"(3,6]",22,14.8
"690023411",2021,"(6,225]",9,6
"690023411",2022,"[-1,0]",1,1.2
"690023411",2022,"(0,3]",70,84.3
"690023411",2022,"(3,6]",9,10.8
"690023411",2022,"(6,225]",3,3.6
"690023411",2023,"(0,3]",79,90.8
"690023411",2023,"(3,6]",7,8
"690023411",2023,"(6,225]",1,1.1
"690023411",2024,"(0,3]",56,91.8
"690023411",2024,"(3,6]",4,6.6
"690023411",2024,"(6,225]",1,1.6
"690023411",2025,"(0,3]",34,91.9
"690023411",2025,"(3,6]",1,2.7
"690023411",2025,"(6,225]",2,5.4
"690041124",2021,"[-1,0]",8,8.5
"690041124",2021,"(0,3]",85,90.4
"690041124",2021,"(6,225]",1,1.1
"690041124",2022,"[-1,0]",13,15.1
"690041124",2022,"(0,3]",73,84.9
"690041124",2023,"[-1,0]",6,7.6
"690041124",2023,"(0,3]",72,91.1
"690041124",2023,"(6,225]",1,1.3
"690041124",2024,"[-1,0]",2,2.4
"690041124",2024,"(0,3]",79,96.3
"690041124",2024,"(6,225]",1,1.2
"690041124",2025,"(0,3]",35,89.7
"690041124",2025,"(3,6]",2,5.1
"690041124",2025,"(6,225]",2,5.1
"690054713",2024,"(0,3]",37,64.9
"690054713",2024,"(3,6]",19,33.3
"690054713",2024,"(6,225]",1,1.8
"690054713",2025,"(0,3]",15,62.5
"690054713",2025,"(3,6]",9,37.5
"690780390",2021,"[-1,0]",3,1.4
"690780390",2021,"(0,3]",78,35.5
"690780390",2021,"(3,6]",130,59.1
"690780390",2021,"(6,225]",9,4.1
"690780390",2022,"[-1,0]",1,0.6
"690780390",2022,"(0,3]",105,63.3
"690780390",2022,"(3,6]",60,36.1
"690780390",2023,"[-1,0]",2,1.8
"690780390",2023,"(0,3]",77,69.4
"690780390",2023,"(3,6]",31,27.9
"690780390",2023,"(6,225]",1,0.9
"690780390",2024,"[-1,0]",1,2.2
"690780390",2024,"(0,3]",38,82.6
"690780390",2024,"(3,6]",6,13
"690780390",2024,"(6,225]",1,2.2
"690780390",2025,"(0,3]",6,100
"690780416",2021,"(0,3]",70,73.7
"690780416",2021,"(3,6]",23,24.2
"690780416",2021,"(6,225]",2,2.1
"690780416",2022,"(0,3]",37,69.8
"690780416",2022,"(3,6]",15,28.3
"690780416",2022,"(6,225]",1,1.9
"690780416",2023,"(0,3]",47,77
"690780416",2023,"(3,6]",13,21.3
"690780416",2023,"(6,225]",1,1.6
"690780648",2021,"[-1,0]",812,83
"690780648",2021,"(0,3]",160,16.4
"690780648",2021,"(3,6]",5,0.5
"690780648",2021,"(6,225]",1,0.1
"690780648",2022,"[-1,0]",677,85.3
"690780648",2022,"(0,3]",117,14.7
"690780648",2023,"[-1,0]",669,89.3
"690780648",2023,"(0,3]",76,10.1
"690780648",2023,"(3,6]",3,0.4
"690780648",2023,"(6,225]",1,0.1
"690780648",2024,"[-1,0]",576,86.9
"690780648",2024,"(0,3]",80,12.1
"690780648",2024,"(3,6]",6,0.9
"690780648",2024,"(6,225]",1,0.2
"690780648",2025,"[-1,0]",284,86.6
"690780648",2025,"(0,3]",42,12.8
"690780648",2025,"(3,6]",1,0.3
"690780648",2025,"(6,225]",1,0.3
"690780655",2021,"[-1,0]",20,7.4
"690780655",2021,"(0,3]",245,90.1
"690780655",2021,"(3,6]",5,1.8
"690780655",2021,"(6,225]",2,0.7
"690780655",2022,"[-1,0]",10,3.2
"690780655",2022,"(0,3]",286,91.7
"690780655",2022,"(3,6]",10,3.2
"690780655",2022,"(6,225]",6,1.9
"690780655",2023,"[-1,0]",13,4.4
"690780655",2023,"(0,3]",276,92.9
"690780655",2023,"(3,6]",4,1.3
"690780655",2023,"(6,225]",4,1.3
"690780655",2024,"[-1,0]",7,2.7
"690780655",2024,"(0,3]",246,96.5
"690780655",2024,"(3,6]",1,0.4
"690780655",2024,"(6,225]",1,0.4
"690780655",2025,"[-1,0]",4,3.1
"690780655",2025,"(0,3]",124,94.7
"690780655",2025,"(3,6]",3,2.3
"690783154",2021,"[-1,0]",1,0.6
"690783154",2021,"(0,3]",132,76.3
"690783154",2021,"(3,6]",27,15.6
"690783154",2021,"(6,225]",13,7.5
"690783154",2022,"(0,3]",99,79.8
"690783154",2022,"(3,6]",15,12.1
"690783154",2022,"(6,225]",10,8.1
"690783154",2023,"(0,3]",110,82.7
"690783154",2023,"(3,6]",17,12.8
"690783154",2023,"(6,225]",6,4.5
"690783154",2024,"(0,3]",82,78.8
"690783154",2024,"(3,6]",18,17.3
"690783154",2024,"(6,225]",4,3.8
"690783154",2025,"(0,3]",52,91.2
"690783154",2025,"(3,6]",4,7
"690783154",2025,"(6,225]",1,1.8
"690793468",2021,"[-1,0]",12,9.8
"690793468",2021,"(0,3]",106,86.9
"690793468",2021,"(3,6]",1,0.8
"690793468",2021,"(6,225]",3,2.5
"690793468",2022,"[-1,0]",20,17.7
"690793468",2022,"(0,3]",92,81.4
"690793468",2022,"(6,225]",1,0.9
"690793468",2023,"[-1,0]",19,18.6
"690793468",2023,"(0,3]",81,79.4
"690793468",2023,"(3,6]",1,1
"690793468",2023,"(6,225]",1,1
"690793468",2024,"[-1,0]",22,25.9
"690793468",2024,"(0,3]",62,72.9
"690793468",2024,"(6,225]",1,1.2
"690793468",2025,"[-1,0]",19,33.9
"690793468",2025,"(0,3]",35,62.5
"690793468",2025,"(3,6]",2,3.6
"690805361",2021,"(0,3]",17,68
"690805361",2021,"(3,6]",6,24
"690805361",2021,"(6,225]",2,8
"690805361",2022,"[-1,0]",1,2.4
"690805361",2022,"(0,3]",33,80.5
"690805361",2022,"(3,6]",7,17.1
"690805361",2023,"(0,3]",37,86
"690805361",2023,"(3,6]",3,7
"690805361",2023,"(6,225]",3,7
"690805361",2024,"(0,3]",42,85.7
"690805361",2024,"(3,6]",5,10.2
"690805361",2024,"(6,225]",2,4.1
"690805361",2025,"(0,3]",19,100
"690807367",2021,"[-1,0]",11,19
"690807367",2021,"(0,3]",43,74.1
"690807367",2021,"(3,6]",3,5.2
"690807367",2021,"(6,225]",1,1.7
"690807367",2022,"[-1,0]",4,9.5
"690807367",2022,"(0,3]",36,85.7
"690807367",2022,"(3,6]",2,4.8
"690807367",2023,"[-1,0]",8,16
"690807367",2023,"(0,3]",40,80
"690807367",2023,"(3,6]",1,2
"690807367",2023,"(6,225]",1,2
"690807367",2024,"[-1,0]",5,12.8
"690807367",2024,"(0,3]",30,76.9
"690807367",2024,"(3,6]",4,10.3
"690807367",2025,"[-1,0]",5,14.3
"690807367",2025,"(0,3]",26,74.3
"690807367",2025,"(3,6]",4,11.4
"710006859",2021,"(0,3]",31,33.7
"710006859",2021,"(3,6]",54,58.7
"710006859",2021,"(6,225]",7,7.6
"710006859",2022,"[-1,0]",1,1.5
"710006859",2022,"(0,3]",36,55.4
"710006859",2022,"(3,6]",25,38.5
"710006859",2022,"(6,225]",3,4.6
"710006859",2023,"(0,3]",30,63.8
"710006859",2023,"(3,6]",16,34
"710006859",2023,"(6,225]",1,2.1
"710006859",2024,"(0,3]",1,4.5
"710006859",2024,"(3,6]",21,95.5
"710006859",2025,"(0,3]",1,14.3
"710006859",2025,"(3,6]",6,85.7
"710010067",2021,"(3,6]",29,80.6
"710010067",2021,"(6,225]",7,19.4
"710010067",2022,"(3,6]",20,66.7
"710010067",2022,"(6,225]",10,33.3
"710010067",2023,"(3,6]",30,60
"710010067",2023,"(6,225]",20,40
"710010067",2024,"(0,3]",2,5.4
"710010067",2024,"(3,6]",18,48.6
"710010067",2024,"(6,225]",17,45.9
"710010067",2025,"(3,6]",12,70.6
"710010067",2025,"(6,225]",5,29.4
"710780917",2021,"[-1,0]",22,21
"710780917",2021,"(0,3]",15,14.3
"710780917",2021,"(3,6]",63,60
"710780917",2021,"(6,225]",5,4.8
"710780917",2022,"[-1,0]",15,23.4
"710780917",2022,"(0,3]",3,4.7
"710780917",2022,"(3,6]",45,70.3
"710780917",2022,"(6,225]",1,1.6
"710780917",2023,"[-1,0]",15,23.1
"710780917",2023,"(0,3]",7,10.8
"710780917",2023,"(3,6]",42,64.6
"710780917",2023,"(6,225]",1,1.5
"710780917",2024,"[-1,0]",21,26.9
"710780917",2024,"(0,3]",6,7.7
"710780917",2024,"(3,6]",49,62.8
"710780917",2024,"(6,225]",2,2.6
"710780917",2025,"[-1,0]",10,23.8
"710780917",2025,"(0,3]",25,59.5
"710780917",2025,"(3,6]",6,14.3
"710780917",2025,"(6,225]",1,2.4
"710978263",2021,"(0,3]",6,12.2
"710978263",2021,"(3,6]",34,69.4
"710978263",2021,"(6,225]",9,18.4
"710978263",2022,"(0,3]",25,36.2
"710978263",2022,"(3,6]",38,55.1
"710978263",2022,"(6,225]",6,8.7
"710978263",2023,"(0,3]",24,54.5
"710978263",2023,"(3,6]",18,40.9
"710978263",2023,"(6,225]",2,4.5
"710978263",2024,"(0,3]",34,61.8
"710978263",2024,"(3,6]",19,34.5
"710978263",2024,"(6,225]",2,3.6
"710978263",2025,"(0,3]",23,74.2
"710978263",2025,"(3,6]",5,16.1
"710978263",2025,"(6,225]",3,9.7
"710978289",2021,"[-1,0]",5,7.6
"710978289",2021,"(0,3]",5,7.6
"710978289",2021,"(3,6]",49,74.2
"710978289",2021,"(6,225]",7,10.6
"710978289",2022,"[-1,0]",6,11.8
"710978289",2022,"(0,3]",8,15.7
"710978289",2022,"(3,6]",30,58.8
"710978289",2022,"(6,225]",7,13.7
"710978289",2023,"[-1,0]",2,3.5
"710978289",2023,"(0,3]",24,42.1
"710978289",2023,"(3,6]",28,49.1
"710978289",2023,"(6,225]",3,5.3
"710978289",2024,"(0,3]",46,68.7
"710978289",2024,"(3,6]",20,29.9
"710978289",2024,"(6,225]",1,1.5
"710978289",2025,"(0,3]",30,69.8
"710978289",2025,"(3,6]",6,14
"710978289",2025,"(6,225]",7,16.3
"720000199",2021,"(3,6]",82,100
"720000199",2022,"(0,3]",1,1.2
"720000199",2022,"(3,6]",84,98.8
"720000199",2023,"(3,6]",71,97.3
"720000199",2023,"(6,225]",2,2.7
"720000199",2024,"(3,6]",65,94.2
"720000199",2024,"(6,225]",4,5.8
"720000199",2025,"(3,6]",39,95.1
"720000199",2025,"(6,225]",2,4.9
"720017748",2021,"(0,3]",10,18.9
"720017748",2021,"(3,6]",42,79.2
"720017748",2021,"(6,225]",1,1.9
"720017748",2022,"(0,3]",9,22.5
"720017748",2022,"(3,6]",30,75
"720017748",2022,"(6,225]",1,2.5
"720017748",2023,"(0,3]",12,25.5
"720017748",2023,"(3,6]",35,74.5
"720017748",2024,"(0,3]",20,42.6
"720017748",2024,"(3,6]",25,53.2
"720017748",2024,"(6,225]",2,4.3
"720017748",2025,"(0,3]",4,28.6
"720017748",2025,"(3,6]",9,64.3
"720017748",2025,"(6,225]",1,7.1
"730000031",2021,"(0,3]",37,61.7
"730000031",2021,"(3,6]",19,31.7
"730000031",2021,"(6,225]",4,6.7
"730000031",2022,"(0,3]",47,71.2
"730000031",2022,"(3,6]",15,22.7
"730000031",2022,"(6,225]",4,6.1
"730000031",2023,"(0,3]",40,74.1
"730000031",2023,"(3,6]",9,16.7
"730000031",2023,"(6,225]",5,9.3
"730000031",2024,"(0,3]",58,73.4
"730000031",2024,"(3,6]",18,22.8
"730000031",2024,"(6,225]",3,3.8
"730000031",2025,"(0,3]",21,67.7
"730000031",2025,"(3,6]",8,25.8
"730000031",2025,"(6,225]",2,6.5
"730004298",2021,"(0,3]",30,56.6
"730004298",2021,"(3,6]",22,41.5
"730004298",2021,"(6,225]",1,1.9
"730004298",2022,"(0,3]",24,61.5
"730004298",2022,"(3,6]",14,35.9
"730004298",2022,"(6,225]",1,2.6
"730004298",2023,"(0,3]",24,66.7
"730004298",2023,"(3,6]",12,33.3
"730004298",2024,"(0,3]",27,100
"730004298",2025,"(0,3]",8,100
"740014345",2021,"[-1,0]",1,0.9
"740014345",2021,"(0,3]",32,29.4
"740014345",2021,"(3,6]",74,67.9
"740014345",2021,"(6,225]",2,1.8
"740014345",2022,"(0,3]",76,75.2
"740014345",2022,"(3,6]",24,23.8
"740014345",2022,"(6,225]",1,1
"740014345",2023,"(0,3]",70,85.4
"740014345",2023,"(3,6]",8,9.8
"740014345",2023,"(6,225]",4,4.9
"740014345",2024,"[-1,0]",1,1.1
"740014345",2024,"(0,3]",76,82.6
"740014345",2024,"(3,6]",10,10.9
"740014345",2024,"(6,225]",5,5.4
"740014345",2025,"(0,3]",24,75
"740014345",2025,"(3,6]",7,21.9
"740014345",2025,"(6,225]",1,3.1
"740780424",2021,"(0,3]",107,92.2
"740780424",2021,"(3,6]",5,4.3
"740780424",2021,"(6,225]",4,3.4
"740780424",2022,"(0,3]",102,98.1
"740780424",2022,"(3,6]",1,1
"740780424",2022,"(6,225]",1,1
"740780424",2023,"(0,3]",84,98.8
"740780424",2023,"(3,6]",1,1.2
"740780424",2024,"(0,3]",74,97.4
"740780424",2024,"(3,6]",2,2.6
"740780424",2025,"(0,3]",46,97.9
"740780424",2025,"(3,6]",1,2.1
"740781141",2021,"(0,3]",114,84.4
"740781141",2021,"(3,6]",19,14.1
"740781141",2021,"(6,225]",2,1.5
"740781141",2022,"[-1,0]",6,4.1
"740781141",2022,"(0,3]",123,83.7
"740781141",2022,"(3,6]",16,10.9
"740781141",2022,"(6,225]",2,1.4
"740781141",2023,"[-1,0]",11,7.2
"740781141",2023,"(0,3]",123,80.9
"740781141",2023,"(3,6]",17,11.2
"740781141",2023,"(6,225]",1,0.7
"740781141",2024,"[-1,0]",5,3
"740781141",2024,"(0,3]",149,88.2
"740781141",2024,"(3,6]",7,4.1
"740781141",2024,"(6,225]",8,4.7
"740781141",2025,"[-1,0]",5,6.9
"740781141",2025,"(0,3]",63,87.5
"740781141",2025,"(3,6]",3,4.2
"740781141",2025,"(6,225]",1,1.4
"750000523",2021,"(0,3]",68,79.1
"750000523",2021,"(3,6]",12,14
"750000523",2021,"(6,225]",6,7
"750000523",2022,"(0,3]",56,75.7
"750000523",2022,"(3,6]",11,14.9
"750000523",2022,"(6,225]",7,9.5
"750000523",2023,"(0,3]",46,90.2
"750000523",2023,"(3,6]",2,3.9
"750000523",2023,"(6,225]",3,5.9
"750000523",2024,"(0,3]",30,88.2
"750000523",2024,"(3,6]",3,8.8
"750000523",2024,"(6,225]",1,2.9
"750000523",2025,"(0,3]",22,81.5
"750000523",2025,"(3,6]",4,14.8
"750000523",2025,"(6,225]",1,3.7
"750100125",2021,"[-1,0]",5,3.8
"750100125",2021,"(0,3]",93,71.5
"750100125",2021,"(3,6]",23,17.7
"750100125",2021,"(6,225]",9,6.9
"750100125",2022,"[-1,0]",6,4.8
"750100125",2022,"(0,3]",88,71
"750100125",2022,"(3,6]",19,15.3
"750100125",2022,"(6,225]",11,8.9
"750100125",2023,"[-1,0]",5,4.5
"750100125",2023,"(0,3]",87,77.7
"750100125",2023,"(3,6]",15,13.4
"750100125",2023,"(6,225]",5,4.5
"750100125",2024,"[-1,0]",7,7.4
"750100125",2024,"(0,3]",66,69.5
"750100125",2024,"(3,6]",10,10.5
"750100125",2024,"(6,225]",12,12.6
"750100125",2025,"(0,3]",39,75
"750100125",2025,"(3,6]",10,19.2
"750100125",2025,"(6,225]",3,5.8
"750100232",2021,"[-1,0]",5,2.8
"750100232",2021,"(0,3]",50,27.8
"750100232",2021,"(3,6]",107,59.4
"750100232",2021,"(6,225]",18,10
"750100232",2022,"(0,3]",55,26.2
"750100232",2022,"(3,6]",139,66.2
"750100232",2022,"(6,225]",16,7.6
"750100232",2023,"(0,3]",41,19.9
"750100232",2023,"(3,6]",150,72.8
"750100232",2023,"(6,225]",15,7.3
"750100232",2024,"(0,3]",58,32.2
"750100232",2024,"(3,6]",105,58.3
"750100232",2024,"(6,225]",17,9.4
"750100232",2025,"(0,3]",70,61.4
"750100232",2025,"(3,6]",38,33.3
"750100232",2025,"(6,225]",6,5.3
"750150104",2021,"[-1,0]",62,39.2
"750150104",2021,"(0,3]",90,57
"750150104",2021,"(3,6]",3,1.9
"750150104",2021,"(6,225]",3,1.9
"750150104",2022,"[-1,0]",49,32.7
"750150104",2022,"(0,3]",95,63.3
"750150104",2022,"(3,6]",4,2.7
"750150104",2022,"(6,225]",2,1.3
"750150104",2023,"[-1,0]",60,43.2
"750150104",2023,"(0,3]",77,55.4
"750150104",2023,"(3,6]",1,0.7
"750150104",2023,"(6,225]",1,0.7
"750150104",2024,"[-1,0]",16,21.3
"750150104",2024,"(0,3]",57,76
"750150104",2024,"(3,6]",1,1.3
"750150104",2024,"(6,225]",1,1.3
