"finessGeoDP","annee","baria_t","n","pct"
"770019032",2023,"SLE",47,79.7
"770019032",2024,"BPG",12,15.2
"770019032",2024,"SLE",67,84.8
"770019032",2025,"BPG",8,22.2
"770019032",2025,"SLE",28,77.8
"770300135",2021,"BPG",3,7.9
"770300135",2021,"DBP",1,2.6
"770300135",2021,"SLE",34,89.5
"770300135",2022,"BPG",2,10
"770300135",2022,"SLE",18,90
"770300135",2023,"BPG",4,7.3
"770300135",2023,"SLE",51,92.7
"770300135",2024,"BPG",4,6.1
"770300135",2024,"DBP",3,4.5
"770300135",2024,"SLE",59,89.4
"770300135",2025,"BPG",1,2.6
"770300135",2025,"SLE",37,97.4
"770300143",2021,"ANN",9,5.5
"770300143",2021,"BPG",15,9.1
"770300143",2021,"SLE",140,85.4
"770300143",2022,"ANN",8,5.5
"770300143",2022,"BPG",21,14.4
"770300143",2022,"SLE",117,80.1
"770300143",2023,"ANN",4,3.6
"770300143",2023,"BPG",23,20.9
"770300143",2023,"SLE",83,75.5
"770300143",2024,"ANN",6,6
"770300143",2024,"BPG",12,12
"770300143",2024,"SLE",82,82
"770300143",2025,"ANN",4,9.1
"770300143",2025,"BPG",7,15.9
"770300143",2025,"SLE",33,75
"780000287",2021,"BPG",13,17.1
"780000287",2021,"SLE",63,82.9
"780000287",2022,"BPG",18,29.5
"780000287",2022,"SLE",43,70.5
"780000287",2023,"BPG",11,18.6
"780000287",2023,"SLE",48,81.4
"780000287",2024,"BPG",11,16.9
"780000287",2024,"SLE",54,83.1
"780000287",2025,"BPG",4,28.6
"780000287",2025,"SLE",10,71.4
"780000311",2021,"BPG",26,11
"780000311",2021,"DBP",11,4.6
"780000311",2021,"SLE",200,84.4
"780000311",2022,"ANN",1,1.3
"780000311",2022,"BPG",6,7.7
"780000311",2022,"DBP",8,10.3
"780000311",2022,"SLE",63,80.8
"780000311",2023,"BPG",9,22
"780000311",2023,"DBP",1,2.4
"780000311",2023,"SLE",31,75.6
"780000311",2024,"BPG",11,16.4
"780000311",2024,"DBP",1,1.5
"780000311",2024,"SLE",55,82.1
"780000311",2025,"BPG",8,24.2
"780000311",2025,"DBP",1,3
"780000311",2025,"SLE",24,72.7
"780300208",2021,"BPG",3,4.9
"780300208",2021,"DBP",1,1.6
"780300208",2021,"SLE",57,93.4
"780300208",2022,"ANN",4,2.8
"780300208",2022,"BPG",17,12
"780300208",2022,"SLE",121,85.2
"780300208",2023,"ANN",4,2.6
"780300208",2023,"BPG",20,13.2
"780300208",2023,"SLE",128,84.2
"780300208",2024,"ANN",1,1.3
"780300208",2024,"BPG",2,2.5
"780300208",2024,"SLE",77,96.3
"780300208",2025,"BPG",1,2
"780300208",2025,"SLE",48,98
"780300323",2021,"ANN",1,1.2
"780300323",2021,"BPG",7,8.6
"780300323",2021,"SLE",73,90.1
"780300323",2022,"BPG",7,13
"780300323",2022,"SLE",47,87
"780300323",2023,"BPG",1,4.3
"780300323",2023,"SLE",22,95.7
"780300323",2024,"BPG",1,6.7
"780300323",2024,"SLE",14,93.3
"780300414",2021,"ANN",1,0.3
"780300414",2021,"BPG",11,2.8
"780300414",2021,"SLE",374,96.9
"780300414",2022,"ANN",1,0.3
"780300414",2022,"BPG",16,4.1
"780300414",2022,"DBP",1,0.3
"780300414",2022,"SLE",374,95.4
"780300414",2023,"ANN",7,2.5
"780300414",2023,"BPG",10,3.6
"780300414",2023,"SLE",258,93.8
"780300414",2024,"ANN",1,0.4
"780300414",2024,"BPG",15,6.6
"780300414",2024,"SLE",212,93
"780300414",2025,"BPG",18,14.1
"780300414",2025,"SLE",110,85.9
"780300422",2021,"BPG",1,1.6
"780300422",2021,"SLE",60,98.4
"780300422",2022,"BPG",1,2.1
"780300422",2022,"SLE",47,97.9
"780300422",2023,"BPG",2,4.8
"780300422",2023,"SLE",40,95.2
"780300422",2024,"BPG",1,2.2
"780300422",2024,"SLE",44,97.8
"780300422",2025,"BPG",3,12.5
"780300422",2025,"SLE",21,87.5
"790009948",2021,"BPG",39,63.9
"790009948",2021,"SLE",22,36.1
"790009948",2022,"BPG",48,64.9
"790009948",2022,"SLE",26,35.1
"790009948",2023,"BPG",48,68.6
"790009948",2023,"SLE",22,31.4
"790009948",2024,"ANN",1,1.3
"790009948",2024,"BPG",41,53.9
"790009948",2024,"SLE",34,44.7
"790009948",2025,"BPG",23,47.9
"790009948",2025,"SLE",25,52.1
"800002503",2021,"SLE",45,100
"800002503",2022,"SLE",29,100
"800002503",2023,"BPG",3,7.5
"800002503",2023,"SLE",37,92.5
"800002503",2024,"BPG",12,23.1
"800002503",2024,"SLE",40,76.9
"800002503",2025,"BPG",6,17.6
"800002503",2025,"SLE",28,82.4
"800006124",2021,"BPG",14,9.9
"800006124",2021,"SLE",127,90.1
"800006124",2022,"BPG",13,9.5
"800006124",2022,"SLE",124,90.5
"800006124",2023,"BPG",4,3.1
"800006124",2023,"SLE",126,96.9
"800006124",2024,"BPG",25,24.3
"800006124",2024,"SLE",78,75.7
"800006124",2025,"BPG",2,4.2
"800006124",2025,"SLE",46,95.8
"800009466",2021,"SLE",6,100
"800009466",2022,"SLE",34,100
"800009466",2023,"BPG",2,4.2
"800009466",2023,"SLE",46,95.8
"800009466",2024,"BPG",4,8.2
"800009466",2024,"SLE",45,91.8
"800009920",2021,"SLE",104,100
"800009920",2022,"SLE",117,100
"800009920",2023,"BPG",4,4.3
"800009920",2023,"SLE",89,95.7
"800009920",2024,"BPG",3,3.3
"800009920",2024,"SLE",87,96.7
"800009920",2025,"BPG",2,3.9
"800009920",2025,"SLE",49,96.1
"810101170",2021,"ANN",1,0.8
"810101170",2021,"BPG",15,12.5
"810101170",2021,"SLE",104,86.7
"810101170",2022,"ANN",1,1
"810101170",2022,"BPG",16,15.8
"810101170",2022,"SLE",84,83.2
"810101170",2023,"BPG",16,15.2
"810101170",2023,"SLE",89,84.8
"810101170",2024,"BPG",24,23.1
"810101170",2024,"SLE",80,76.9
"810101170",2025,"BPG",11,20.4
"810101170",2025,"SLE",43,79.6
"810101444",2021,"BPG",10,9.1
"810101444",2021,"SLE",100,90.9
"810101444",2022,"BPG",13,12.1
"810101444",2022,"SLE",94,87.9
"810101444",2023,"BPG",5,5.4
"810101444",2023,"SLE",88,94.6
"810101444",2024,"BPG",15,18.8
"810101444",2024,"SLE",65,81.2
"820000040",2021,"BPG",2,3.1
"820000040",2021,"SLE",63,96.9
"820000040",2022,"ANN",1,1.8
"820000040",2022,"SLE",54,98.2
"820000040",2023,"BPG",3,9.4
"820000040",2023,"SLE",29,90.6
"820000040",2024,"BPG",1,3.7
"820000040",2024,"SLE",26,96.3
"820000040",2025,"BPG",1,7.1
"820000040",2025,"SLE",13,92.9
"830000311",2021,"BPG",1,1.2
"830000311",2021,"SLE",85,98.8
"830000311",2022,"SLE",52,100
"830000311",2023,"SLE",45,100
"830000311",2024,"SLE",19,100
"830000311",2025,"SLE",11,100
"830000345",2021,"BPG",28,26.4
"830000345",2021,"SLE",78,73.6
"830000345",2022,"BPG",29,31.2
"830000345",2022,"SLE",64,68.8
"830000345",2023,"BPG",44,44
"830000345",2023,"DBP",2,2
"830000345",2023,"SLE",54,54
"830000345",2024,"BPG",25,33.8
"830000345",2024,"SLE",49,66.2
"830000345",2025,"BPG",13,28.3
"830000345",2025,"DBP",2,4.3
"830000345",2025,"SLE",31,67.4
"830100251",2021,"SLE",96,100
"830100251",2022,"BPG",1,1.3
"830100251",2022,"SLE",77,98.7
"830100251",2023,"SLE",73,100
"830100251",2024,"BPG",7,5.6
"830100251",2024,"DBP",1,0.8
"830100251",2024,"SLE",116,93.5
"830100251",2025,"BPG",6,7.5
"830100251",2025,"SLE",74,92.5
"830100434",2021,"BPG",29,18.7
"830100434",2021,"SLE",126,81.3
"830100434",2022,"BPG",20,17.5
"830100434",2022,"SLE",94,82.5
"830100434",2023,"BPG",18,21.2
"830100434",2023,"SLE",67,78.8
"830100434",2024,"BPG",13,16
"830100434",2024,"SLE",68,84
"830100434",2025,"BPG",4,9.8
"830100434",2025,"SLE",37,90.2
"830100459",2021,"ANN",5,1.3
"830100459",2021,"BPG",42,10.7
"830100459",2021,"SLE",347,88.1
"830100459",2022,"ANN",3,1
"830100459",2022,"BPG",27,8.7
"830100459",2022,"SLE",282,90.4
"830100459",2023,"ANN",5,1.6
"830100459",2023,"BPG",49,16.1
"830100459",2023,"SLE",251,82.3
"830100459",2024,"ANN",5,2.3
"830100459",2024,"BPG",40,18.3
"830100459",2024,"SLE",173,79.4
"830100459",2025,"ANN",1,0.8
"830100459",2025,"BPG",20,16.3
"830100459",2025,"SLE",102,82.9
"840000400",2021,"ANN",3,1.2
"840000400",2021,"BPG",30,12
"840000400",2021,"SLE",218,86.9
"840000400",2022,"BPG",15,7.4
"840000400",2022,"SLE",187,92.6
"840000400",2023,"ANN",3,1.5
"840000400",2023,"BPG",31,15.2
"840000400",2023,"SLE",170,83.3
"840000400",2024,"BPG",12,13.2
"840000400",2024,"SLE",79,86.8
"840000418",2024,"BPG",17,22.4
"840000418",2024,"SLE",59,77.6
"840000418",2025,"ANN",4,4.3
"840000418",2025,"BPG",15,16
"840000418",2025,"SLE",75,79.8
"840000467",2021,"BPG",22,24.7
"840000467",2021,"SLE",67,75.3
"840000467",2022,"BPG",14,18.7
"840000467",2022,"SLE",61,81.3
"840000467",2023,"ANN",1,1.2
"840000467",2023,"BPG",11,13.6
"840000467",2023,"SLE",69,85.2
"840000467",2024,"BPG",14,20
"840000467",2024,"SLE",56,80
"840000467",2025,"BPG",6,13
"840000467",2025,"SLE",40,87
"850000118",2021,"BPG",12,100
"850000118",2022,"BPG",24,96
"850000118",2022,"SLE",1,4
"850000118",2023,"BPG",33,78.6
"850000118",2023,"SLE",9,21.4
"850000118",2024,"BPG",30,85.7
"850000118",2024,"SLE",5,14.3
"850000118",2025,"BPG",26,74.3
"850000118",2025,"SLE",9,25.7
"850000142",2021,"ANN",1,1.4
"850000142",2021,"BPG",38,52.8
"850000142",2021,"SLE",33,45.8
"850000142",2022,"ANN",1,1.6
"850000142",2022,"BPG",26,42.6
"850000142",2022,"SLE",34,55.7
"850000142",2023,"ANN",1,2
"850000142",2023,"BPG",28,54.9
"850000142",2023,"SLE",22,43.1
"850000142",2024,"ANN",1,1.5
"850000142",2024,"BPG",32,47.8
"850000142",2024,"SLE",34,50.7
"850000142",2025,"BPG",26,76.5
"850000142",2025,"SLE",8,23.5
"860000223",2021,"BPG",135,51.7
"860000223",2021,"DBP",1,0.4
"860000223",2021,"SLE",125,47.9
"860000223",2022,"BPG",110,54.7
"860000223",2022,"DBP",1,0.5
"860000223",2022,"SLE",90,44.8
"860000223",2023,"BPG",103,55.1
"860000223",2023,"DBP",4,2.1
"860000223",2023,"SLE",80,42.8
"860000223",2024,"BPG",99,62.3
"860000223",2024,"DBP",3,1.9
"860000223",2024,"SLE",57,35.8
"860000223",2025,"BPG",47,54
"860000223",2025,"SLE",40,46
"860010321",2021,"BPG",2,6.7
"860010321",2021,"SLE",28,93.3
"860010321",2022,"DBP",1,3.6
"860010321",2022,"SLE",27,96.4
"860010321",2023,"SLE",30,100
"860010321",2024,"BPG",3,10.7
"860010321",2024,"SLE",25,89.3
"860010321",2025,"ANN",1,5.9
"860010321",2025,"BPG",4,23.5
"860010321",2025,"SLE",12,70.6
"870000064",2021,"BPG",29,58
"870000064",2021,"DBP",1,2
"870000064",2021,"SLE",20,40
"870000064",2022,"BPG",20,40.8
"870000064",2022,"SLE",29,59.2
"870000064",2023,"BPG",29,56.9
"870000064",2023,"SLE",22,43.1
"870000064",2024,"BPG",30,71.4
"870000064",2024,"SLE",12,28.6
"870000064",2025,"BPG",15,60
"870000064",2025,"SLE",10,40
"870000288",2021,"BPG",67,27
"870000288",2021,"SLE",181,73
"870000288",2022,"ANN",1,0.4
"870000288",2022,"BPG",91,37.4
"870000288",2022,"SLE",151,62.1
"870000288",2023,"ANN",2,0.9
"870000288",2023,"BPG",86,39.8
"870000288",2023,"SLE",128,59.3
"870000288",2024,"BPG",107,49.5
"870000288",2024,"SLE",109,50.5
"870000288",2025,"BPG",51,45.9
"870000288",2025,"SLE",60,54.1
"890000169",2021,"ANN",3,1.7
"890000169",2021,"BPG",46,25.8
"890000169",2021,"SLE",129,72.5
"890000169",2022,"ANN",2,1.2
"890000169",2022,"BPG",40,24.5
"890000169",2022,"SLE",121,74.2
"890000169",2023,"ANN",2,1.1
"890000169",2023,"BPG",37,20.3
"890000169",2023,"SLE",143,78.6
"890000169",2024,"ANN",3,2
"890000169",2024,"BPG",34,22.2
"890000169",2024,"SLE",116,75.8
"890000169",2025,"BPG",22,15.6
"890000169",2025,"SLE",119,84.4
"890975550",2021,"BPG",8,4
"890975550",2021,"SLE",192,96
"890975550",2022,"BPG",22,13.4
"890975550",2022,"SLE",142,86.6
"890975550",2023,"BPG",33,24.3
"890975550",2023,"SLE",103,75.7
"890975550",2024,"BPG",31,21.2
"890975550",2024,"SLE",115,78.8
"890975550",2025,"BPG",17,21.2
"890975550",2025,"SLE",63,78.7
"900000035",2021,"BPG",18,21.2
"900000035",2021,"SLE",67,78.8
"900000035",2022,"BPG",10,32.3
"900000035",2022,"SLE",21,67.7
"900000035",2024,"SLE",1,100
"900003039",2021,"ANN",1,1.1
"900003039",2021,"BPG",42,44.7
"900003039",2021,"SLE",51,54.3
"900003039",2022,"BPG",53,48.6
"900003039",2022,"DBP",2,1.8
"900003039",2022,"SLE",54,49.5
"900003039",2023,"ANN",1,0.7
"900003039",2023,"BPG",57,40.4
"900003039",2023,"SLE",83,58.9
"900003039",2024,"ANN",1,0.8
"900003039",2024,"BPG",54,40.6
"900003039",2024,"SLE",78,58.6
"900003039",2025,"BPG",26,38.2
"900003039",2025,"SLE",42,61.8
"910000306",2021,"BPG",13,43.3
"910000306",2021,"SLE",17,56.7
"910000306",2022,"BPG",3,10.7
"910000306",2022,"SLE",25,89.3
"910000306",2023,"BPG",6,14
"910000306",2023,"SLE",37,86
"910000306",2024,"SLE",15,100
"910020254",2021,"BPG",33,55
"910020254",2021,"SLE",27,45
"910020254",2022,"BPG",23,47.9
"910020254",2022,"SLE",25,52.1
"910020254",2023,"BPG",32,66.7
"910020254",2023,"SLE",16,33.3
"910020254",2024,"BPG",29,72.5
"910020254",2024,"SLE",11,27.5
"910020254",2025,"BPG",10,32.3
"910020254",2025,"SLE",21,67.7
"910300011",2021,"SLE",46,100
"910300011",2022,"SLE",48,100
"910300011",2023,"SLE",43,100
"910300011",2024,"ANN",1,3.6
"910300011",2024,"SLE",27,96.4
"910300144",2021,"BPG",62,36.7
"910300144",2021,"SLE",107,63.3
"910300144",2022,"BPG",92,49.2
"910300144",2022,"DBP",1,0.5
"910300144",2022,"SLE",94,50.3
"910300144",2023,"BPG",69,45.7
"910300144",2023,"SLE",82,54.3
"910300144",2024,"BPG",56,44.8
"910300144",2024,"DBP",1,0.8
"910300144",2024,"SLE",68,54.4
"910300144",2025,"BPG",31,39.7
"910300144",2025,"SLE",47,60.3
"910300177",2021,"ANN",14,5.6
"910300177",2021,"BPG",22,8.9
"910300177",2021,"DBP",1,0.4
"910300177",2021,"SLE",211,85.1
"910300177",2022,"ANN",17,7.3
"910300177",2022,"BPG",19,8.1
"910300177",2022,"SLE",198,84.6
"910300177",2023,"ANN",7,3.5
"910300177",2023,"BPG",29,14.4
"910300177",2023,"SLE",166,82.2
"910300177",2024,"ANN",3,2.3
"910300177",2024,"BPG",11,8.5
"910300177",2024,"SLE",116,89.2
"910300177",2025,"ANN",3,3.1
"910300177",2025,"BPG",19,19.8
"910300177",2025,"SLE",74,77.1
"910300300",2021,"BPG",3,6.2
"910300300",2021,"SLE",45,93.8
"910300300",2022,"BPG",3,6.8
"910300300",2022,"SLE",41,93.2
"910300300",2023,"BPG",3,6.1
"910300300",2023,"SLE",46,93.9
"910300300",2024,"BPG",5,10
"910300300",2024,"SLE",45,90
"910300300",2025,"BPG",3,21.4
"910300300",2025,"SLE",11,78.6
"910803543",2021,"BPG",90,64.3
"910803543",2021,"SLE",50,35.7
"910803543",2022,"BPG",117,60.3
"910803543",2022,"SLE",77,39.7
"910803543",2023,"BPG",98,64.5
"910803543",2023,"SLE",54,35.5
"910803543",2024,"BPG",97,61.8
"910803543",2024,"DBP",2,1.3
"910803543",2024,"SLE",58,36.9
"910803543",2025,"BPG",55,55
"910803543",2025,"DBP",1,1
"910803543",2025,"SLE",44,44
"920000643",2021,"BPG",2,8.3
"920000643",2021,"SLE",22,91.7
"920000643",2022,"BPG",5,16.7
"920000643",2022,"SLE",25,83.3
"920000643",2023,"BPG",12,19.4
"920000643",2023,"SLE",50,80.6
"920000643",2024,"BPG",15,28.3
"920000643",2024,"SLE",38,71.7
"920000643",2025,"BPG",10,31.2
"920000643",2025,"SLE",22,68.8
"920000650",2021,"BPG",8,22.9
"920000650",2021,"SLE",27,77.1
"920000650",2022,"BPG",10,23.8
"920000650",2022,"SLE",32,76.2
"920000650",2023,"BPG",13,35.1
"920000650",2023,"SLE",24,64.9
"920000650",2024,"BPG",11,22.9
"920000650",2024,"SLE",37,77.1
"920000650",2025,"BPG",6,37.5
"920000650",2025,"SLE",10,62.5
"920029550",2022,"ANN",2,2.7
"920029550",2022,"BPG",12,16.2
"920029550",2022,"SLE",60,81.1
"920029550",2023,"ANN",2,1.1
"920029550",2023,"BPG",20,10.9
"920029550",2023,"DBP",1,0.5
"920029550",2023,"SLE",161,87.5
"920029550",2024,"ANN",3,1.7
"920029550",2024,"BPG",20,11.3
"920029550",2024,"DBP",1,0.6
"920029550",2024,"SLE",153,86.4
"920029550",2025,"BPG",4,7.5
"920029550",2025,"SLE",49,92.5
"920100013",2021,"BPG",60,57.7
"920100013",2021,"SLE",44,42.3
"920100013",2022,"BPG",55,58.5
"920100013",2022,"SLE",39,41.5
"920100013",2023,"BPG",44,62.9
"920100013",2023,"SLE",26,37.1
"920100013",2024,"BPG",51,75
"920100013",2024,"SLE",17,25
"920100013",2025,"BPG",27,77.1
"920100013",2025,"SLE",8,22.9
"920100021",2021,"BPG",61,16.1
"920100021",2021,"SLE",317,83.9
"920100021",2022,"BPG",65,17.2
"920100021",2022,"SLE",313,82.8
"920100021",2023,"BPG",70,22.5
"920100021",2023,"SLE",241,77.5
"920100021",2024,"BPG",88,30.9
"920100021",2024,"SLE",197,69.1
"920100021",2025,"BPG",55,35.7
"920100021",2025,"SLE",99,64.3
"920100047",2021,"BPG",22,33.3
"920100047",2021,"SLE",44,66.7
"920100047",2022,"BPG",26,36.1
"920100047",2022,"SLE",46,63.9
"920100047",2023,"BPG",23,35.9
"920100047",2023,"SLE",41,64.1
"920100047",2024,"BPG",17,38.6
"920100047",2024,"SLE",27,61.4
"920100047",2025,"BPG",11,52.4
"920100047",2025,"SLE",10,47.6
"920300753",2021,"BPG",8,8.1
"920300753",2021,"DBP",1,1
"920300753",2021,"SLE",90,90.9
"920300753",2022,"ANN",1,0.9
"920300753",2022,"BPG",9,8.4
"920300753",2022,"DBP",1,0.9
"920300753",2022,"SLE",96,89.7
"930000286",2021,"BPG",9,13.8
"930000286",2021,"SLE",56,86.2
"930000286",2022,"BPG",13,22.4
"930000286",2022,"SLE",45,77.6
"930000286",2023,"BPG",15,24.6
"930000286",2023,"SLE",46,75.4
"930000286",2024,"BPG",10,22.7
"930000286",2024,"SLE",34,77.3
"930000286",2025,"BPG",4,14.8
"930000286",2025,"SLE",23,85.2
"930000328",2021,"ANN",2,1.9
"930000328",2021,"BPG",10,9.3
"930000328",2021,"SLE",96,88.9
"930000328",2022,"ANN",3,3
"930000328",2022,"BPG",10,10
"930000328",2022,"SLE",87,87
"930000328",2023,"ANN",1,0.8
"930000328",2023,"BPG",8,6.1
"930000328",2023,"SLE",122,93.1
"930000328",2024,"BPG",7,6.4
"930000328",2024,"SLE",103,93.6
"930000328",2025,"BPG",2,3.7
"930000328",2025,"SLE",52,96.3
"930100037",2021,"BPG",11,14.3
"930100037",2021,"SLE",66,85.7
"930100037",2022,"BPG",27,17.5
"930100037",2022,"SLE",127,82.5
"930100037",2023,"BPG",26,21.5
"930100037",2023,"SLE",95,78.5
"930100037",2024,"BPG",50,35.7
"930100037",2024,"DBP",1,0.7
"930100037",2024,"SLE",89,63.6
"930100037",2025,"BPG",22,37.3
"930100037",2025,"DBP",1,1.7
"930100037",2025,"SLE",36,61
"930300025",2021,"ANN",2,1.2
"930300025",2021,"BPG",11,6.5
"930300025",2021,"SLE",156,92.3
"930300025",2022,"ANN",1,0.7
"930300025",2022,"BPG",14,10
"930300025",2022,"SLE",125,89.3
"930300025",2023,"ANN",1,0.8
"930300025",2023,"BPG",3,2.5
"930300025",2023,"SLE",115,96.6
"930300025",2024,"BPG",2,1.9
"930300025",2024,"SLE",105,98.1
"930300025",2025,"BPG",1,2.5
"930300025",2025,"SLE",39,97.5
"930300082",2021,"ANN",1,1.5
"930300082",2021,"BPG",14,21.5
"930300082",2021,"SLE",50,76.9
"930300082",2022,"BPG",5,8.2
"930300082",2022,"SLE",56,91.8
"930300082",2023,"BPG",3,7.9
"930300082",2023,"SLE",35,92.1
"930300082",2024,"BPG",4,8.3
"930300082",2024,"SLE",44,91.7
"930300082",2025,"BPG",3,12.5
"930300082",2025,"SLE",21,87.5
"930300116",2021,"ANN",8,7.1
"930300116",2021,"BPG",43,38.4
"930300116",2021,"SLE",61,54.5
"930300116",2022,"ANN",5,4.8
"930300116",2022,"BPG",37,35.6
"930300116",2022,"SLE",62,59.6
"930300116",2023,"ANN",2,2.4
"930300116",2023,"BPG",22,26.8
"930300116",2023,"SLE",58,70.7
"930300116",2024,"BPG",10,16.1
"930300116",2024,"SLE",52,83.9
"930300116",2025,"ANN",1,3
"930300116",2025,"BPG",2,6.1
"930300116",2025,"SLE",30,90.9
"930300298",2021,"ANN",1,1.2
"930300298",2021,"SLE",80,98.8
"930300298",2022,"ANN",2,2.4
"930300298",2022,"BPG",1,1.2
"930300298",2022,"SLE",81,96.4
"930300298",2023,"BPG",4,10.3
"930300298",2023,"SLE",35,89.7
"930300553",2021,"ANN",2,1.4
"930300553",2021,"BPG",21,14.5
"930300553",2021,"SLE",122,84.1
"930300553",2022,"ANN",1,0.9
"930300553",2022,"BPG",11,9.4
"930300553",2022,"SLE",105,89.7
"930300553",2023,"ANN",1,0.9
"930300553",2023,"BPG",12,11
"930300553",2023,"SLE",96,88.1
"930300553",2024,"ANN",2,2.7
"930300553",2024,"BPG",8,10.8
"930300553",2024,"SLE",64,86.5
"930300553",2025,"BPG",3,9.7
"930300553",2025,"SLE",28,90.3
"930300587",2021,"SLE",39,100
"930300587",2022,"BPG",1,3.6
"930300587",2022,"SLE",27,96.4
"930300587",2023,"BPG",1,2.4
"930300587",2023,"SLE",40,97.6
"930300587",2024,"BPG",1,2.6
"930300587",2024,"SLE",37,97.4
"930300587",2025,"SLE",31,100
"930300595",2021,"ANN",1,0.9
"930300595",2021,"BPG",14,12
"930300595",2021,"SLE",102,87.2
"930300595",2022,"ANN",6,4.8
"930300595",2022,"BPG",18,14.5
"930300595",2022,"SLE",100,80.6
"930300595",2023,"ANN",2,1.8
"930300595",2023,"BPG",26,23.4
"930300595",2023,"SLE",83,74.8
"930300595",2024,"ANN",2,2.3
"930300595",2024,"BPG",19,21.8
"930300595",2024,"SLE",66,75.9
"930300595",2025,"BPG",12,24
"930300595",2025,"SLE",38,76
"940000573",2021,"BPG",110,49.3
"940000573",2021,"DBP",6,2.7
"940000573",2021,"SLE",107,48
"940000573",2022,"BPG",101,54.3
"940000573",2022,"DBP",7,3.8
"940000573",2022,"SLE",78,41.9
"940000573",2023,"BPG",78,49.1
"940000573",2023,"DBP",2,1.3
"940000573",2023,"SLE",79,49.7
"940000573",2024,"BPG",85,50
"940000573",2024,"DBP",2,1.2
"940000573",2024,"SLE",83,48.8
"940000573",2025,"BPG",53,49.5
"940000573",2025,"SLE",54,50.5
"940006679",2021,"ANN",2,2.1
"940006679",2021,"BPG",9,9.3
"940006679",2021,"SLE",86,88.7
"940006679",2022,"BPG",9,6.7
"940006679",2022,"SLE",126,93.3
"940006679",2023,"BPG",12,8
"940006679",2023,"SLE",138,92
"940006679",2024,"BPG",21,11.8
"940006679",2024,"SLE",157,88.2
"940006679",2025,"BPG",9,9.3
"940006679",2025,"SLE",88,90.7
"940300494",2021,"BPG",14,13.7
"940300494",2021,"SLE",88,86.3
"940300494",2022,"ANN",1,1.3
"940300494",2022,"BPG",15,20
"940300494",2022,"SLE",59,78.7
"940300494",2023,"BPG",6,8.7
"940300494",2023,"SLE",63,91.3
"940300494",2024,"BPG",16,23.9
"940300494",2024,"SLE",51,76.1
"940300494",2025,"BPG",11,39.3
"940300494",2025,"SLE",17,60.7
"940813033",2021,"ANN",5,2.2
"940813033",2021,"BPG",57,25.4
"940813033",2021,"SLE",162,72.3
"940813033",2022,"ANN",4,2.3
"940813033",2022,"BPG",30,17.3
"940813033",2022,"SLE",139,80.3
"940813033",2023,"ANN",4,2.1
"940813033",2023,"BPG",42,22.2
"940813033",2023,"SLE",143,75.7
"940813033",2024,"ANN",9,5.6
"940813033",2024,"BPG",36,22.4
"940813033",2024,"SLE",116,72
"940813033",2025,"ANN",5,6.1
"940813033",2025,"BPG",24,29.3
"940813033",2025,"SLE",53,64.6
"950000307",2021,"BPG",4,10
"950000307",2021,"SLE",36,90
"950000307",2022,"BPG",5,12.2
"950000307",2022,"SLE",36,87.8
"950000307",2023,"BPG",2,5.6
"950000307",2023,"SLE",34,94.4
"950000307",2024,"BPG",9,13.2
"950000307",2024,"SLE",59,86.8
"950000307",2025,"BPG",3,100
"950000323",2021,"BPG",7,13.2
"950000323",2021,"SLE",46,86.8
"950000323",2022,"BPG",9,14.8
"950000323",2022,"SLE",52,85.2
"950000323",2023,"BPG",6,12.2
"950000323",2023,"SLE",43,87.8
"950000323",2024,"BPG",8,17
"950000323",2024,"SLE",39,83
"950000323",2025,"BPG",1,3.4
"950000323",2025,"SLE",28,96.6
"950000331",2021,"BPG",6,8
"950000331",2021,"SLE",69,92
"950000331",2022,"BPG",7,11.7
"950000331",2022,"SLE",53,88.3
"950000331",2023,"BPG",3,4.5
"950000331",2023,"SLE",64,95.5
"950000331",2024,"ANN",1,1.7
"950000331",2024,"BPG",4,6.7
"950000331",2024,"SLE",55,91.7
"950000331",2025,"BPG",5,17.9
"950000331",2025,"SLE",23,82.1
"950000364",2021,"BPG",32,32
"950000364",2021,"DBP",7,7
"950000364",2021,"SLE",61,61
"950000364",2022,"BPG",37,31.9
"950000364",2022,"DBP",2,1.7
"950000364",2022,"SLE",77,66.4
"950000364",2023,"BPG",29,25.7
"950000364",2023,"SLE",84,74.3
"950000364",2024,"BPG",24,27.3
"950000364",2024,"DBP",1,1.1
"950000364",2024,"SLE",63,71.6
"950000364",2025,"BPG",11,17.5
"950000364",2025,"SLE",52,82.5
"950300202",2021,"BPG",6,6.7
"950300202",2021,"SLE",84,93.3
"950300202",2022,"BPG",1,1
"950300202",2022,"SLE",102,99
"950300202",2023,"BPG",7,9.3
"950300202",2023,"DBP",1,1.3
"950300202",2023,"SLE",67,89.3
"950300202",2024,"BPG",6,15.8
"950300202",2024,"SLE",32,84.2
"950300202",2025,"BPG",3,10
"950300202",2025,"SLE",27,90
"950300244",2021,"ANN",3,1.8
"950300244",2021,"BPG",32,19
"950300244",2021,"SLE",133,79.2
"950300244",2022,"ANN",10,5.3
"950300244",2022,"BPG",34,18.1
"950300244",2022,"SLE",144,76.6
"950300244",2023,"ANN",4,2
"950300244",2023,"BPG",37,18.8
"950300244",2023,"SLE",156,79.2
"950300244",2024,"ANN",6,3.8
"950300244",2024,"BPG",49,31.2
"950300244",2024,"SLE",102,65
"950300244",2025,"ANN",3,3.3
"950300244",2025,"BPG",18,19.6
